Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Iquique,SAPU,SAPU-Cirujano Videla
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,40172,774,733,727,733,739,809,839,687,750,789,833,841,884,907,853,845,821,825,799,809,931,811,949,864,750,801,699,658,701,773,707,786,945,843,853,831,731,943,828,736,741,776,634,818,575,582,632,588,574,693,589,833,2019,Iquique,SAPU,SAPU-Cirujano Videla
TOTAL CAUSAS SISTEMA RESPIRATORIO,14237,151,159,154,173,131,175,175,172,147,159,205,280,329,348,297,307,294,264,344,356,411,355,430,435,330,409,351,298,294,312,287,373,454,407,401,388,346,451,394,297,316,273,223,309,154,103,137,110,119,153,110,187,2019,Iquique,SAPU,SAPU-Cirujano Videla
IRA Alta (J00-J06),5730,57,57,60,54,51,65,46,51,30,42,47,99,105,135,115,123,91,91,115,156,148,155,144,81,93,178,169,139,183,168,96,155,208,119,139,167,132,250,162,116,117,123,86,234,78,45,75,51,51,85,50,143,2019,Iquique,SAPU,SAPU-Cirujano Videla
Influenza (J09-J11),40,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0,0,0,0,0,0,1,2,4,3,0,0,1,1,0,0,0,0,2,7,2,1,1,2,0,0,0,1,0,0,0,0,0,5,0,0,2019,Iquique,SAPU,SAPU-Cirujano Videla
Neumonía (J12-J18),209,2,0,2,1,0,2,1,3,2,1,4,4,4,2,2,3,6,0,1,7,2,9,9,1,5,4,8,6,6,2,3,3,6,4,10,11,6,7,4,10,3,7,3,8,4,5,4,2,0,2,2,6,2019,Iquique,SAPU,SAPU-Cirujano Videla
Bronquitis/bronquiolitis aguda (J20-J21),1416,20,8,16,15,4,10,18,19,16,7,7,16,32,25,14,27,16,25,31,42,53,34,30,51,42,36,51,26,39,26,36,71,49,44,58,47,28,51,23,44,39,15,23,13,22,13,11,14,10,14,14,21,2019,Iquique,SAPU,SAPU-Cirujano Videla
Crisis obstructiva bronquial (J40-J46),565,4,10,4,9,4,7,7,2,12,6,3,20,18,11,10,14,10,17,16,12,10,8,13,20,11,28,4,24,17,22,14,12,38,10,3,8,7,17,19,2,9,12,10,10,6,4,10,0,7,2,1,11,2019,Iquique,SAPU,SAPU-Cirujano Videla
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",6277,68,84,72,94,72,91,103,97,87,102,144,141,169,175,155,136,171,131,181,139,198,149,233,280,175,160,119,103,48,93,138,132,153,230,189,148,171,125,185,123,148,116,101,43,44,36,37,43,51,45,43,6,2019,Iquique,SAPU,SAPU-Cirujano Videla
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Iquique,SAPU,SAPU-Cirujano Videla
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Iquique,SAPU,SAPU-Cirujano Videla
TOTAL CAUSAS SISTEMA CIRCULATORIO,554,12,14,12,7,9,8,11,19,13,11,6,11,8,4,10,8,5,9,14,18,10,8,7,3,7,12,13,13,9,10,12,9,12,10,13,37,7,3,8,7,9,11,8,6,30,6,7,6,10,13,17,12,2019,Iquique,SAPU,SAPU-Cirujano Videla
Infarto agudo miocardio,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,1,1,2,1,0,0,0,0,1,1,0,0,1,1,1,1,2019,Iquique,SAPU,SAPU-Cirujano Videla
Accidente vascular encefálico,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2019,Iquique,SAPU,SAPU-Cirujano Videla
Crisis hipertensiva,413,11,14,8,7,9,5,11,19,13,11,6,11,5,3,10,7,5,8,14,16,10,8,6,3,5,12,8,9,6,8,10,6,9,8,9,15,3,2,5,5,9,7,6,6,5,3,2,5,8,9,5,8,2019,Iquique,SAPU,SAPU-Cirujano Videla
Arritmia grave,11,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2019,Iquique,SAPU,SAPU-Cirujano Videla
Otras causas circulatorias,105,1,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,4,3,1,1,2,0,2,0,2,22,3,0,1,0,0,3,2,0,24,2,5,1,1,3,11,3,2019,Iquique,SAPU,SAPU-Cirujano Videla
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,679,3,0,4,0,1,16,1,1,0,1,4,0,2,3,7,3,3,2,1,0,4,2,5,2,12,3,13,24,21,17,19,16,24,6,11,0,9,25,6,3,18,8,17,47,9,20,54,30,16,40,27,119,2019,Iquique,SAPU,SAPU-Cirujano Videla
Accidentes del tránsito,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,4,0,0,2019,Iquique,SAPU,SAPU-Cirujano Videla
Otras causas externas,668,3,0,4,0,1,16,1,1,0,1,4,0,2,3,7,3,3,2,1,0,4,2,5,2,12,3,13,24,20,17,19,16,24,6,11,0,9,22,6,3,16,8,16,47,9,20,54,30,16,36,27,119,2019,Iquique,SAPU,SAPU-Cirujano Videla
