Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Valdivia,Hospital,Hospital de Río Bueno
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,31750,622,635,507,629,600,586,601,637,569,547,684,740,683,662,559,448,584,504,633,677,650,653,658,688,759,683,642,557,555,560,578,627,552,594,578,640,589,600,653,594,573,618,605,645,657,650,635,588,569,624,564,505,2017,Valdivia,Hospital,Hospital de Río Bueno
TOTAL CAUSAS SISTEMA RESPIRATORIO,8339,136,98,70,71,82,74,115,76,58,72,188,225,178,169,123,111,145,123,167,217,243,204,207,246,310,228,222,200,166,136,146,169,141,156,164,248,208,209,219,166,172,166,162,205,195,175,159,155,113,146,114,91,2017,Valdivia,Hospital,Hospital de Río Bueno
IRA Alta (J00-J06),5493,107,77,41,61,56,62,81,50,44,62,158,193,140,137,90,72,101,87,122,167,185,133,152,179,225,132,156,120,116,73,94,105,63,71,90,128,123,114,141,97,109,98,98,132,109,111,104,84,45,75,67,56,2017,Valdivia,Hospital,Hospital de Río Bueno
Influenza (J09-J11),314,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,4,5,1,5,3,4,6,19,11,7,9,8,8,8,7,18,20,20,12,18,7,4,8,12,7,4,18,15,8,12,7,6,2,5,2017,Valdivia,Hospital,Hospital de Río Bueno
Neumonía (J12-J18),590,2,5,4,2,3,1,8,3,1,1,0,0,3,2,1,7,7,6,4,4,14,17,18,15,25,16,17,23,8,22,12,13,21,25,22,30,22,19,11,15,14,9,15,12,16,18,9,16,16,12,12,12,2017,Valdivia,Hospital,Hospital de Río Bueno
Bronquitis/bronquiolitis aguda (J20-J21),1304,2,2,2,3,6,3,7,1,3,2,8,11,8,11,11,20,27,15,25,32,30,37,24,39,44,50,31,36,29,26,22,34,42,34,21,58,37,49,43,39,30,40,29,44,42,27,27,32,36,37,25,11,2017,Valdivia,Hospital,Hospital de Río Bueno
Crisis obstructiva bronquial (J40-J46),390,14,9,12,2,7,4,8,3,5,2,13,7,13,9,10,7,6,9,6,8,12,9,6,7,9,6,3,12,4,7,6,9,5,3,10,8,10,6,7,10,8,6,11,9,9,2,7,8,6,12,5,4,2017,Valdivia,Hospital,Hospital de Río Bueno
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",248,11,5,10,3,10,4,11,19,4,5,9,13,14,10,11,4,4,4,6,1,1,3,4,2,1,5,4,2,0,0,4,0,3,5,1,4,4,3,10,1,3,1,2,4,1,2,4,3,3,4,3,3,2017,Valdivia,Hospital,Hospital de Río Bueno
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Valdivia,Hospital,Hospital de Río Bueno
