Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,908,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,57,45,38,42,54,46,49,37,42,40,53,63,61,6,3,42,43,48,37,47,49,6,2020,Osorno,Hospital,Hospital Futa Sruka Lawenche Kunko Mapu Mo
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,928,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,57,41,37,41,53,46,49,37,42,40,53,63,61,6,30,42,43,48,37,47,49,6,2020,Osorno,Hospital,Hospital Futa Sruka Lawenche Kunko Mapu Mo
TOTAL CAUSAS SISTEMA RESPIRATORIO,79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,9,6,1,0,2,5,2,2,3,1,4,7,4,0,3,2,7,3,1,8,8,1,2020,Osorno,Hospital,Hospital Futa Sruka Lawenche Kunko Mapu Mo
IRA Alta (J00-J06),41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,4,1,0,0,2,3,0,0,2,1,2,6,2,0,3,2,2,2,0,5,4,0,2020,Osorno,Hospital,Hospital Futa Sruka Lawenche Kunko Mapu Mo
Influenza (J09-J11),0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Osorno,Hospital,Hospital Futa Sruka Lawenche Kunko Mapu Mo
Neumonía (J12-J18),9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,3,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2020,Osorno,Hospital,Hospital Futa Sruka Lawenche Kunko Mapu Mo
Bronquitis/bronquiolitis aguda (J20-J21),14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,2,2,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2,0,0,1,2,1,2020,Osorno,Hospital,Hospital Futa Sruka Lawenche Kunko Mapu Mo
Crisis obstructiva bronquial (J40-J46),11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,1,0,2,0,2020,Osorno,Hospital,Hospital Futa Sruka Lawenche Kunko Mapu Mo
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2020,Osorno,Hospital,Hospital Futa Sruka Lawenche Kunko Mapu Mo
COVID 19 Sospechoso (U072),85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,8,5,2,4,2,0,2,3,3,4,0,3,5,0,2,6,1,2,8,8,15,2,2020,Osorno,Hospital,Hospital Futa Sruka Lawenche Kunko Mapu Mo
