Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,18314,2112,2317,2502,3081,3260,3091,1951,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,17815,2153,2197,2364,2961,3193,3035,1912,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
TOTAL CAUSAS SISTEMA RESPIRATORIO,6189,694,699,759,1005,1148,1205,679,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
IRA Alta (J00-J06),5978,650,661,727,975,1129,1183,653,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
Neumonía (J12-J18),37,3,6,3,7,6,7,5,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
Bronquitis/bronquiolitis aguda (J20-J21),68,18,15,12,10,1,4,8,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
Crisis obstructiva bronquial (J40-J46),93,19,17,16,11,11,8,11,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",13,4,0,1,2,1,3,2,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
COVID 19 Sospechoso (U072),1936,106,157,298,371,543,328,133,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
COVID 19 Confirmado (U071),2654,62,142,247,528,570,683,422,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
TOTAL CAUSAS SISTEMA CIRCULATORIO,185,28,24,37,30,23,20,23,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
Infarto agudo miocardio,9,1,0,2,2,0,3,1,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
Accidente vascular encefálico,10,3,2,1,0,1,2,1,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
Crisis hipertensiva,120,19,16,20,18,22,15,10,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
Arritmia grave,5,0,0,3,1,0,0,1,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
Otras causas circulatorias,41,5,6,11,9,0,0,10,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1740,328,305,324,271,180,157,175,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
Accidentes del tránsito,0,0,0,0,0,0,0,0,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
Lesiones autoinfligidas intencionalmente (X60-X84),14,2,2,6,3,0,0,1,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
Otras causas externas,1726,326,303,318,268,180,157,174,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),197,28,39,35,31,25,21,18,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),3,0,0,0,0,0,2,1,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
Trastornos del Humor (Afectivos) (F30-F39),0,0,0,0,0,0,0,0,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",194,28,39,35,31,25,19,17,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
Otros trastornos mentales no contenidos en las categorías anteriores,0,0,0,0,0,0,0,0,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
DIARREA AGUDA (A00-A09),155,32,25,31,39,12,14,2,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
TOTAL DEMÁS CAUSAS,4759,875,806,633,686,692,607,460,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Viña Del Mar Quillota,SAPU,SAPU Miraflores
