Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Del Maule,SAR,SAR Juan de Dios de Linares
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,52530,988,985,968,996,995,973,940,966,1015,988,1137,1254,1223,1066,962,999,963,1048,913,892,996,949,961,977,1062,1061,1079,946,943,895,830,970,1045,992,883,991,1010,1238,921,976,971,1105,1014,1078,1037,1049,999,1023,997,1035,1045,1181,2018,Del Maule,SAR,SAR Juan de Dios de Linares
TOTAL CAUSAS SISTEMA RESPIRATORIO,20995,235,191,197,190,191,202,223,215,243,316,537,621,539,407,398,397,372,445,352,376,471,443,466,501,644,643,631,514,490,436,399,451,500,492,401,478,503,495,368,389,421,488,439,443,457,402,360,360,317,302,318,326,2018,Del Maule,SAR,SAR Juan de Dios de Linares
IRA Alta (J00-J06),13976,188,147,157,155,152,155,155,123,180,231,457,508,422,279,293,272,257,281,218,227,311,285,314,313,413,388,333,273,300,260,259,249,300,289,253,301,293,312,238,264,314,351,296,314,276,258,242,240,200,209,230,241,2018,Del Maule,SAR,SAR Juan de Dios de Linares
Influenza (J09-J11),69,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,4,0,0,1,0,0,2,4,1,9,4,8,4,4,2,2,2,4,1,2,0,4,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,2018,Del Maule,SAR,SAR Juan de Dios de Linares
Neumonía (J12-J18),470,0,4,0,0,2,2,3,13,9,4,4,8,6,7,5,6,7,9,7,12,5,6,11,21,18,12,26,46,16,19,15,25,10,10,6,20,8,11,6,4,5,6,3,6,12,3,1,3,11,6,6,5,2018,Del Maule,SAR,SAR Juan de Dios de Linares
Bronquitis/bronquiolitis aguda (J20-J21),5782,36,39,34,31,31,29,38,41,37,58,71,97,102,108,88,106,98,135,117,117,128,140,128,158,193,229,247,179,156,143,115,161,172,175,130,145,178,154,112,103,91,124,122,109,158,125,103,92,88,70,73,68,2018,Del Maule,SAR,SAR Juan de Dios de Linares
Crisis obstructiva bronquial (J40-J46),448,8,0,4,1,2,3,2,14,6,11,4,7,7,7,10,7,7,17,9,16,25,4,8,6,7,5,16,12,12,11,7,13,11,14,8,9,12,9,7,11,4,5,12,10,7,13,7,14,10,4,6,7,2018,Del Maule,SAR,SAR Juan de Dios de Linares
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",250,3,1,2,3,4,13,25,24,11,12,0,1,1,4,2,2,3,3,0,4,2,6,1,2,4,5,1,0,2,1,1,1,3,3,2,3,8,8,5,3,6,1,6,4,4,3,7,11,8,13,3,5,2018,Del Maule,SAR,SAR Juan de Dios de Linares
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Del Maule,SAR,SAR Juan de Dios de Linares
