Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Osorno,SAPU,SAPU-Dr. Pedro Jáuregui
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,36105,466,418,537,473,483,539,475,495,496,563,742,782,746,719,751,728,703,738,753,723,825,830,889,882,897,955,784,748,665,569,560,577,819,748,723,716,790,845,752,753,763,732,745,651,718,687,732,766,725,662,665,602,2017,Osorno,SAPU,SAPU-Dr. Pedro Jáuregui
TOTAL CAUSAS SISTEMA RESPIRATORIO,18414,158,113,142,125,128,152,134,123,129,213,406,468,408,381,361,321,330,330,377,387,527,499,580,590,588,616,491,455,384,266,246,296,447,374,424,416,492,476,421,409,410,348,419,325,347,328,431,364,360,318,325,256,2017,Osorno,SAPU,SAPU-Dr. Pedro Jáuregui
IRA Alta (J00-J06),14835,115,88,112,110,104,129,118,102,109,198,350,392,320,300,315,262,283,273,329,310,442,407,455,484,468,423,321,348,294,193,193,232,352,305,344,344,406,344,351,328,342,277,347,280,276,273,392,287,298,253,246,211,2017,Osorno,SAPU,SAPU-Dr. Pedro Jáuregui
Influenza (J09-J11),233,0,1,1,0,2,0,2,0,0,0,1,2,6,3,2,0,1,5,3,11,12,2,12,11,10,27,25,23,3,2,3,1,5,4,2,2,4,8,4,3,8,1,0,0,2,1,1,3,2,2,10,0,2017,Osorno,SAPU,SAPU-Dr. Pedro Jáuregui
Neumonía (J12-J18),208,1,2,1,1,4,4,1,5,0,1,2,0,2,2,2,1,2,5,2,6,2,5,5,8,6,12,8,0,8,8,4,6,8,3,5,5,6,7,4,1,3,4,2,4,5,5,3,3,1,13,4,6,2017,Osorno,SAPU,SAPU-Dr. Pedro Jáuregui
Bronquitis/bronquiolitis aguda (J20-J21),1918,27,13,17,6,10,6,5,11,10,7,25,47,25,44,19,36,23,32,24,27,45,52,86,55,70,109,86,62,42,35,22,41,49,42,38,49,46,85,48,53,38,48,37,15,39,19,21,48,34,28,44,18,2017,Osorno,SAPU,SAPU-Dr. Pedro Jáuregui
Crisis obstructiva bronquial (J40-J46),912,12,9,7,6,6,12,4,5,7,7,21,16,28,16,21,17,16,10,15,29,24,31,19,19,21,23,26,18,32,22,20,14,25,17,35,12,17,25,14,23,16,13,24,21,23,25,11,15,14,19,16,14,2017,Osorno,SAPU,SAPU-Dr. Pedro Jáuregui
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",308,3,0,4,2,2,1,4,0,3,0,7,11,27,16,2,5,5,5,4,4,2,2,3,13,13,22,25,4,5,6,4,2,8,3,0,4,13,7,0,1,3,5,9,5,2,5,3,8,11,3,5,7,2017,Osorno,SAPU,SAPU-Dr. Pedro Jáuregui
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Osorno,SAPU,SAPU-Dr. Pedro Jáuregui
