Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Oriente,SAPU,SAPU-La Faena
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,37173,709,664,709,666,569,630,610,633,645,671,755,821,767,704,667,616,666,706,654,683,699,603,674,778,820,864,814,779,703,762,785,847,842,764,768,763,751,802,773,721,750,789,712,785,696,683,622,643,698,651,629,658,2016,Metropolitano Oriente,SAPU,SAPU-La Faena
TOTAL CAUSAS SISTEMA RESPIRATORIO,13114,174,150,153,137,59,116,116,83,85,131,221,278,281,244,243,213,222,236,240,249,235,237,282,329,415,461,412,419,344,402,383,454,472,327,355,391,351,345,263,237,253,242,259,250,218,182,152,171,163,153,162,164,2016,Metropolitano Oriente,SAPU,SAPU-La Faena
IRA Alta (J00-J06),6287,146,102,110,88,24,79,76,46,65,81,87,175,150,121,136,106,98,118,137,107,131,137,116,143,185,148,152,168,115,180,158,153,211,159,113,173,174,121,156,136,133,140,117,41,127,100,73,111,100,58,97,109,2016,Metropolitano Oriente,SAPU,SAPU-La Faena
Influenza (J09-J11),199,0,0,0,1,0,0,1,0,0,0,1,5,4,1,1,5,0,2,0,1,4,0,0,0,7,4,7,15,18,21,19,22,16,4,5,4,7,11,1,2,0,2,3,2,0,1,0,2,0,0,0,0,2016,Metropolitano Oriente,SAPU,SAPU-La Faena
Neumonía (J12-J18),434,3,4,4,2,6,6,2,2,1,2,4,5,4,1,3,11,3,6,5,7,4,7,14,7,17,12,15,33,17,8,30,17,20,8,9,10,14,7,14,13,2,7,7,14,8,9,7,4,8,6,2,3,2016,Metropolitano Oriente,SAPU,SAPU-La Faena
Bronquitis/bronquiolitis aguda (J20-J21),1620,12,12,9,9,8,9,5,6,6,4,21,27,25,9,21,21,24,19,18,22,30,31,37,39,69,90,68,85,46,47,69,62,62,48,64,50,48,42,36,34,32,41,37,33,18,24,17,15,16,18,18,7,2016,Metropolitano Oriente,SAPU,SAPU-La Faena
Crisis obstructiva bronquial (J40-J46),186,6,3,0,0,1,0,1,1,3,8,6,6,8,3,7,6,2,1,4,5,2,0,6,4,7,1,10,1,6,4,4,0,1,2,1,0,4,3,1,1,42,0,0,0,12,0,0,1,0,0,0,2,2016,Metropolitano Oriente,SAPU,SAPU-La Faena
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",4388,7,29,30,37,20,22,31,28,10,36,102,60,90,109,75,64,95,90,76,107,64,62,109,136,130,206,160,117,142,142,103,200,162,106,163,154,104,161,55,51,44,52,95,160,53,48,55,38,39,71,45,43,2016,Metropolitano Oriente,SAPU,SAPU-La Faena
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Metropolitano Oriente,SAPU,SAPU-La Faena
