Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,67926,1345,1299,1359,1260,1197,1122,1114,1192,1198,1174,1387,1478,1436,1479,1343,1404,1325,1392,1310,1410,1502,1595,1555,1419,1449,1439,1231,1107,1158,1153,1132,1211,1224,1276,1253,1126,1204,1244,1395,1177,1268,1283,1397,1346,1336,1403,1381,1300,1271,1320,1231,1316,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
TOTAL CAUSAS SISTEMA RESPIRATORIO,18449,251,244,248,239,205,217,172,181,181,223,293,392,418,420,364,345,353,424,381,467,598,641,584,614,611,604,470,394,342,350,329,413,409,415,379,333,385,335,374,295,322,311,356,327,358,318,305,241,266,273,244,235,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
IRA Alta (J00-J06),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
Influenza (J09-J11),52,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,21,1,1,4,4,4,1,0,0,3,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
Neumonía (J12-J18),529,13,8,7,7,5,5,2,4,1,3,5,9,4,8,8,12,9,12,21,8,22,15,16,28,21,18,10,25,9,14,10,13,21,9,8,11,9,9,13,5,4,7,6,9,5,13,15,9,7,5,6,6,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
Bronquitis/bronquiolitis aguda (J20-J21),1175,21,8,17,9,4,15,8,5,8,21,14,16,18,28,19,24,27,32,24,34,38,54,45,52,65,67,29,25,21,20,20,26,39,25,16,13,19,23,21,12,14,16,16,11,18,25,18,16,22,10,14,13,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
Crisis obstructiva bronquial (J40-J46),797,11,12,4,7,7,10,4,5,4,6,6,13,11,17,12,18,23,16,13,16,28,38,41,46,25,23,9,26,11,15,11,9,9,9,11,18,18,21,7,11,3,14,25,14,26,19,19,9,10,21,16,20,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",15896,206,214,219,216,189,187,158,167,168,191,268,354,385,367,325,291,294,364,323,408,510,532,461,487,499,492,418,314,300,301,288,362,339,372,343,291,338,282,333,267,301,274,308,292,309,261,253,207,227,237,208,196,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
TOTAL CAUSAS SISTEMA CIRCULATORIO,986,4,12,8,11,17,16,9,6,9,7,9,17,9,16,15,12,19,20,14,24,29,30,16,23,43,23,26,19,18,27,22,18,11,14,23,19,18,28,31,27,26,11,32,23,34,31,15,11,17,19,29,19,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
Infarto agudo miocardio,13,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
Accidente vascular encefálico,35,0,0,0,0,3,1,0,0,0,1,0,0,0,2,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,7,0,2,7,0,0,0,0,0,1,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
Crisis hipertensiva,654,4,12,8,11,13,15,9,6,9,5,9,11,8,10,8,8,12,13,12,12,14,21,13,16,31,15,19,7,11,10,14,7,7,11,17,12,13,16,16,21,18,6,21,17,20,17,9,9,13,11,19,8,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
Arritmia grave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
Otras causas circulatorias,284,0,0,0,0,0,0,0,0,0,0,0,3,1,4,7,3,7,6,2,10,12,9,2,7,11,7,7,12,6,16,8,10,4,2,5,7,4,11,14,6,8,4,4,6,12,7,6,2,4,8,10,10,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,9145,196,155,207,184,171,159,189,194,192,168,217,205,173,225,201,188,169,174,178,194,178,161,164,157,165,144,135,108,164,146,165,167,142,189,153,179,160,152,188,165,181,162,186,177,208,215,204,180,225,180,166,140,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
Accidentes del tránsito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
Otras causas externas,9145,196,155,207,184,171,159,189,194,192,168,217,205,173,225,201,188,169,174,178,194,178,161,164,157,165,144,135,108,164,146,165,167,142,189,153,179,160,152,188,165,181,162,186,177,208,215,204,180,225,180,166,140,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
DIARREA AGUDA (A00-A09),5057,165,75,107,119,96,80,124,91,80,80,154,149,124,90,93,101,86,85,81,104,81,78,46,57,62,59,50,43,45,58,46,50,82,68,72,98,80,105,140,101,74,112,139,153,127,139,147,117,102,149,129,164,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
TOTAL DEMÁS CAUSAS,34289,729,813,789,707,708,650,620,720,736,696,714,715,712,728,670,758,698,689,656,621,616,685,745,568,568,609,550,543,589,572,570,563,580,590,626,497,561,624,662,589,665,687,684,666,609,700,710,751,661,699,663,758,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Metropolitano Occidente,SAPU,SAPU-Dr. Gustavo Molina
