Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,43,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,2020,Chiloé,SUR,SUR Chonchi
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,10428,186,345,324,328,372,371,379,356,412,342,407,392,253,218,190,203,191,217,217,189,208,216,215,214,196,204,244,211,198,281,275,254,229,235,252,264,256,242,281,61,2020,Chiloé,SUR,SUR Chonchi
TOTAL CAUSAS SISTEMA RESPIRATORIO,1526,41,85,66,61,57,66,66,68,56,79,126,184,88,44,37,33,16,19,20,15,17,21,20,20,15,8,20,10,9,11,18,16,13,15,10,13,23,16,22,2,2020,Chiloé,SUR,SUR Chonchi
IRA Alta (J00-J06),1064,26,52,43,38,40,42,49,49,46,60,109,151,72,32,24,21,10,8,10,11,13,11,10,10,6,5,8,5,4,6,13,8,8,9,5,6,17,13,13,1,2020,Chiloé,SUR,SUR Chonchi
Influenza (J09-J11),3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Chiloé,SUR,SUR Chonchi
Neumonía (J12-J18),42,0,2,1,0,0,1,1,3,1,2,0,1,2,1,3,2,0,2,1,0,1,1,2,1,1,1,0,0,1,0,2,1,1,3,1,0,0,0,3,0,2020,Chiloé,SUR,SUR Chonchi
Bronquitis/bronquiolitis aguda (J20-J21),172,7,22,10,9,8,13,9,8,3,6,10,17,10,3,7,6,1,2,1,0,2,3,1,3,2,0,1,1,0,0,0,1,1,0,1,2,0,1,0,1,2020,Chiloé,SUR,SUR Chonchi
Crisis obstructiva bronquial (J40-J46),144,5,6,5,13,4,6,5,6,2,8,6,8,1,4,1,3,4,3,3,1,1,4,3,5,4,2,7,3,1,2,2,3,1,1,2,2,2,2,3,0,2020,Chiloé,SUR,SUR Chonchi
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",101,3,3,7,1,5,4,1,2,4,2,0,7,3,4,2,1,1,4,5,3,0,2,4,1,2,0,4,1,3,3,1,3,2,2,1,3,4,0,3,0,2020,Chiloé,SUR,SUR Chonchi
COVID 19 Sospechoso (U072),123,-,-,-,-,-,0,0,0,0,0,0,2,0,1,1,0,0,0,3,2,4,3,3,4,5,9,8,4,6,4,6,7,3,6,9,1,5,14,12,1,2020,Chiloé,SUR,SUR Chonchi
COVID 19 Confirmado (U071),0,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Chiloé,SUR,SUR Chonchi
TOTAL CAUSAS SISTEMA CIRCULATORIO,341,2,4,7,7,14,3,5,14,9,13,4,7,6,7,7,6,6,1,8,9,7,7,14,9,6,4,6,3,13,19,12,16,12,4,19,14,17,10,8,2,2020,Chiloé,SUR,SUR Chonchi
Infarto agudo miocardio,7,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2020,Chiloé,SUR,SUR Chonchi
Accidente vascular encefálico,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,1,0,1,1,1,0,2,0,0,1,0,0,2020,Chiloé,SUR,SUR Chonchi
Crisis hipertensiva,183,2,2,5,6,7,1,2,2,4,10,1,2,2,5,5,5,2,0,4,4,3,3,10,6,2,4,4,0,9,9,4,10,8,3,9,5,9,6,6,2,2020,Chiloé,SUR,SUR Chonchi
Arritmia grave,15,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,3,0,0,0,2020,Chiloé,SUR,SUR Chonchi
Otras causas circulatorias,123,0,2,1,1,7,1,3,11,4,3,2,3,3,1,1,1,4,1,2,3,4,2,3,1,4,0,2,3,2,9,6,5,3,1,8,8,4,3,1,0,2020,Chiloé,SUR,SUR Chonchi
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1497,24,47,53,46,46,73,53,56,76,52,55,39,26,35,29,28,27,38,28,30,25,23,24,30,32,27,23,35,33,38,28,30,34,33,43,45,38,45,38,12,2020,Chiloé,SUR,SUR Chonchi
Accidentes del tránsito,29,0,0,0,0,1,0,1,10,3,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,5,0,2020,Chiloé,SUR,SUR Chonchi
Otras causas externas,1468,24,47,53,46,45,73,52,46,73,51,52,39,26,35,29,28,27,37,28,30,25,23,24,30,32,27,23,35,33,38,28,28,33,33,43,45,37,45,33,12,2020,Chiloé,SUR,SUR Chonchi
DIARREA AGUDA (A00-A09),58,0,0,0,1,0,0,4,4,4,5,3,3,0,1,0,0,1,0,2,1,1,5,0,0,0,3,0,1,0,2,0,3,0,3,0,1,3,3,4,0,2020,Chiloé,SUR,SUR Chonchi
TOTAL DEMÁS CAUSAS,6886,119,209,198,213,255,229,251,214,267,193,219,159,133,131,116,136,141,159,156,132,154,157,154,151,138,153,187,158,137,207,211,182,167,174,171,190,170,154,197,44,2020,Chiloé,SUR,SUR Chonchi
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Chiloé,SUR,SUR Chonchi
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Chiloé,SUR,SUR Chonchi
