Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar Gómez Carreño
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,26903,468,450,393,437,444,446,475,460,425,397,584,571,405,591,587,412,217,653,687,717,628,663,677,593,603,496,576,600,586,553,517,512,600,670,669,644,652,650,514,509,598,520,168,469,412,419,458,453,457,470,324,424,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar Gómez Carreño
TOTAL CAUSAS SISTEMA RESPIRATORIO,9273,91,81,63,62,74,70,74,78,85,106,195,218,156,192,226,142,83,253,282,334,324,290,336,293,280,230,267,277,246,205,173,203,226,280,301,296,290,260,192,194,193,192,55,111,77,85,84,84,97,113,67,87,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar Gómez Carreño
IRA Alta (J00-J06),7217,67,64,42,42,54,52,60,63,70,75,158,158,125,147,155,112,62,186,226,265,240,212,274,238,212,198,217,225,184,160,143,166,186,220,254,235,238,197,141,142,154,132,38,68,61,68,76,63,76,100,43,73,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar Gómez Carreño
Influenza (J09-J11),115,0,0,0,0,0,0,1,0,1,0,1,0,3,1,1,1,0,4,0,12,17,25,14,8,6,2,3,3,4,2,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar Gómez Carreño
Neumonía (J12-J18),148,1,1,0,1,2,3,2,1,2,5,5,0,2,3,9,0,2,4,2,8,6,12,7,3,8,0,2,1,5,4,2,3,0,5,3,2,4,4,5,4,3,3,3,0,1,2,0,2,0,1,0,0,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar Gómez Carreño
Bronquitis/bronquiolitis aguda (J20-J21),1059,13,13,12,7,12,7,4,4,6,15,13,35,16,25,44,15,14,36,39,36,39,19,24,31,17,18,24,27,31,18,18,15,16,35,34,39,33,38,18,30,22,42,10,22,10,7,5,9,9,8,13,12,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar Gómez Carreño
Crisis obstructiva bronquial (J40-J46),327,3,1,2,2,2,3,4,3,1,3,9,3,5,5,12,7,1,7,7,9,10,8,12,8,11,6,14,15,14,15,6,4,13,12,2,8,7,8,5,11,7,6,3,10,2,5,2,4,3,2,5,0,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar Gómez Carreño
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",407,7,2,7,10,4,5,3,7,5,8,9,22,5,11,5,7,4,16,8,4,12,14,5,5,26,6,7,6,8,6,3,14,11,8,7,12,8,12,23,6,7,9,1,11,3,2,1,6,9,2,6,2,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar Gómez Carreño
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar Gómez Carreño
