Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,5328,656,721,789,719,925,907,611,2022,Araucanía Norte,Hospital,Hospital Dr. Dino Stagno M.(Traiguén)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,3440,409,457,487,474,625,588,400,2022,Araucanía Norte,Hospital,Hospital Dr. Dino Stagno M.(Traiguén)
TOTAL CAUSAS SISTEMA RESPIRATORIO,529,54,81,84,62,119,75,54,2022,Araucanía Norte,Hospital,Hospital Dr. Dino Stagno M.(Traiguén)
IRA Alta (J00-J06),427,42,61,70,44,103,59,48,2022,Araucanía Norte,Hospital,Hospital Dr. Dino Stagno M.(Traiguén)
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Araucanía Norte,Hospital,Hospital Dr. Dino Stagno M.(Traiguén)
Neumonía (J12-J18),27,3,4,4,6,3,4,3,2022,Araucanía Norte,Hospital,Hospital Dr. Dino Stagno M.(Traiguén)
Bronquitis/bronquiolitis aguda (J20-J21),16,2,5,3,1,2,2,1,2022,Araucanía Norte,Hospital,Hospital Dr. Dino Stagno M.(Traiguén)
Crisis obstructiva bronquial (J40-J46),31,2,5,4,7,8,4,1,2022,Araucanía Norte,Hospital,Hospital Dr. Dino Stagno M.(Traiguén)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",28,5,6,3,4,3,6,1,2022,Araucanía Norte,Hospital,Hospital Dr. Dino Stagno M.(Traiguén)
COVID 19 Sospechoso (U072),888,13,29,88,140,227,246,145,2022,Araucanía Norte,Hospital,Hospital Dr. Dino Stagno M.(Traiguén)
COVID 19 Confirmado (U071),0,0,0,0,0,0,0,0,2022,Araucanía Norte,Hospital,Hospital Dr. Dino Stagno M.(Traiguén)
TOTAL CAUSAS SISTEMA CIRCULATORIO,77,6,18,14,12,10,11,6,2022,Araucanía Norte,Hospital,Hospital Dr. Dino Stagno M.(Traiguén)
Infarto agudo miocardio,2,0,0,1,0,0,0,1,2022,Araucanía Norte,Hospital,Hospital Dr. Dino Stagno M.(Traiguén)
Accidente vascular encefálico,5,0,1,3,0,1,0,0,2022,Araucanía Norte,Hospital,Hospital Dr. Dino Stagno M.(Traiguén)
Crisis hipertensiva,11,1,4,0,1,1,3,1,2022,Araucanía Norte,Hospital,Hospital Dr. Dino Stagno M.(Traiguén)
Arritmia grave,4,0,1,0,0,1,0,2,2022,Araucanía Norte,Hospital,Hospital Dr. Dino Stagno M.(Traiguén)
