Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,4935,699,716,666,859,947,942,106,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,4504,658,675,634,767,835,837,98,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
TOTAL CAUSAS SISTEMA RESPIRATORIO,318,49,57,56,65,35,48,8,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
IRA Alta (J00-J06),202,26,33,39,45,23,31,5,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
Neumonía (J12-J18),40,8,7,5,6,7,6,1,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
Bronquitis/bronquiolitis aguda (J20-J21),33,7,10,6,6,2,2,0,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
Crisis obstructiva bronquial (J40-J46),19,4,2,2,6,2,3,0,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",24,4,5,4,2,1,6,2,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
COVID 19 Sospechoso (U072),1109,81,66,93,214,350,273,32,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
COVID 19 Confirmado (U071),39,0,0,1,2,9,22,5,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
TOTAL CAUSAS SISTEMA CIRCULATORIO,125,18,18,18,25,12,32,2,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
Infarto agudo miocardio,6,2,0,1,1,1,1,0,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
Accidente vascular encefálico,18,4,3,5,4,0,1,1,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
Crisis hipertensiva,23,1,6,4,7,1,3,1,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
Arritmia grave,1,0,0,1,0,0,0,0,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
Otras causas circulatorias,77,11,9,7,13,10,27,0,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,476,83,80,94,79,63,69,8,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
Accidentes del tránsito,8,2,0,1,4,0,0,1,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
Lesiones autoinfligidas intencionalmente (X60-X84),9,0,2,1,3,1,1,1,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
Otras causas externas,459,81,78,92,72,62,68,6,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),101,21,17,13,12,17,19,2,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),19,3,4,2,4,3,2,1,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
Trastornos del Humor (Afectivos) (F30-F39),7,1,0,0,1,2,3,0,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",60,16,8,8,6,8,13,1,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
Otros trastornos mentales no contenidos en las categorías anteriores,15,1,5,3,1,4,1,0,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
DIARREA AGUDA (A00-A09),142,28,24,22,16,32,20,0,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
TOTAL DEMÁS CAUSAS,2194,378,413,337,354,317,354,41,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,158,21,26,19,31,26,31,4,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
- CAUSAS SISTEMA RESPIRATORIO,25,3,4,4,4,5,3,2,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
- COVID 19 SOSPECHOSO (U072),1,0,0,0,0,1,0,0,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
- COVID 19 CONFIRMADO (U071),6,0,0,0,0,0,6,0,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
- CAUSAS SISTEMA CIRCULATORIO,20,1,5,4,4,3,3,0,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
- TRAUMATISMOS Y ENVENENAMIENTOS,3,0,0,1,1,0,1,0,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),14,2,3,1,4,3,1,0,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
- LAS DEMÁS CAUSAS,89,15,14,9,18,14,17,2,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Talcahuano,Hospital,Hospital Penco - Lirquén
