Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Olivar
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,3284,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,174,169,204,204,240,204,203,245,226,203,204,237,215,161,290,61,2020,Libertador B. O'Higgins,SUR,SUR Olivar
TOTAL CAUSAS SISTEMA RESPIRATORIO,189,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,9,11,33,27,7,5,10,30,5,11,11,5,7,7,1,2,2020,Libertador B. O'Higgins,SUR,SUR Olivar
IRA Alta (J00-J06),12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,1,3,4,0,0,0,0,0,0,1,0,0,1,0,2020,Libertador B. O'Higgins,SUR,SUR Olivar
Influenza (J09-J11),2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Olivar
Neumonía (J12-J18),9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,0,1,1,1,0,1,0,0,0,1,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Olivar
Bronquitis/bronquiolitis aguda (J20-J21),18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,11,0,0,0,1,0,1,1,2,1,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Olivar
Crisis obstructiva bronquial (J40-J46),13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,1,0,1,0,1,0,1,0,1,1,2,1,0,0,2020,Libertador B. O'Higgins,SUR,SUR Olivar
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",135,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,8,30,10,1,4,9,28,4,10,9,0,4,6,0,2,2020,Libertador B. O'Higgins,SUR,SUR Olivar
COVID 19 Sospechoso (U072),660,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,11,39,59,62,66,43,28,38,29,48,36,33,31,35,81,16,2020,Libertador B. O'Higgins,SUR,SUR Olivar
COVID 19 Confirmado (U071),59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,5,5,8,6,4,1,9,1,1,2,5,4,5,2,2020,Libertador B. O'Higgins,SUR,SUR Olivar
TOTAL CAUSAS SISTEMA CIRCULATORIO,185,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,33,18,6,11,17,14,9,6,8,12,9,10,6,9,6,2,2020,Libertador B. O'Higgins,SUR,SUR Olivar
Infarto agudo miocardio,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2020,Libertador B. O'Higgins,SUR,SUR Olivar
Accidente vascular encefálico,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,Libertador B. O'Higgins,SUR,SUR Olivar
Crisis hipertensiva,48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,6,1,2,4,2,2,2,1,2,3,4,8,3,2,2,1,2020,Libertador B. O'Higgins,SUR,SUR Olivar
Arritmia grave,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2020,Libertador B. O'Higgins,SUR,SUR Olivar
Otras causas circulatorias,128,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,26,16,4,6,15,12,7,5,6,8,5,2,3,5,1,1,2020,Libertador B. O'Higgins,SUR,SUR Olivar
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1174,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,70,86,76,54,20,66,71,90,27,80,94,95,114,74,116,27,2020,Libertador B. O'Higgins,SUR,SUR Olivar
Accidentes del tránsito,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Olivar
Otras causas externas,1170,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,70,86,75,54,20,64,70,90,27,80,94,95,114,74,116,27,2020,Libertador B. O'Higgins,SUR,SUR Olivar
DIARREA AGUDA (A00-A09),44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5,1,1,15,5,7,1,1,0,0,1,0,4,1,1,0,2020,Libertador B. O'Higgins,SUR,SUR Olivar
TOTAL DEMÁS CAUSAS,973,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,45,14,24,30,117,63,80,79,148,51,52,92,48,31,80,12,2020,Libertador B. O'Higgins,SUR,SUR Olivar
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Olivar
- CAUSAS SISTEMA CIRCULATORIO,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Olivar
- CAUSAS SISTEMA RESPIRATORIO,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Olivar
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Olivar
- CORONAVIRUS (U071),0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Olivar
- TRAUMATISMOS Y ENVENENAMIENTOS,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Olivar
- LAS DEMÁS CAUSAS,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Olivar
CIRUGÍAS DE URGENCIA,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Olivar
