Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,7777,160,1631,1294,1605,1254,1239,594,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,8690,1747,1344,1225,1387,1220,1103,664,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
TOTAL CAUSAS SISTEMA RESPIRATORIO,702,119,140,139,131,81,63,29,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
IRA Alta (J00-J06),343,69,86,82,51,29,21,5,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Influenza (J09-J11),5,0,1,1,3,0,0,0,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Neumonía (J12-J18),131,14,13,12,35,31,17,9,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Bronquitis/bronquiolitis aguda (J20-J21),33,9,7,9,5,2,1,0,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Crisis obstructiva bronquial (J40-J46),96,20,16,17,15,10,6,12,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",94,7,17,18,22,9,18,3,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
COVID 19 Sospechoso (U072),806,177,185,179,112,84,52,17,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
COVID 19 Confirmado (U071),291,46,41,54,70,47,21,12,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
TOTAL CAUSAS SISTEMA CIRCULATORIO,223,40,32,14,45,33,36,23,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Infarto agudo miocardio,19,1,1,0,1,4,8,4,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Accidente vascular encefálico,37,8,3,3,9,7,6,1,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Crisis hipertensiva,27,7,3,4,4,3,4,2,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Arritmia grave,30,6,3,2,6,5,5,3,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Otras causas circulatorias,110,18,22,5,25,14,13,13,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1259,223,194,141,203,165,186,147,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Accidentes del tránsito,7,2,0,1,3,1,0,0,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Lesiones autoinfligidas intencionalmente (X60-X84),10,0,0,0,2,2,4,2,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Otras causas externas,1242,221,194,140,198,162,182,145,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),100,22,13,6,13,21,15,10,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Ideación Suicida (R458),8,1,0,0,1,3,1,2,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),25,7,2,2,2,6,6,0,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Trastornos del Humor (Afectivos) (F30-F39),20,5,5,1,1,2,3,3,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",28,8,4,2,4,5,3,2,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
Otros trastornos mentales no contenidos en las categorías anteriores,19,1,2,1,5,5,2,3,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
DIARREA AGUDA (A00-A09),347,75,39,57,55,42,44,35,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
TOTAL DEMÁS CAUSAS,4962,1045,700,635,758,747,686,391,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,1555,258,161,287,263,243,233,110,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
- CAUSAS SISTEMA RESPIRATORIO,174,32,22,28,39,32,14,7,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
- COVID 19 SOSPECHOSO (U072),7,0,1,4,1,0,1,0,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
- COVID 19 CONFIRMADO (U071),10,0,1,1,7,1,0,0,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
- CAUSAS SISTEMA CIRCULATORIO,105,15,8,10,24,16,20,12,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
- TRAUMATISMOS Y ENVENENAMIENTOS,153,21,16,12,21,26,41,16,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),53,5,9,4,5,13,11,6,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
- LAS DEMÁS CAUSAS,1053,185,104,228,166,155,146,69,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
CIRUGÍAS DE URGENCIA,300,89,32,50,52,48,24,5,2022,Iquique,Hospital,Hospital Dr. Ernesto Torres Galdames
