Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,11964,-,-,-,-,0,-,-,-,-,0,-,0,117,397,384,337,321,400,416,429,582,513,538,513,528,424,430,450,486,461,479,435,449,417,429,413,459,490,575,92,2020,Metropolitano Occidente,SAR,SAR Bicentenario
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,19864,524,814,759,678,597,597,584,651,715,771,827,691,408,389,367,319,300,363,388,365,528,473,501,495,485,406,411,436,473,449,468,416,437,401,418,395,453,478,544,90,2020,Metropolitano Occidente,SAR,SAR Bicentenario
TOTAL CAUSAS SISTEMA RESPIRATORIO,3760,120,199,165,133,112,107,107,109,154,178,307,347,158,122,77,47,36,54,82,73,145,85,99,102,50,55,41,36,27,27,29,42,39,47,36,61,45,48,54,5,2020,Metropolitano Occidente,SAR,SAR Bicentenario
IRA Alta (J00-J06),3196,101,176,151,115,96,90,92,99,135,153,285,317,141,110,71,41,29,48,75,65,110,72,68,70,29,44,32,26,24,20,21,32,30,33,29,51,32,37,42,4,2020,Metropolitano Occidente,SAR,SAR Bicentenario
Influenza (J09-J11),2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Occidente,SAR,SAR Bicentenario
Neumonía (J12-J18),138,9,3,3,3,2,1,2,1,4,2,1,3,1,3,1,1,0,0,1,2,11,6,14,26,18,4,1,4,1,2,2,0,1,0,2,2,0,1,0,0,2020,Metropolitano Occidente,SAR,SAR Bicentenario
Bronquitis/bronquiolitis aguda (J20-J21),219,9,14,7,11,12,11,8,6,11,12,8,17,5,2,3,1,2,1,2,3,18,3,9,5,3,3,2,0,0,3,3,2,2,8,3,3,4,1,2,0,2020,Metropolitano Occidente,SAR,SAR Bicentenario
Crisis obstructiva bronquial (J40-J46),106,0,2,1,2,2,2,2,2,1,4,9,4,7,4,2,2,1,2,3,1,3,2,3,1,0,3,5,4,0,2,0,4,4,3,1,2,7,4,4,1,2020,Metropolitano Occidente,SAR,SAR Bicentenario
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",99,1,4,3,2,0,3,3,1,3,6,4,6,4,2,0,2,4,3,1,2,3,2,5,0,0,1,1,2,2,0,3,4,2,3,1,3,2,5,6,0,2020,Metropolitano Occidente,SAR,SAR Bicentenario
COVID 19 Sospechoso (U072),1620,-,-,-,-,0,0,0,0,0,0,1,7,3,0,0,7,8,23,19,66,70,78,133,119,132,92,98,77,76,75,70,47,76,44,51,40,49,78,73,8,2020,Metropolitano Occidente,SAR,SAR Bicentenario
COVID 19 Confirmado (U071),59,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,4,6,10,1,7,6,0,4,1,2,0,1,0,0,1,0,2020,Metropolitano Occidente,SAR,SAR Bicentenario
