Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Norte,SAPU,SAPU-Colina
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,149197,2911,2822,2608,2604,2601,2490,2631,2589,2677,2757,3038,3256,3024,3136,3147,3200,2846,2989,3121,2920,3007,2819,2871,2981,3116,2993,2670,2835,2593,2563,2515,2809,2876,2870,2899,2909,2751,2646,2926,3137,2957,2935,3077,2938,2952,2961,3173,3067,2885,2752,2674,2673,2018,Metropolitano Norte,SAPU,SAPU-Colina
TOTAL CAUSAS SISTEMA RESPIRATORIO,24415,370,320,305,295,265,268,354,242,338,374,500,531,423,457,416,477,438,464,441,472,531,510,539,607,638,620,601,712,714,551,525,550,617,649,649,596,565,566,484,505,482,537,457,474,417,399,385,400,370,379,302,334,2018,Metropolitano Norte,SAPU,SAPU-Colina
IRA Alta (J00-J06),14487,264,218,198,203,179,194,269,156,239,272,344,332,271,278,255,288,243,291,250,300,340,282,299,354,362,346,288,359,273,267,208,286,303,343,354,329,317,322,293,317,299,362,293,286,298,257,239,264,220,258,196,229,2018,Metropolitano Norte,SAPU,SAPU-Colina
Influenza (J09-J11),125,0,0,0,1,0,1,0,2,2,1,1,9,7,2,0,8,0,4,1,4,1,2,3,4,3,3,3,6,7,9,5,1,3,8,0,5,3,2,0,2,3,1,1,3,0,1,1,0,0,1,1,0,2018,Metropolitano Norte,SAPU,SAPU-Colina
Neumonía (J12-J18),1959,25,19,20,21,24,16,15,19,29,11,24,25,26,31,22,50,27,38,31,29,30,38,33,51,61,58,75,73,101,62,74,63,60,50,61,77,48,39,37,31,50,25,33,34,16,23,24,27,35,23,25,20,2018,Metropolitano Norte,SAPU,SAPU-Colina
Bronquitis/bronquiolitis aguda (J20-J21),4866,35,40,54,30,19,24,25,29,37,44,86,104,70,92,83,84,98,77,97,71,102,128,125,118,142,141,168,200,273,151,174,139,178,166,137,116,131,134,93,88,82,86,65,87,54,67,65,60,54,48,45,50,2018,Metropolitano Norte,SAPU,SAPU-Colina
Crisis obstructiva bronquial (J40-J46),2140,26,32,25,27,31,23,30,26,25,34,32,45,38,44,35,34,52,45,42,46,48,43,56,62,47,59,53,57,47,48,45,52,58,69,79,48,54,50,46,38,34,43,42,43,27,32,31,30,38,24,20,25,2018,Metropolitano Norte,SAPU,SAPU-Colina
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",838,20,11,8,13,12,10,15,10,6,12,13,16,11,10,21,13,18,9,20,22,10,17,23,18,23,13,14,17,13,14,19,9,15,13,18,21,12,19,15,29,14,20,23,21,22,19,25,19,23,25,15,10,2018,Metropolitano Norte,SAPU,SAPU-Colina
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Metropolitano Norte,SAPU,SAPU-Colina
