Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,9249,-,-,-,-,-,-,-,-,-,-,-,-,93,0,232,390,311,285,368,324,246,338,325,316,355,420,370,459,435,430,397,418,375,362,398,415,440,354,334,59,2020,Del Maule,Hospital,Hospital de Teno
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,16066,539,565,576,554,546,478,555,548,563,543,566,451,345,331,315,389,332,293,377,332,285,314,309,308,338,395,337,428,410,394,374,382,326,324,362,379,405,325,427,46,2020,Del Maule,Hospital,Hospital de Teno
TOTAL CAUSAS SISTEMA RESPIRATORIO,1103,69,68,68,42,47,47,42,65,66,50,84,149,90,52,33,25,12,11,11,10,9,6,5,1,1,2,4,4,1,8,5,4,1,2,4,3,1,1,0,0,2020,Del Maule,Hospital,Hospital de Teno
IRA Alta (J00-J06),805,56,42,47,34,29,27,33,36,45,42,69,132,68,41,20,17,8,7,8,5,5,5,4,0,0,1,2,3,1,8,4,2,0,1,1,2,0,0,0,0,2020,Del Maule,Hospital,Hospital de Teno
Influenza (J09-J11),4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,Hospital,Hospital de Teno
Neumonía (J12-J18),105,8,5,5,4,4,9,7,16,9,5,5,3,4,2,3,3,1,0,0,3,2,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2020,Del Maule,Hospital,Hospital de Teno
Bronquitis/bronquiolitis aguda (J20-J21),136,4,15,11,3,7,10,2,8,10,3,6,11,16,7,7,4,1,3,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2020,Del Maule,Hospital,Hospital de Teno
Crisis obstructiva bronquial (J40-J46),33,0,5,3,1,3,1,0,2,2,0,3,2,1,1,2,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2020,Del Maule,Hospital,Hospital de Teno
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",20,1,1,2,0,4,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2020,Del Maule,Hospital,Hospital de Teno
COVID 19 Sospechoso (U072),1659,-,-,-,-,-,0,0,0,0,0,0,4,8,18,17,23,21,26,40,30,43,48,75,81,100,129,85,108,111,78,60,100,47,48,66,74,80,48,78,13,2020,Del Maule,Hospital,Hospital de Teno
COVID 19 Confirmado (U071),71,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,2,8,14,7,3,1,3,5,1,5,4,7,5,0,2,2020,Del Maule,Hospital,Hospital de Teno
TOTAL CAUSAS SISTEMA CIRCULATORIO,218,9,6,5,10,9,6,4,6,3,6,8,3,6,7,4,4,6,5,6,4,5,6,2,6,7,7,4,6,7,8,5,4,4,4,6,0,5,7,8,0,2020,Del Maule,Hospital,Hospital de Teno
Infarto agudo miocardio,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2020,Del Maule,Hospital,Hospital de Teno
Accidente vascular encefálico,17,1,0,0,3,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,2020,Del Maule,Hospital,Hospital de Teno
Crisis hipertensiva,51,3,0,1,0,2,0,0,2,1,2,3,0,1,4,2,1,3,1,3,0,0,2,0,1,1,2,1,2,1,2,3,3,2,0,0,0,1,1,0,0,2020,Del Maule,Hospital,Hospital de Teno
Arritmia grave,36,1,2,2,3,1,0,1,1,0,2,0,1,3,0,1,0,0,0,2,2,0,2,0,0,1,2,1,0,2,0,0,1,0,0,0,0,2,2,1,0,2020,Del Maule,Hospital,Hospital de Teno
Otras causas circulatorias,110,4,4,2,4,6,6,2,2,2,2,4,2,2,2,0,2,3,3,1,2,4,2,2,5,4,3,2,4,3,5,1,0,1,4,6,0,2,4,3,0,2020,Del Maule,Hospital,Hospital de Teno
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,2179,88,65,82,77,85,75,75,83,90,123,117,66,41,51,38,39,60,42,50,50,34,56,41,38,33,41,37,41,46,39,46,43,31,33,41,34,47,56,41,4,2020,Del Maule,Hospital,Hospital de Teno
Accidentes del tránsito,74,1,2,5,0,0,1,1,0,3,1,3,4,2,0,1,2,1,0,0,0,4,3,1,2,5,0,1,0,0,2,5,9,1,2,3,2,4,0,2,1,2020,Del Maule,Hospital,Hospital de Teno
Otras causas externas,2105,87,63,77,77,85,74,74,83,87,122,114,62,39,51,37,37,59,42,50,50,30,53,40,36,28,41,36,41,46,37,41,34,30,31,38,32,43,56,39,3,2020,Del Maule,Hospital,Hospital de Teno
DIARREA AGUDA (A00-A09),254,14,13,19,18,13,13,7,11,12,10,13,0,6,4,3,8,4,2,2,4,0,3,1,2,2,6,4,3,6,1,4,2,0,31,4,2,2,3,2,0,2020,Del Maule,Hospital,Hospital de Teno
TOTAL DEMÁS CAUSAS,10609,359,413,402,407,392,337,427,383,392,354,344,233,202,214,220,290,229,205,268,234,194,194,185,179,195,208,195,252,232,257,253,226,238,205,236,262,263,205,298,27,2020,Del Maule,Hospital,Hospital de Teno
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,683,17,13,18,19,20,14,18,17,21,12,18,9,7,12,15,18,11,15,16,15,17,28,23,19,16,22,21,27,20,20,21,15,15,21,13,21,17,19,20,3,2020,Del Maule,Hospital,Hospital de Teno
- CAUSAS SISTEMA CIRCULATORIO,67,2,2,2,1,1,2,2,2,0,3,1,0,1,1,0,2,2,2,0,3,3,4,2,4,2,5,1,0,0,3,1,0,0,2,4,0,1,3,3,0,2020,Del Maule,Hospital,Hospital de Teno
- CAUSAS SISTEMA RESPIRATORIO,58,3,4,2,2,3,5,3,4,3,1,2,2,1,2,3,2,1,1,1,3,2,1,1,0,1,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,2020,Del Maule,Hospital,Hospital de Teno
- SOSPECHA CORONAVIRUS (U072),73,-,-,-,-,-,-,-,-,-,-,0,1,0,0,6,4,0,0,6,1,4,7,7,3,4,5,3,5,4,2,1,1,2,1,1,0,3,2,0,0,2020,Del Maule,Hospital,Hospital de Teno
- CORONAVIRUS (U071),9,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,2,0,1,0,0,0,0,0,0,1,0,0,2020,Del Maule,Hospital,Hospital de Teno
