Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,56463,1074,1036,1050,1017,1053,1002,920,986,893,972,1082,1182,1183,1165,1165,1087,1161,1230,1210,1240,1150,1130,1277,1176,1186,1129,1142,1165,1047,962,980,1064,1097,1111,1132,1067,1086,1146,1174,1156,1145,1077,862,946,977,1018,1030,972,1085,1112,1099,1055,2019,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
TOTAL CAUSAS SISTEMA RESPIRATORIO,13460,171,140,122,113,106,104,81,111,99,113,168,263,254,258,275,277,273,343,331,458,477,430,506,559,478,423,436,433,375,295,286,293,346,362,333,299,290,324,322,252,238,207,153,160,136,140,131,114,150,171,142,139,2019,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
IRA Alta (J00-J06),9349,126,103,89,82,81,74,59,86,67,84,121,184,187,186,201,202,202,269,216,316,301,285,329,387,328,265,293,279,228,188,183,209,236,231,237,205,211,229,223,182,183,150,111,116,91,102,101,84,112,135,107,93,2019,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
Influenza (J09-J11),473,0,0,3,4,1,3,1,1,3,2,9,9,5,8,6,11,19,19,18,31,32,26,50,46,36,34,19,15,13,5,0,6,6,13,7,3,2,1,0,3,1,0,0,0,0,0,0,1,0,0,0,1,2019,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
Neumonía (J12-J18),318,7,4,0,5,2,3,5,2,1,2,4,7,5,6,5,2,3,4,7,7,12,13,21,12,10,16,18,5,18,16,10,5,7,15,11,9,3,5,6,3,4,1,2,2,2,1,5,1,0,1,1,2,2019,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
Bronquitis/bronquiolitis aguda (J20-J21),1999,13,13,18,11,11,9,6,11,17,7,13,31,34,33,37,38,37,28,65,80,112,64,75,74,66,71,73,96,88,50,64,56,64,68,47,48,34,45,51,41,25,31,15,19,15,8,10,10,19,13,17,18,2019,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
Crisis obstructiva bronquial (J40-J46),924,19,12,9,10,7,8,9,8,4,10,13,20,18,16,18,13,10,20,16,14,14,34,24,26,18,23,22,29,19,31,25,10,25,25,17,28,22,28,29,17,18,23,22,15,20,21,11,14,15,16,10,19,2019,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",397,6,8,3,1,4,7,1,3,7,8,8,12,5,9,8,11,2,3,9,10,6,8,7,14,20,14,11,9,9,5,4,7,8,10,14,6,18,16,13,6,7,2,3,8,8,8,4,4,4,6,7,6,2019,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Metropolitano Oriente,SAPU,SAPU-Centro de Urgencia Ñuñoa
