Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,75185,1415,1458,1447,1462,1409,1514,1536,1511,1550,1530,1594,1608,1545,1562,1496,1543,1550,1418,1418,1498,1408,1418,1459,1494,1553,1543,1339,1266,1166,1081,1211,1335,1351,1404,1466,1484,1391,1401,1376,1466,1517,1512,1519,1426,1523,1529,1550,1485,1421,1341,1313,1373,2018,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
TOTAL CAUSAS SISTEMA RESPIRATORIO,14643,182,160,159,135,144,131,131,130,142,202,362,347,302,248,275,260,290,293,316,381,383,395,430,434,458,454,403,310,285,231,219,286,277,325,309,319,318,315,269,305,350,345,307,315,311,281,314,286,221,200,214,184,2018,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
IRA Alta (J00-J06),7875,99,102,86,97,79,68,77,86,76,123,233,204,182,149,175,139,162,144,178,216,215,218,200,191,209,224,226,156,112,96,95,146,136,174,165,172,171,152,157,173,176,200,167,180,153,158,184,153,121,105,116,99,2018,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
Influenza (J09-J11),475,5,6,6,0,4,4,3,1,9,5,8,12,1,8,4,10,16,6,8,13,5,4,14,17,27,22,25,11,14,10,13,18,6,8,11,13,12,5,6,8,14,5,16,13,4,12,10,10,3,5,5,0,2018,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
Neumonía (J12-J18),1248,19,16,22,4,15,18,15,10,16,12,13,24,16,11,9,22,11,28,21,23,21,39,34,44,36,38,28,34,28,33,19,27,36,30,21,26,21,28,20,30,21,35,43,25,33,24,17,34,32,21,27,18,2018,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
Bronquitis/bronquiolitis aguda (J20-J21),2852,12,10,12,9,18,8,9,9,6,24,65,60,46,41,48,61,58,75,69,96,99,84,137,123,123,109,89,56,63,36,34,46,60,69,74,68,67,75,49,53,98,61,49,62,64,62,57,43,30,23,32,21,2018,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
Crisis obstructiva bronquial (J40-J46),1351,30,14,20,17,18,21,14,11,26,27,22,27,35,22,21,13,30,24,26,21,28,33,24,29,33,46,25,44,45,28,28,28,22,31,27,27,32,38,23,23,26,28,18,29,36,13,24,25,20,23,28,28,2018,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",842,17,12,13,8,10,12,13,13,9,11,21,20,22,17,18,15,13,16,14,12,15,17,21,30,30,15,10,9,23,28,30,21,17,13,11,13,15,17,14,18,15,16,14,6,21,12,22,21,15,23,6,18,2018,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Valdivia,Hospital,Hospital Clínico Regional (Valdivia)
