Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,8502,377,369,309,340,267,314,336,328,328,345,459,420,260,194,172,182,165,202,164,173,160,168,168,134,156,121,124,138,202,182,113,115,114,122,139,151,151,134,176,30,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
TOTAL CAUSAS SISTEMA RESPIRATORIO,1979,112,109,80,87,52,72,91,83,90,120,234,271,126,67,51,38,34,30,29,23,21,16,15,20,5,4,8,7,16,6,4,5,7,7,7,3,12,8,8,1,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
IRA Alta (J00-J06),1469,74,74,46,69,42,52,65,66,58,86,204,219,101,53,36,27,19,19,18,16,17,12,11,16,3,4,5,4,11,3,1,5,4,5,4,1,6,6,7,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
Influenza (J09-J11),11,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
Neumonía (J12-J18),32,1,2,4,2,0,0,2,1,2,2,6,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
Bronquitis/bronquiolitis aguda (J20-J21),341,24,23,22,14,9,14,17,14,14,26,21,39,19,11,10,10,8,5,9,6,4,2,2,2,0,0,0,1,3,3,1,0,1,0,3,0,1,1,1,1,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
Crisis obstructiva bronquial (J40-J46),56,7,2,3,0,0,2,2,0,4,3,1,5,3,2,2,1,3,1,1,0,0,0,1,0,0,0,2,2,2,0,2,0,1,1,0,1,2,0,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",70,6,8,5,2,1,4,5,2,2,3,2,6,2,0,1,0,4,5,1,1,0,2,0,1,2,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
COVID 19 Sospechoso (U072),335,0,-,-,-,-,0,0,0,0,0,1,0,2,0,0,0,0,0,0,4,0,4,3,6,24,24,13,6,38,49,13,19,15,22,18,12,16,25,20,1,2020,Del Reloncaví,SAPU,Centro de Salud Familiar Carmela Carvajal
