Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Coquimbo,SAPU,SAPU-Canela
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,11929,196,197,182,209,185,197,197,194,182,188,324,282,266,219,187,184,261,220,236,222,210,210,194,200,252,364,336,239,239,255,194,200,293,261,282,326,212,273,200,240,213,254,239,167,237,197,199,253,228,211,171,252,2018,Coquimbo,SAPU,SAPU-Canela
TOTAL CAUSAS SISTEMA RESPIRATORIO,4156,43,36,31,47,44,43,44,43,51,53,129,131,113,78,58,67,90,75,80,84,96,78,63,78,113,199,173,110,100,96,76,101,131,110,130,125,69,94,78,74,76,79,86,47,71,59,46,64,61,36,33,64,2018,Coquimbo,SAPU,SAPU-Canela
IRA Alta (J00-J06),2191,12,6,5,18,25,8,6,13,22,29,70,58,71,41,36,48,65,40,46,34,51,38,28,47,64,123,93,45,50,41,32,64,61,66,74,51,43,50,54,30,55,46,48,20,46,35,24,35,41,24,20,39,2018,Coquimbo,SAPU,SAPU-Canela
Influenza (J09-J11),3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Coquimbo,SAPU,SAPU-Canela
Neumonía (J12-J18),77,0,2,0,1,1,6,2,0,5,0,2,0,0,0,0,0,1,3,2,0,0,2,0,0,2,2,9,2,1,7,2,4,1,1,1,5,0,2,2,0,2,0,3,0,0,1,0,0,2,0,0,1,2018,Coquimbo,SAPU,SAPU-Canela
Bronquitis/bronquiolitis aguda (J20-J21),480,5,4,4,5,5,5,2,9,9,3,13,13,19,10,9,8,11,6,11,8,12,6,11,15,18,28,14,29,14,10,8,10,31,9,11,14,7,5,7,8,5,9,4,3,2,8,4,8,4,2,4,1,2018,Coquimbo,SAPU,SAPU-Canela
Crisis obstructiva bronquial (J40-J46),117,1,0,3,0,4,0,6,1,0,2,0,2,0,4,2,1,3,9,1,3,3,2,5,0,0,2,0,2,1,1,3,0,8,2,4,12,1,3,0,7,2,2,0,4,5,1,1,1,1,0,0,2,2018,Coquimbo,SAPU,SAPU-Canela
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1288,25,23,19,23,9,24,28,20,15,19,44,58,23,23,11,10,10,17,18,39,30,30,19,16,29,44,57,32,34,37,31,23,30,32,40,43,18,34,15,29,12,22,31,20,18,14,17,20,13,10,9,21,2018,Coquimbo,SAPU,SAPU-Canela
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Coquimbo,SAPU,SAPU-Canela
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Coquimbo,SAPU,SAPU-Canela
