Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Del Maule,SAR,SAR Constitución
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,28341,254,367,354,362,323,350,329,344,348,362,430,501,422,458,434,462,417,475,429,455,551,442,478,505,533,485,487,485,459,446,390,502,727,765,664,652,693,889,750,754,823,772,773,835,726,711,704,663,679,697,727,698,2019,Del Maule,SAR,SAR Constitución
TOTAL CAUSAS SISTEMA RESPIRATORIO,7377,60,93,74,88,61,69,75,71,79,91,137,199,149,180,153,167,152,168,138,162,256,175,196,180,248,210,173,149,107,114,93,77,143,115,112,150,137,191,148,158,185,155,215,223,161,182,154,97,159,144,113,91,2019,Del Maule,SAR,SAR Constitución
IRA Alta (J00-J06),6360,43,72,54,65,39,45,56,56,62,67,114,159,130,133,136,137,131,121,112,136,218,155,169,160,217,180,156,129,89,103,83,65,125,97,101,135,119,168,136,142,163,135,205,207,151,170,146,94,151,133,105,85,2019,Del Maule,SAR,SAR Constitución
Influenza (J09-J11),8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,Del Maule,SAR,SAR Constitución
Neumonía (J12-J18),219,4,5,7,4,5,2,5,1,5,1,4,7,8,11,4,5,9,11,10,1,5,4,5,5,6,2,2,4,3,2,1,1,2,3,2,2,8,5,6,7,4,7,1,4,4,2,2,3,1,3,2,2,2019,Del Maule,SAR,SAR Constitución
Bronquitis/bronquiolitis aguda (J20-J21),596,11,11,8,15,14,20,8,11,5,21,9,23,6,32,11,22,9,27,11,18,27,14,13,10,17,17,11,11,12,6,4,10,13,13,9,9,10,15,2,7,14,10,5,8,4,6,5,0,7,7,6,2,2019,Del Maule,SAR,SAR Constitución
Crisis obstructiva bronquial (J40-J46),110,2,3,2,2,2,0,4,2,6,0,6,7,4,4,1,3,2,7,4,4,4,2,4,1,1,3,2,1,2,1,3,1,3,2,0,2,0,3,0,0,1,2,1,1,2,2,0,0,0,0,0,1,2019,Del Maule,SAR,SAR Constitución
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",84,0,2,3,2,1,2,2,1,1,2,4,3,1,0,1,0,1,2,1,1,1,0,2,4,7,7,2,3,1,2,2,0,0,0,0,2,0,0,4,2,3,1,3,3,0,2,1,0,0,1,0,1,2019,Del Maule,SAR,SAR Constitución
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Del Maule,SAR,SAR Constitución
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Del Maule,SAR,SAR Constitución
TOTAL CAUSAS SISTEMA CIRCULATORIO,103,1,3,1,2,3,1,3,3,2,2,4,1,3,0,0,1,2,1,3,0,3,2,3,2,1,6,2,1,4,1,2,0,0,3,1,1,1,1,2,1,2,0,5,5,0,1,4,3,2,5,2,1,2019,Del Maule,SAR,SAR Constitución
Infarto agudo miocardio,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,Del Maule,SAR,SAR Constitución
Accidente vascular encefálico,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,Del Maule,SAR,SAR Constitución
Crisis hipertensiva,21,0,0,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,3,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019,Del Maule,SAR,SAR Constitución
Arritmia grave,25,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,2,1,0,2,0,3,1,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,2019,Del Maule,SAR,SAR Constitución
