Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Coquimbo,Hospital,Hospital Dr. Humberto Elorza Cortéz (Illapel)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,26763,571,433,588,463,518,499,341,403,409,578,286,318,545,555,469,571,575,487,736,629,683,511,708,219,656,535,764,777,410,695,643,591,705,612,809,735,412,706,522,596,558,453,571,-,-,237,488,483,390,438,405,477,2016,Coquimbo,Hospital,Hospital Dr. Humberto Elorza Cortéz (Illapel)
TOTAL CAUSAS SISTEMA RESPIRATORIO,5283,103,91,108,66,68,86,50,55,48,62,52,47,90,98,70,101,92,73,135,128,124,95,132,40,142,104,175,258,118,191,191,179,248,188,171,166,89,159,89,118,82,79,104,-,-,35,63,66,54,76,53,71,2016,Coquimbo,Hospital,Hospital Dr. Humberto Elorza Cortéz (Illapel)
IRA Alta (J00-J06),3944,94,87,81,55,56,75,41,49,38,54,43,42,81,69,55,91,80,65,120,98,104,86,115,38,125,93,149,202,102,142,83,49,72,92,121,134,68,123,57,84,55,58,86,-,-,32,48,52,40,57,41,62,2016,Coquimbo,Hospital,Hospital Dr. Humberto Elorza Cortéz (Illapel)
Influenza (J09-J11),8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,-,-,0,0,0,0,0,0,0,2016,Coquimbo,Hospital,Hospital Dr. Humberto Elorza Cortéz (Illapel)
Neumonía (J12-J18),193,0,0,1,1,3,0,0,0,0,1,1,0,1,7,2,0,2,0,2,4,3,2,2,0,2,3,4,6,5,3,14,15,22,14,13,5,5,4,10,4,11,2,3,-,-,0,2,4,5,3,1,1,2016,Coquimbo,Hospital,Hospital Dr. Humberto Elorza Cortéz (Illapel)
Bronquitis/bronquiolitis aguda (J20-J21),354,1,0,0,1,1,0,0,2,2,2,2,2,1,9,7,1,0,1,4,11,5,4,3,1,8,3,9,15,8,18,17,20,40,11,18,12,14,19,15,18,12,5,5,-,-,1,5,5,4,7,5,0,2016,Coquimbo,Hospital,Hospital Dr. Humberto Elorza Cortéz (Illapel)
Crisis obstructiva bronquial (J40-J46),223,5,3,7,2,6,9,5,4,2,3,3,1,3,5,2,7,7,3,3,10,5,1,3,1,3,2,2,16,1,7,2,2,2,6,8,8,1,9,6,5,4,9,7,-,-,2,3,3,2,6,2,5,2016,Coquimbo,Hospital,Hospital Dr. Humberto Elorza Cortéz (Illapel)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",561,3,1,19,7,2,2,4,0,6,2,3,2,2,8,4,2,3,4,6,5,7,2,9,0,4,3,11,17,2,19,75,93,112,65,11,7,1,4,1,5,0,5,3,-,-,0,5,2,3,3,4,3,2016,Coquimbo,Hospital,Hospital Dr. Humberto Elorza Cortéz (Illapel)
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Coquimbo,Hospital,Hospital Dr. Humberto Elorza Cortéz (Illapel)
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Coquimbo,Hospital,Hospital Dr. Humberto Elorza Cortéz (Illapel)
TOTAL CAUSAS SISTEMA CIRCULATORIO,828,15,7,11,11,13,16,17,8,8,11,7,14,16,15,10,23,12,14,28,12,21,17,22,9,24,25,33,30,5,19,10,17,11,12,30,23,13,38,22,24,14,26,17,-,-,7,17,16,10,10,21,17,2016,Coquimbo,Hospital,Hospital Dr. Humberto Elorza Cortéz (Illapel)
Infarto agudo miocardio,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-,-,0,1,0,0,0,0,0,2016,Coquimbo,Hospital,Hospital Dr. Humberto Elorza Cortéz (Illapel)
Accidente vascular encefálico,48,2,0,0,1,0,0,0,0,0,1,0,0,3,1,0,1,0,0,1,0,2,2,1,0,2,2,1,3,1,2,0,4,3,1,2,1,1,3,0,1,0,1,1,-,-,1,0,0,0,3,0,0,2016,Coquimbo,Hospital,Hospital Dr. Humberto Elorza Cortéz (Illapel)
