Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,4567,498,471,535,726,849,902,586,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,4092,468,448,506,640,764,770,496,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
TOTAL CAUSAS SISTEMA RESPIRATORIO,444,48,59,78,102,80,55,22,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
IRA Alta (J00-J06),399,39,51,63,98,77,51,20,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
Neumonía (J12-J18),9,1,1,4,0,1,1,1,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
Bronquitis/bronquiolitis aguda (J20-J21),16,3,4,5,2,1,1,0,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
Crisis obstructiva bronquial (J40-J46),15,5,3,5,1,0,1,0,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",5,0,0,1,1,1,1,1,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
COVID 19 Sospechoso (U072),1115,51,25,51,127,274,338,249,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
COVID 19 Confirmado (U071),192,1,2,19,26,39,79,26,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
TOTAL CAUSAS SISTEMA CIRCULATORIO,68,10,9,16,14,10,6,3,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
Infarto agudo miocardio,3,1,0,0,0,1,1,0,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
Accidente vascular encefálico,9,0,2,0,2,2,3,0,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
Crisis hipertensiva,16,0,2,3,2,4,2,3,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
Arritmia grave,9,2,1,2,4,0,0,0,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
Otras causas circulatorias,31,7,4,11,6,3,0,0,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,505,71,81,74,83,74,63,59,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
Accidentes del tránsito,18,5,0,0,5,4,4,0,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
Lesiones autoinfligidas intencionalmente (X60-X84),4,3,0,0,0,1,0,0,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
Otras causas externas,483,63,81,74,78,69,59,59,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),56,7,15,5,14,8,3,4,2022,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Dr. Eduardo Contreras Trabucco de Coelemu
