Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,11583,-,-,-,-,-,-,-,-,-,-,-,-,0,244,360,334,376,358,589,672,613,669,613,447,443,344,296,346,321,358,375,422,388,387,428,470,491,513,639,87,2020,Metropolitano Sur,SAR,SAR Eugenia Muñoz Dalmatín
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,21284,936,822,748,829,804,768,713,710,777,878,976,791,500,416,349,327,365,328,547,609,504,597,567,401,407,313,284,325,316,338,355,414,376,370,409,455,475,494,606,85,2020,Metropolitano Sur,SAR,SAR Eugenia Muñoz Dalmatín
TOTAL CAUSAS SISTEMA RESPIRATORIO,3146,181,153,117,120,120,123,106,92,151,166,248,335,168,105,79,63,35,29,31,53,49,66,51,46,38,36,18,20,17,12,9,22,34,26,40,35,34,52,55,11,2020,Metropolitano Sur,SAR,SAR Eugenia Muñoz Dalmatín
IRA Alta (J00-J06),2396,141,128,94,95,97,109,86,76,116,133,205,301,139,76,63,51,23,21,23,40,28,48,26,14,18,16,8,4,8,8,5,14,19,18,23,23,23,29,38,9,2020,Metropolitano Sur,SAR,SAR Eugenia Muñoz Dalmatín
Influenza (J09-J11),19,0,0,0,2,0,0,1,0,0,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,Metropolitano Sur,SAR,SAR Eugenia Muñoz Dalmatín
Neumonía (J12-J18),224,10,1,5,6,3,4,2,3,8,5,10,9,4,6,2,6,5,0,3,2,6,6,13,19,12,16,7,5,5,2,1,5,4,2,6,5,5,5,6,0,2020,Metropolitano Sur,SAR,SAR Eugenia Muñoz Dalmatín
Bronquitis/bronquiolitis aguda (J20-J21),315,27,22,15,12,11,9,15,7,20,15,22,16,14,13,8,3,1,3,3,5,7,5,8,9,0,2,1,7,3,1,2,0,2,1,5,5,1,11,3,1,2020,Metropolitano Sur,SAR,SAR Eugenia Muñoz Dalmatín
Crisis obstructiva bronquial (J40-J46),133,3,2,0,5,7,0,2,5,5,9,7,6,6,7,4,2,4,3,1,4,4,3,2,4,1,1,2,1,0,1,0,2,5,4,4,1,3,7,5,1,2020,Metropolitano Sur,SAR,SAR Eugenia Muñoz Dalmatín
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",59,0,0,3,0,2,1,0,1,2,2,2,1,3,3,1,1,2,1,1,2,3,4,2,0,3,1,0,3,1,0,1,1,4,1,1,1,2,0,3,0,2020,Metropolitano Sur,SAR,SAR Eugenia Muñoz Dalmatín
COVID 19 Sospechoso (U072),1680,-,-,-,-,-,0,0,0,0,0,0,16,14,10,9,7,24,30,117,179,190,123,149,139,90,83,76,68,42,25,25,36,21,19,43,33,38,36,36,2,2020,Metropolitano Sur,SAR,SAR Eugenia Muñoz Dalmatín
COVID 19 Confirmado (U071),125,-,-,-,-,-,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,4,14,13,18,14,9,10,8,10,2,1,5,0,2,4,1,1,0,0,2020,Metropolitano Sur,SAR,SAR Eugenia Muñoz Dalmatín
