Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,6328,-,-,-,-,-,-,-,-,-,-,-,-,110,188,199,191,179,210,214,211,217,261,199,246,195,236,233,208,270,242,275,248,238,282,253,287,298,250,303,85,2020,Concepción,SAPU,SAPU Yobilo
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,12197,488,510,485,459,506,475,467,496,445,459,529,415,243,185,197,193,179,223,213,217,217,260,199,246,194,236,233,208,270,242,274,248,236,281,253,287,296,250,298,85,2020,Concepción,SAPU,SAPU Yobilo
TOTAL CAUSAS SISTEMA RESPIRATORIO,2434,154,185,147,138,144,125,123,132,124,135,195,207,90,42,62,38,31,44,27,33,21,28,12,18,9,13,12,9,13,11,6,20,8,11,10,14,13,16,11,3,2020,Concepción,SAPU,SAPU Yobilo
IRA Alta (J00-J06),1885,118,136,111,105,117,105,83,106,94,108,156,167,70,29,48,28,24,30,23,24,15,23,11,14,6,9,11,5,9,9,5,12,6,9,10,13,12,13,9,2,2020,Concepción,SAPU,SAPU Yobilo
Influenza (J09-J11),10,4,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Concepción,SAPU,SAPU Yobilo
Neumonía (J12-J18),27,4,1,2,2,1,1,1,2,3,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2020,Concepción,SAPU,SAPU Yobilo
Bronquitis/bronquiolitis aguda (J20-J21),286,17,33,13,18,8,12,20,14,19,20,24,23,12,6,4,5,4,5,1,4,1,3,0,2,0,1,0,4,0,0,0,4,1,2,0,1,1,3,1,0,2020,Concepción,SAPU,SAPU Yobilo
Crisis obstructiva bronquial (J40-J46),144,8,11,13,10,7,7,3,9,4,4,9,8,3,7,4,5,2,7,1,1,2,1,1,2,2,3,1,0,4,2,0,1,1,0,0,0,0,0,0,1,2020,Concepción,SAPU,SAPU Yobilo
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",82,3,3,7,2,11,0,16,1,4,2,1,5,3,0,6,0,1,2,2,4,3,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2020,Concepción,SAPU,SAPU Yobilo
COVID 19 Sospechoso (U072),1148,-,-,-,-,-,0,0,0,0,0,0,0,6,8,4,6,8,22,24,35,22,55,37,56,61,52,58,36,65,53,56,41,57,67,45,70,57,57,72,18,2020,Concepción,SAPU,SAPU Yobilo
COVID 19 Confirmado (U071),17,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2020,Concepción,SAPU,SAPU Yobilo
TOTAL CAUSAS SISTEMA CIRCULATORIO,525,7,8,15,13,5,4,16,24,9,12,11,4,16,8,9,15,19,8,16,15,12,9,8,20,0,17,6,10,16,17,6,15,18,21,23,27,16,19,21,10,2020,Concepción,SAPU,SAPU Yobilo
Infarto agudo miocardio,15,1,0,0,0,1,0,1,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,2020,Concepción,SAPU,SAPU Yobilo
Accidente vascular encefálico,9,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2020,Concepción,SAPU,SAPU Yobilo
Crisis hipertensiva,100,2,3,2,0,2,0,3,10,1,3,0,1,3,5,2,5,4,2,1,1,0,2,2,2,0,1,1,3,4,2,3,2,8,1,4,4,2,3,5,1,2020,Concepción,SAPU,SAPU Yobilo
Arritmia grave,9,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2020,Concepción,SAPU,SAPU Yobilo
Otras causas circulatorias,392,4,5,12,12,2,3,9,12,7,9,10,3,13,3,6,7,14,5,15,12,12,7,6,17,0,15,4,7,11,14,3,13,9,19,18,22,12,16,16,8,2020,Concepción,SAPU,SAPU Yobilo
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,900,47,11,41,13,24,21,53,45,29,38,18,21,21,9,22,10,13,10,21,16,25,13,16,21,11,34,19,20,15,18,13,21,25,26,21,36,16,33,27,7,2020,Concepción,SAPU,SAPU Yobilo
