Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,4397,737,793,743,701,338,747,338,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,3755,650,692,567,536,297,687,326,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
TOTAL CAUSAS SISTEMA RESPIRATORIO,543,105,121,81,95,29,85,27,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
IRA Alta (J00-J06),435,76,98,60,78,29,71,23,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
Influenza (J09-J11),8,2,4,2,0,0,0,0,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
Neumonía (J12-J18),15,5,2,3,1,0,4,0,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
Bronquitis/bronquiolitis aguda (J20-J21),52,12,11,12,11,0,4,2,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
Crisis obstructiva bronquial (J40-J46),22,7,3,3,2,0,5,2,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",11,3,3,1,3,0,1,0,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
COVID 19 Sospechoso (U072),1383,159,169,240,235,166,275,139,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
COVID 19 Confirmado (U071),144,1,3,10,23,22,59,26,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
TOTAL CAUSAS SISTEMA CIRCULATORIO,85,24,13,11,17,4,11,5,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
Infarto agudo miocardio,3,1,1,1,0,0,0,0,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
Accidente vascular encefálico,5,2,0,0,0,1,0,2,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
Crisis hipertensiva,43,12,8,4,9,3,5,2,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
Arritmia grave,12,3,1,2,4,0,2,0,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
Otras causas circulatorias,22,6,3,4,4,0,4,1,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,270,66,58,37,25,17,49,18,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
Accidentes del tránsito,0,0,0,0,0,0,0,0,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
Otras causas externas,270,66,58,37,25,17,49,18,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),31,5,12,2,4,1,4,3,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),2,2,0,0,0,0,0,0,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
Trastornos del Humor (Afectivos) (F30-F39),0,0,0,0,0,0,0,0,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",24,2,10,2,4,1,3,2,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
Otros trastornos mentales no contenidos en las categorías anteriores,5,1,2,0,0,0,1,1,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
DIARREA AGUDA (A00-A09),37,14,8,9,3,0,3,0,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
TOTAL DEMÁS CAUSAS,1262,276,308,177,134,58,201,108,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Metropolitano Suroriente,SAPU,SAPU Los Castaños
