Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,6951,111,111,125,110,117,115,93,130,145,172,159,142,140,120,115,117,111,113,105,112,144,167,149,133,129,134,110,115,140,147,137,150,121,136,139,149,119,151,135,136,157,167,169,152,154,168,157,139,108,136,112,128,2021,Metropolitano Norte,SAPU,SAPU Cristo Vive
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,6551,109,109,125,102,116,114,93,126,141,162,152,138,134,118,113,114,103,110,102,107,133,153,138,131,122,132,107,104,129,136,112,146,116,122,136,133,115,139,131,127,148,156,162,138,146,158,146,118,82,134,106,107,2021,Metropolitano Norte,SAPU,SAPU Cristo Vive
TOTAL CAUSAS SISTEMA RESPIRATORIO,1272,9,13,10,6,13,9,5,16,17,19,23,13,23,15,10,6,6,9,16,10,35,23,33,39,13,17,13,24,31,29,29,54,27,22,32,38,32,31,26,32,42,49,37,49,51,47,38,30,23,30,15,33,2021,Metropolitano Norte,SAPU,SAPU Cristo Vive
IRA Alta (J00-J06),892,4,11,9,6,13,7,5,5,14,18,19,11,14,11,5,4,6,9,14,7,31,21,29,27,8,14,12,22,17,10,18,40,17,17,16,29,14,21,16,29,26,30,21,33,42,30,26,20,18,19,9,18,2021,Metropolitano Norte,SAPU,SAPU Cristo Vive
Influenza (J09-J11),5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Norte,SAPU,SAPU Cristo Vive
Neumonía (J12-J18),33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,2,6,0,1,2,2,2,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,2,4,2021,Metropolitano Norte,SAPU,SAPU Cristo Vive
Bronquitis/bronquiolitis aguda (J20-J21),119,2,1,1,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,5,1,1,1,0,3,8,6,4,3,1,4,2,5,5,1,0,9,7,6,5,4,5,6,3,1,3,3,4,2021,Metropolitano Norte,SAPU,SAPU Cristo Vive
Crisis obstructiva bronquial (J40-J46),66,0,0,0,0,0,2,0,2,0,0,1,1,2,0,0,1,0,0,2,2,2,1,0,1,2,2,0,1,5,2,1,4,3,1,3,0,3,1,3,1,0,1,0,1,2,2,1,1,1,6,0,2,2021,Metropolitano Norte,SAPU,SAPU Cristo Vive
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",157,3,1,0,0,0,0,0,6,2,1,1,0,7,4,3,1,0,0,0,0,1,1,3,0,1,0,0,0,4,3,4,5,2,1,7,6,10,3,5,2,7,11,9,10,3,10,5,6,2,1,1,5,2021,Metropolitano Norte,SAPU,SAPU Cristo Vive
COVID 19 Sospechoso (U072),500,9,7,8,1,4,7,4,18,24,18,23,24,24,24,16,14,13,14,15,21,18,16,20,13,16,10,15,4,12,11,2,4,5,4,3,1,3,4,4,2,5,8,1,12,1,1,0,3,0,2,5,7,2021,Metropolitano Norte,SAPU,SAPU Cristo Vive
COVID 19 Confirmado (U071),65,0,0,0,1,1,0,0,0,0,2,0,9,5,1,2,5,1,6,1,1,8,8,3,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2021,Metropolitano Norte,SAPU,SAPU Cristo Vive
