Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,5280,-,-,-,-,-,-,-,-,-,-,-,0,118,226,162,196,184,205,154,170,192,190,150,151,152,173,160,169,200,212,187,211,203,250,218,297,228,228,231,63,2020,Concepción,SAPU,SAPU Loma Colorada
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,11465,491,533,477,468,470,470,461,538,528,506,658,479,259,222,161,196,184,205,153,165,191,189,150,151,151,170,160,169,200,209,186,209,203,247,218,292,228,226,229,63,2020,Concepción,SAPU,SAPU Loma Colorada
TOTAL CAUSAS SISTEMA RESPIRATORIO,2428,121,134,105,87,106,97,102,109,113,150,255,270,113,72,39,48,28,25,13,27,30,30,17,22,21,30,23,17,16,18,22,21,13,32,23,16,22,18,16,7,2020,Concepción,SAPU,SAPU Loma Colorada
IRA Alta (J00-J06),2059,101,100,84,72,94,81,83,99,100,134,224,240,93,60,26,39,23,20,12,23,23,28,13,19,17,29,20,12,13,16,19,19,10,29,21,12,14,14,16,7,2020,Concepción,SAPU,SAPU Loma Colorada
Influenza (J09-J11),11,0,1,1,0,0,0,0,0,0,1,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Concepción,SAPU,SAPU Loma Colorada
Neumonía (J12-J18),28,4,0,0,2,0,3,2,0,2,1,3,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,2020,Concepción,SAPU,SAPU Loma Colorada
Bronquitis/bronquiolitis aguda (J20-J21),183,9,16,9,7,8,3,9,5,9,8,17,21,11,8,7,6,2,3,1,2,0,2,3,0,3,0,1,0,1,1,2,2,1,1,1,1,1,2,0,0,2020,Concepción,SAPU,SAPU Loma Colorada
Crisis obstructiva bronquial (J40-J46),102,5,17,5,2,3,6,4,4,2,6,7,6,2,1,2,3,2,0,0,2,5,0,1,2,1,0,1,1,0,1,0,0,1,2,0,1,6,1,0,0,2020,Concepción,SAPU,SAPU Loma Colorada
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",45,2,0,6,4,1,4,4,1,0,0,2,1,4,0,2,0,1,2,0,0,1,0,0,0,0,0,0,4,0,0,1,0,1,0,1,1,1,1,0,0,2020,Concepción,SAPU,SAPU Loma Colorada
COVID 19 Sospechoso (U072),463,-,-,-,-,-,0,0,0,0,0,1,2,9,5,4,2,5,11,9,9,17,36,17,23,14,11,14,10,19,30,23,17,19,18,28,26,19,29,28,8,2020,Concepción,SAPU,SAPU Loma Colorada
