Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,3517,-,-,-,-,-,-,-,-,-,-,0,0,0,85,143,131,132,165,161,167,176,134,143,84,111,89,92,107,124,116,128,136,132,141,152,141,154,169,188,16,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,6912,306,277,298,270,238,239,212,238,249,277,308,314,162,146,143,131,131,165,156,155,173,131,139,84,107,87,92,102,122,114,125,136,131,139,152,139,154,168,186,16,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
TOTAL CAUSAS SISTEMA RESPIRATORIO,1092,53,48,50,49,31,39,38,44,32,57,90,121,47,34,19,21,15,15,20,32,27,26,15,10,21,9,3,5,5,5,1,9,8,15,11,15,19,16,15,2,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
IRA Alta (J00-J06),740,43,38,26,36,27,28,30,36,19,42,70,71,32,25,11,18,6,11,19,20,15,18,8,5,5,4,2,2,3,2,1,4,6,7,8,10,18,11,2,1,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
Influenza (J09-J11),13,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,5,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
Neumonía (J12-J18),15,1,0,1,0,0,0,1,1,0,1,0,1,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
Bronquitis/bronquiolitis aguda (J20-J21),56,4,1,4,0,1,4,0,2,1,4,5,6,5,2,0,0,2,0,0,0,2,4,2,0,1,0,0,1,0,0,0,0,1,1,0,3,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
Crisis obstructiva bronquial (J40-J46),32,2,1,0,2,0,0,2,1,1,2,3,4,3,0,0,1,0,0,0,1,2,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",236,3,8,19,11,3,7,5,4,9,8,12,38,7,5,8,1,2,3,1,11,5,4,4,4,11,4,1,2,2,2,0,5,1,7,1,1,1,4,12,0,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
COVID 19 Sospechoso (U072),579,0,-,-,-,-,0,0,0,0,0,2,0,3,4,9,4,8,19,34,46,46,25,35,20,23,17,20,16,23,25,17,13,23,25,28,21,15,28,29,1,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
COVID 19 Confirmado (U071),8,0,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,1,0,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
TOTAL CAUSAS SISTEMA CIRCULATORIO,127,0,4,4,3,5,0,0,8,1,1,3,1,0,3,0,2,2,4,9,2,3,9,8,2,2,6,4,8,6,1,3,1,5,2,6,3,5,1,0,0,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
Infarto agudo miocardio,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
Accidente vascular encefálico,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
Crisis hipertensiva,70,0,0,0,0,2,0,0,6,0,0,2,0,0,0,0,2,2,2,6,1,2,7,5,1,1,5,2,5,2,1,2,0,4,1,4,0,5,0,0,0,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
Arritmia grave,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
Otras causas circulatorias,46,0,4,4,3,2,0,0,2,1,1,1,1,0,3,0,0,0,2,3,0,0,2,0,1,1,0,2,3,4,0,1,1,0,0,1,2,0,1,0,0,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,528,24,10,23,15,26,18,19,18,14,25,16,20,6,5,16,23,19,12,12,4,15,5,3,3,5,3,4,12,10,13,12,21,13,15,15,11,7,14,18,4,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
Accidentes del tránsito,17,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,1,0,0,3,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
Otras causas externas,511,24,10,23,15,26,18,19,17,14,25,12,19,6,5,16,22,19,12,9,4,12,5,3,3,5,2,4,11,10,13,12,21,13,15,15,11,6,14,17,4,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
DIARREA AGUDA (A00-A09),309,2,0,2,8,1,1,0,1,15,7,2,7,2,2,4,1,0,1,0,1,31,11,21,8,15,9,0,0,0,1,3,45,1,1,12,1,22,36,35,0,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
TOTAL DEMÁS CAUSAS,4276,227,215,219,195,175,181,155,167,187,187,197,165,107,100,95,80,87,114,81,70,51,55,57,41,41,40,61,61,78,69,89,47,81,79,80,88,86,71,88,9,2020,Metropolitano Norte,SAPU,SAPU-Libertadores
