Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,17321,362,342,364,325,346,365,342,377,269,288,264,300,307,341,307,360,326,329,315,379,399,350,340,348,366,324,318,338,322,356,350,330,429,233,289,413,313,405,285,280,351,329,359,357,342,310,345,307,334,287,298,306,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
TOTAL CAUSAS SISTEMA RESPIRATORIO,3579,29,34,31,31,34,25,23,36,30,30,39,47,75,56,62,63,65,67,88,104,104,83,83,116,124,76,56,97,106,89,110,94,125,70,72,120,79,111,92,67,94,77,96,94,47,49,53,49,45,54,39,39,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
IRA Alta (J00-J06),2382,19,23,22,24,21,18,16,21,18,23,30,33,51,32,36,41,38,42,62,68,81,56,54,71,80,51,39,61,66,51,75,58,95,40,50,74,52,63,56,51,67,55,65,64,30,35,39,31,33,43,28,30,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
Influenza (J09-J11),12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
Neumonía (J12-J18),179,2,1,1,3,3,2,4,1,6,0,1,2,3,4,5,1,1,3,5,3,2,8,6,7,6,3,4,6,6,3,5,3,4,5,3,4,3,5,4,1,2,3,4,8,4,3,2,6,3,1,3,1,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
Bronquitis/bronquiolitis aguda (J20-J21),732,5,4,5,2,7,3,2,12,3,3,5,7,18,16,15,17,18,15,16,21,15,14,17,34,29,16,12,23,21,24,21,26,21,23,13,31,15,33,17,9,20,13,20,14,10,8,8,9,6,7,3,6,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
Crisis obstructiva bronquial (J40-J46),238,3,5,2,1,3,2,0,2,2,3,3,4,3,3,4,4,7,5,5,9,5,5,6,4,7,5,1,7,13,10,8,5,3,0,6,11,7,7,11,6,5,5,7,8,2,3,2,2,1,1,4,1,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",36,0,1,1,1,0,0,1,0,1,1,0,1,0,1,2,0,1,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,1,3,3,0,0,1,0,0,1,0,2,1,2,2,1,0,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
TOTAL CAUSAS SISTEMA CIRCULATORIO,306,11,6,4,1,14,3,4,6,4,9,4,9,4,9,9,11,3,5,4,6,11,5,9,10,2,10,2,3,6,4,5,6,14,4,0,2,9,5,3,8,9,4,4,8,4,6,4,2,6,8,5,2,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
Infarto agudo miocardio,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,2,1,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
Accidente vascular encefálico,32,1,0,0,0,3,0,0,1,0,2,0,0,0,0,0,2,0,1,0,3,3,0,1,1,0,1,0,0,2,0,0,1,1,2,0,1,0,1,0,2,0,1,0,0,1,1,0,0,0,0,0,0,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
Crisis hipertensiva,140,3,3,3,1,4,1,2,1,3,6,1,6,2,5,6,3,2,1,3,2,2,1,7,5,1,3,1,2,3,1,2,2,10,2,0,1,3,2,2,2,5,2,2,3,2,4,2,1,2,6,1,0,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
Arritmia grave,39,5,1,0,0,2,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,2,1,0,0,3,0,3,0,0,0,0,5,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
Otras causas circulatorias,81,2,2,1,0,5,1,1,4,0,1,2,1,1,4,2,5,1,2,1,1,4,2,0,3,1,4,0,1,1,0,1,0,3,0,0,0,0,2,1,1,4,1,1,3,1,1,2,1,3,1,1,1,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,2188,66,48,58,40,65,53,53,63,21,34,36,38,40,46,39,43,32,46,35,34,47,40,43,22,35,33,63,32,40,35,30,30,52,34,29,33,54,43,30,29,41,46,52,49,37,44,49,54,39,49,45,39,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
Accidentes del tránsito,71,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,2,5,3,0,2,4,1,2,0,1,0,0,2,3,2,4,4,2,1,1,1,2,4,1,6,3,4,0,1,2,0,1,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
Otras causas externas,2117,65,48,57,40,65,53,53,62,21,33,36,38,40,46,39,43,30,46,35,33,45,35,40,22,33,29,62,30,40,34,30,30,50,31,27,29,50,41,29,28,40,44,48,48,31,41,45,54,38,47,45,38,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
DIARREA AGUDA (A00-A09),176,6,0,5,1,2,3,15,0,1,2,0,5,1,2,8,1,6,2,3,5,2,2,1,1,0,1,0,2,5,4,1,5,3,3,1,6,1,6,0,0,1,6,36,0,1,1,10,0,5,1,1,2,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
TOTAL DEMÁS CAUSAS,11072,250,254,266,252,231,281,247,272,213,213,185,201,187,228,189,242,220,209,185,230,235,220,204,199,205,204,197,204,165,224,204,195,235,122,187,252,170,240,160,176,206,196,171,206,253,210,229,202,239,175,208,224,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,587,8,12,9,12,10,14,12,20,10,14,13,15,13,15,7,10,6,10,9,14,8,14,16,16,11,14,16,11,5,17,9,10,13,8,6,15,6,7,10,11,10,18,9,9,5,11,17,15,14,7,11,5,2019,Del Maule,Hospital,Hospital Dr. Benjamín Pedreros (Chanco)
