Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,3293,-,-,-,-,-,-,-,-,-,373,405,294,157,95,125,103,124,116,84,77,65,52,68,64,77,61,71,71,84,62,68,66,66,69,80,62,81,67,86,20,2020,Antofagasta,SAPU,SAPU Centro Sur de Antofagasta
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,6312,328,316,316,318,372,311,333,364,378,368,401,289,156,95,125,103,124,116,84,77,65,52,68,64,75,60,71,71,84,62,68,69,66,69,80,60,81,67,86,20,2020,Antofagasta,SAPU,SAPU Centro Sur de Antofagasta
TOTAL CAUSAS SISTEMA RESPIRATORIO,1608,108,88,92,74,70,78,95,91,98,121,161,163,76,27,32,24,33,26,14,13,8,5,6,14,6,10,11,3,8,4,7,3,7,4,6,2,4,2,11,3,2020,Antofagasta,SAPU,SAPU Centro Sur de Antofagasta
IRA Alta (J00-J06),1267,81,68,70,60,52,55,71,66,79,100,136,139,58,23,25,18,27,22,11,9,6,4,4,12,4,9,8,1,6,3,5,2,5,4,6,2,4,1,9,2,2020,Antofagasta,SAPU,SAPU Centro Sur de Antofagasta
Influenza (J09-J11),3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020,Antofagasta,SAPU,SAPU Centro Sur de Antofagasta
Neumonía (J12-J18),7,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020,Antofagasta,SAPU,SAPU Centro Sur de Antofagasta
Bronquitis/bronquiolitis aguda (J20-J21),247,24,17,21,7,15,18,15,16,12,12,19,19,16,2,6,4,4,3,2,2,1,0,0,2,1,0,2,1,1,0,0,1,1,0,0,0,0,0,2,1,2020,Antofagasta,SAPU,SAPU Centro Sur de Antofagasta
Crisis obstructiva bronquial (J40-J46),23,0,0,1,5,1,1,5,0,1,5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Antofagasta,SAPU,SAPU Centro Sur de Antofagasta
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",61,3,3,0,1,1,3,4,8,4,3,4,4,2,2,1,2,1,0,1,2,1,1,2,0,1,1,1,0,0,1,2,0,1,0,0,0,0,1,0,0,2020,Antofagasta,SAPU,SAPU Centro Sur de Antofagasta
COVID 19 Sospechoso (U072),389,-,-,-,-,-,0,0,0,0,0,0,8,1,0,0,0,1,5,28,15,17,12,9,12,20,18,16,32,28,20,7,22,16,15,14,12,28,10,20,3,2020,Antofagasta,SAPU,SAPU Centro Sur de Antofagasta
