Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,1653,210,202,192,251,261,321,216,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,1601,203,198,184,246,257,303,210,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
TOTAL CAUSAS SISTEMA RESPIRATORIO,245,20,32,32,61,56,18,26,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
IRA Alta (J00-J06),196,12,21,27,47,51,15,23,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
Influenza (J09-J11),16,1,3,2,9,0,1,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
Neumonía (J12-J18),11,2,1,1,4,2,1,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
Bronquitis/bronquiolitis aguda (J20-J21),4,2,1,1,0,0,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
Crisis obstructiva bronquial (J40-J46),5,1,1,1,1,1,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",13,2,5,0,0,2,1,3,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
COVID 19 Sospechoso (U072),107,10,1,3,3,32,30,28,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
COVID 19 Confirmado (U071),181,2,1,14,19,20,73,52,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
TOTAL CAUSAS SISTEMA CIRCULATORIO,16,2,3,5,2,1,3,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
Infarto agudo miocardio,4,1,1,1,0,0,1,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
Accidente vascular encefálico,1,0,0,1,0,0,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
Crisis hipertensiva,7,0,1,2,2,1,1,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
Arritmia grave,2,0,0,1,0,0,1,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
Otras causas circulatorias,2,1,1,0,0,0,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,346,57,40,32,55,51,73,38,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
Accidentes del tránsito,11,0,3,1,4,1,2,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
Lesiones autoinfligidas intencionalmente (X60-X84),2,0,0,0,0,2,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
Otras causas externas,333,57,37,31,51,48,71,38,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),12,2,2,3,3,0,2,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
Ideación Suicida (R458),3,1,0,1,1,0,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
Trastornos del Humor (Afectivos) (F30-F39),0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",9,1,2,2,2,0,2,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
Otros trastornos mentales no contenidos en las categorías anteriores,0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
DIARREA AGUDA (A00-A09),110,30,21,11,10,12,18,8,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
TOTAL DEMÁS CAUSAS,584,80,98,84,93,85,86,58,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,1,0,0,0,0,1,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
- TRAUMATISMOS Y ENVENENAMIENTOS,1,0,0,0,0,1,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,Hospital,Hospital de Lolol
