Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,4030,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,168,122,104,133,126,116,149,146,159,170,189,209,204,221,226,191,193,214,244,244,213,289,-,2020,Araucanía Norte,Hospital,Hospital de Purén
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,7384,255,273,259,256,286,295,348,304,285,271,328,247,126,98,125,115,129,134,122,84,109,106,95,125,127,137,143,151,170,176,179,179,160,169,184,201,208,181,244,-,2020,Araucanía Norte,Hospital,Hospital de Purén
TOTAL CAUSAS SISTEMA RESPIRATORIO,1103,56,36,49,36,40,55,67,61,56,48,71,111,36,16,16,13,10,14,9,9,9,8,8,16,9,12,19,18,15,7,19,9,8,16,22,30,30,15,24,-,2020,Araucanía Norte,Hospital,Hospital de Purén
IRA Alta (J00-J06),735,40,22,35,23,33,36,52,43,44,39,47,84,19,13,9,8,7,11,5,5,3,5,6,11,2,6,8,13,9,1,8,3,3,9,14,15,21,12,11,-,2020,Araucanía Norte,Hospital,Hospital de Purén
Influenza (J09-J11),14,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1,3,0,0,1,-,2020,Araucanía Norte,Hospital,Hospital de Purén
Neumonía (J12-J18),61,1,4,2,4,0,4,7,6,0,3,4,3,1,2,1,0,1,1,1,1,3,0,0,0,2,1,0,0,3,2,1,0,0,0,0,1,2,0,0,-,2020,Araucanía Norte,Hospital,Hospital de Purén
Bronquitis/bronquiolitis aguda (J20-J21),166,12,6,9,5,5,9,6,8,9,3,17,18,9,1,2,3,0,1,1,1,0,0,0,2,2,2,5,3,0,1,1,3,1,1,5,4,1,1,9,-,2020,Araucanía Norte,Hospital,Hospital de Purén
Crisis obstructiva bronquial (J40-J46),80,2,2,1,4,1,4,0,2,2,2,3,6,5,0,3,2,2,0,1,0,3,1,2,2,1,3,5,1,1,1,2,0,3,4,0,3,3,1,2,-,2020,Araucanía Norte,Hospital,Hospital de Purén
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",47,1,1,1,0,1,1,2,1,1,1,0,0,2,0,1,0,0,1,1,2,0,1,0,1,2,0,1,1,1,2,7,3,0,0,2,4,3,1,1,-,2020,Araucanía Norte,Hospital,Hospital de Purén
COVID 19 Sospechoso (U072),94,0,-,0,0,0,0,0,0,0,0,0,1,3,3,0,0,1,0,1,0,1,2,2,0,14,7,0,5,9,11,5,0,7,2,2,3,2,3,10,-,2020,Araucanía Norte,Hospital,Hospital de Purén
