Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,8652,1076,1120,1204,1095,1599,1547,1011,2022,Araucanía Norte,Hospital,Hospital Dr. Mauricio Heyermann (Angol)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,6560,757,865,964,970,1105,1137,762,2022,Araucanía Norte,Hospital,Hospital Dr. Mauricio Heyermann (Angol)
TOTAL CAUSAS SISTEMA RESPIRATORIO,1134,125,126,172,212,216,165,118,2022,Araucanía Norte,Hospital,Hospital Dr. Mauricio Heyermann (Angol)
IRA Alta (J00-J06),932,90,94,143,171,182,143,109,2022,Araucanía Norte,Hospital,Hospital Dr. Mauricio Heyermann (Angol)
Influenza (J09-J11),3,0,0,0,1,2,0,0,2022,Araucanía Norte,Hospital,Hospital Dr. Mauricio Heyermann (Angol)
Neumonía (J12-J18),49,10,7,6,10,9,5,2,2022,Araucanía Norte,Hospital,Hospital Dr. Mauricio Heyermann (Angol)
Bronquitis/bronquiolitis aguda (J20-J21),56,11,9,9,9,10,7,1,2022,Araucanía Norte,Hospital,Hospital Dr. Mauricio Heyermann (Angol)
Crisis obstructiva bronquial (J40-J46),18,6,0,3,3,4,0,2,2022,Araucanía Norte,Hospital,Hospital Dr. Mauricio Heyermann (Angol)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",76,8,16,11,18,9,10,4,2022,Araucanía Norte,Hospital,Hospital Dr. Mauricio Heyermann (Angol)
COVID 19 Sospechoso (U072),1640,54,96,202,214,367,422,285,2022,Araucanía Norte,Hospital,Hospital Dr. Mauricio Heyermann (Angol)
COVID 19 Confirmado (U071),13,9,4,0,0,0,0,0,2022,Araucanía Norte,Hospital,Hospital Dr. Mauricio Heyermann (Angol)
TOTAL CAUSAS SISTEMA CIRCULATORIO,160,27,24,19,18,29,21,22,2022,Araucanía Norte,Hospital,Hospital Dr. Mauricio Heyermann (Angol)
Infarto agudo miocardio,14,3,1,2,0,3,5,0,2022,Araucanía Norte,Hospital,Hospital Dr. Mauricio Heyermann (Angol)
Accidente vascular encefálico,23,1,6,4,2,4,4,2,2022,Araucanía Norte,Hospital,Hospital Dr. Mauricio Heyermann (Angol)
Crisis hipertensiva,38,10,6,5,7,4,3,3,2022,Araucanía Norte,Hospital,Hospital Dr. Mauricio Heyermann (Angol)
