Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,6149,-,-,-,-,-,-,-,0,0,-,-,-,0,140,221,207,235,236,235,218,278,226,234,220,152,183,191,141,249,194,254,235,247,257,253,254,302,290,420,77,2020,Metropolitano Sur,SAPU,SAPU Padre Joan Alsina
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,14731,760,810,699,672,662,632,649,658,628,661,742,610,307,250,221,207,235,236,232,220,278,226,232,221,151,177,191,193,250,197,250,233,247,249,247,250,290,285,397,76,2020,Metropolitano Sur,SAPU,SAPU Padre Joan Alsina
TOTAL CAUSAS SISTEMA RESPIRATORIO,2894,159,200,166,134,116,125,126,119,135,161,249,307,148,72,43,24,49,26,32,39,45,29,22,10,18,18,16,12,17,12,23,26,23,15,32,31,36,34,36,9,2020,Metropolitano Sur,SAPU,SAPU Padre Joan Alsina
IRA Alta (J00-J06),2496,133,182,147,123,94,112,102,111,116,145,229,284,127,61,33,21,43,24,25,30,35,20,13,8,14,12,14,9,12,9,19,18,17,13,28,24,30,28,23,8,2020,Metropolitano Sur,SAPU,SAPU Padre Joan Alsina
Influenza (J09-J11),2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,Metropolitano Sur,SAPU,SAPU Padre Joan Alsina
Neumonía (J12-J18),27,1,0,0,0,1,1,3,0,2,0,3,0,0,1,0,0,1,1,0,1,1,1,3,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2020,Metropolitano Sur,SAPU,SAPU Padre Joan Alsina
Bronquitis/bronquiolitis aguda (J20-J21),148,11,9,11,4,8,5,11,3,12,6,9,14,14,5,2,0,2,0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,2,2,2,2,5,1,2020,Metropolitano Sur,SAPU,SAPU Padre Joan Alsina
Crisis obstructiva bronquial (J40-J46),134,10,5,7,2,4,5,7,2,2,7,6,6,5,4,4,2,3,0,2,4,6,6,2,0,2,1,2,2,3,3,3,5,4,1,1,1,1,2,2,0,2020,Metropolitano Sur,SAPU,SAPU Padre Joan Alsina
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",87,4,4,1,5,9,2,3,3,3,3,2,2,2,1,4,1,0,1,2,4,2,2,3,0,1,4,0,1,2,0,1,2,1,0,0,4,2,2,4,0,2020,Metropolitano Sur,SAPU,SAPU Padre Joan Alsina
COVID 19 Sospechoso (U072),909,-,-,-,0,-,0,0,0,0,1,1,1,3,4,7,4,0,18,24,32,59,70,93,88,41,38,36,46,49,35,16,25,24,33,28,33,22,20,53,5,2020,Metropolitano Sur,SAPU,SAPU Padre Joan Alsina
