Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Concepción,Hospital,Hospital de Florida
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,11265,236,201,198,231,240,211,218,225,181,170,204,219,200,186,191,199,162,204,198,236,209,258,283,261,246,244,169,180,183,167,168,188,219,208,195,201,228,258,230,187,221,224,242,230,246,237,244,280,271,231,219,228,2017,Concepción,Hospital,Hospital de Florida
TOTAL CAUSAS SISTEMA RESPIRATORIO,3444,46,33,35,66,45,35,20,23,30,21,47,56,35,39,56,33,41,52,68,89,86,131,153,148,125,92,75,86,65,58,43,62,89,91,79,86,75,70,69,40,85,62,73,86,88,80,66,65,73,61,53,59,2017,Concepción,Hospital,Hospital de Florida
IRA Alta (J00-J06),2310,30,26,25,17,26,23,14,15,18,12,27,44,25,30,40,18,27,19,57,53,60,98,109,93,95,51,43,45,47,36,34,44,70,66,54,53,44,57,60,32,52,45,52,52,70,53,51,35,47,44,35,37,2017,Concepción,Hospital,Hospital de Florida
Influenza (J09-J11),69,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,2,3,8,3,2,1,3,5,3,1,5,4,0,0,0,2,4,0,1,1,3,0,0,0,0,0,0,0,6,0,2,0,1,1,2,1,0,2017,Concepción,Hospital,Hospital de Florida
Neumonía (J12-J18),132,2,2,1,1,0,2,4,3,3,0,2,0,1,0,2,2,3,3,0,0,1,2,4,5,8,2,8,1,1,3,2,7,1,2,2,3,4,4,2,0,3,2,1,6,4,3,4,5,2,4,2,3,2017,Concepción,Hospital,Hospital de Florida
Bronquitis/bronquiolitis aguda (J20-J21),552,4,1,2,4,4,6,2,4,6,4,11,8,7,4,10,8,6,15,7,23,20,23,25,27,16,20,18,26,11,15,5,6,14,13,13,20,13,8,4,7,11,13,15,7,5,12,8,15,9,5,8,4,2017,Concepción,Hospital,Hospital de Florida
Crisis obstructiva bronquial (J40-J46),63,4,0,0,5,1,0,0,0,0,2,2,1,0,2,0,2,0,2,0,3,0,2,2,5,4,2,1,1,0,1,0,1,1,2,4,2,2,0,0,0,0,0,0,1,1,3,0,0,3,0,0,1,2017,Concepción,Hospital,Hospital de Florida
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",318,6,2,7,37,14,4,0,1,3,2,5,3,2,3,4,1,2,5,1,8,4,3,8,15,1,12,1,13,6,3,0,0,3,7,5,5,12,1,3,1,19,2,5,14,8,7,3,9,11,6,7,14,2017,Concepción,Hospital,Hospital de Florida
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Concepción,Hospital,Hospital de Florida
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Concepción,Hospital,Hospital de Florida
TOTAL CAUSAS SISTEMA CIRCULATORIO,264,2,10,1,2,0,4,4,7,3,8,1,4,3,1,5,8,5,7,10,8,7,4,6,5,8,4,6,2,0,6,9,6,9,4,10,1,2,10,9,3,4,8,4,11,0,3,3,4,10,7,4,2,2017,Concepción,Hospital,Hospital de Florida
Infarto agudo miocardio,21,0,3,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,2,1,0,0,1,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,Concepción,Hospital,Hospital de Florida
Accidente vascular encefálico,27,0,1,0,0,0,0,1,2,1,1,0,0,2,1,2,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,1,0,1,1,1,0,0,2017,Concepción,Hospital,Hospital de Florida
Crisis hipertensiva,29,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2,1,1,1,0,0,0,1,0,1,1,0,0,4,1,0,1,2,0,1,0,0,2,0,1,0,1,0,2017,Concepción,Hospital,Hospital de Florida
Arritmia grave,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Concepción,Hospital,Hospital de Florida
Otras causas circulatorias,184,2,6,1,2,0,0,1,5,2,6,1,4,0,0,2,6,4,6,7,6,6,4,5,2,4,2,4,0,0,5,7,5,8,3,9,1,2,3,7,3,3,4,4,7,0,2,1,3,8,6,3,2,2017,Concepción,Hospital,Hospital de Florida
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1354,27,35,34,34,36,33,33,38,22,31,29,20,35,32,18,20,24,31,25,23,24,29,33,13,21,21,11,7,11,16,19,17,16,15,12,26,18,29,24,29,17,34,20,22,25,37,29,45,44,40,32,38,2017,Concepción,Hospital,Hospital de Florida
Accidentes del tránsito,81,0,2,0,4,4,1,4,7,1,4,0,0,5,4,5,5,0,3,4,1,0,5,3,1,0,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,3,0,0,2017,Concepción,Hospital,Hospital de Florida
Otras causas externas,1273,27,33,34,30,32,32,29,31,21,27,29,20,30,28,13,15,24,28,21,22,24,24,30,12,21,20,11,7,11,15,19,14,16,15,12,26,17,29,24,29,17,34,20,22,25,37,28,45,36,37,32,38,2017,Concepción,Hospital,Hospital de Florida
DIARREA AGUDA (A00-A09),614,32,17,16,10,16,30,27,33,18,19,16,17,18,21,13,16,11,17,4,2,8,6,15,4,3,8,4,4,7,5,5,5,9,3,11,3,9,24,25,9,5,5,14,4,5,11,10,2,8,14,5,11,2017,Concepción,Hospital,Hospital de Florida
TOTAL DEMÁS CAUSAS,5589,129,106,112,119,143,109,134,124,108,91,111,122,109,93,99,122,81,97,91,114,84,88,76,91,89,119,73,81,100,82,92,98,96,95,83,85,124,125,103,106,110,115,131,107,128,106,136,164,136,109,125,118,2017,Concepción,Hospital,Hospital de Florida
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,245,4,3,6,1,2,2,5,5,3,4,3,2,5,5,4,7,3,4,2,2,2,2,13,5,5,2,5,2,3,6,2,7,6,7,9,4,10,4,7,5,3,5,5,4,5,7,4,11,8,7,4,4,2017,Concepción,Hospital,Hospital de Florida
- CAUSAS SISTEMA CIRCULATORIO,29,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,1,0,2,0,1,0,0,0,0,1,0,1,2,0,1,0,1,1,2,1,0,1,2,1,0,0,0,1,1,0,0,1,2017,Concepción,Hospital,Hospital de Florida
- CAUSAS SISTEMA RESPIRATORIO,81,1,1,0,1,0,1,1,2,1,0,0,0,0,0,2,1,0,1,1,0,0,0,6,3,2,0,4,2,2,2,0,2,0,4,4,1,5,2,3,1,2,1,0,0,3,2,2,7,3,3,1,1,2017,Concepción,Hospital,Hospital de Florida
- SOSPECHA CORONAVIRUS (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Concepción,Hospital,Hospital de Florida
- CORONAVIRUS (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Concepción,Hospital,Hospital de Florida
- TRAUMATISMOS Y ENVENENAMIENTOS,16,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,2017,Concepción,Hospital,Hospital de Florida
- LAS DEMÁS CAUSAS,119,2,1,5,0,2,1,3,2,1,1,3,1,5,4,2,5,1,3,1,2,0,1,5,2,2,1,1,0,1,3,1,4,3,3,4,3,4,1,2,2,1,2,2,3,2,4,2,3,4,4,3,1,2017,Concepción,Hospital,Hospital de Florida
CIRUGÍAS DE URGENCIA,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,Concepción,Hospital,Hospital de Florida
