Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,15773,354,321,365,316,360,310,352,365,426,469,403,399,408,379,385,337,281,287,317,348,366,402,336,318,293,315,290,248,282,298,340,293,323,330,359,326,266,376,406,187,180,217,221,255,253,223,161,125,133,132,134,203,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,15534,354,321,365,316,354,296,332,353,426,469,388,399,408,379,385,337,281,287,317,348,366,402,326,318,293,315,290,248,271,298,313,293,323,313,345,326,266,366,380,167,171,217,221,242,253,215,156,125,133,132,134,201,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
TOTAL CAUSAS SISTEMA RESPIRATORIO,2162,27,23,29,24,19,23,25,24,64,38,24,44,46,31,31,25,22,23,36,45,30,36,41,36,28,29,35,33,22,49,31,40,53,52,68,69,56,62,76,48,57,67,49,53,80,51,49,36,48,37,43,75,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
IRA Alta (J00-J06),1645,19,14,22,17,10,19,18,17,51,26,21,37,33,27,24,16,20,12,21,33,18,25,31,27,23,22,30,21,14,28,25,33,42,39,58,56,37,40,62,41,49,56,41,42,67,39,33,29,45,31,39,45,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
Influenza (J09-J11),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
Neumonía (J12-J18),36,0,0,0,0,3,0,0,0,2,0,0,0,1,1,2,0,0,1,3,1,0,2,2,0,0,0,0,0,2,2,0,0,0,1,1,0,3,2,0,0,0,1,1,0,0,1,0,0,1,3,0,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
Bronquitis/bronquiolitis aguda (J20-J21),121,2,0,0,0,0,0,1,1,4,1,1,3,3,0,2,4,0,1,1,1,1,1,1,3,0,3,2,3,0,5,0,1,5,2,4,6,5,5,7,6,4,6,0,4,4,2,7,2,0,2,1,4,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
Crisis obstructiva bronquial (J40-J46),149,3,6,2,3,2,1,6,2,4,6,1,1,3,2,0,3,2,4,3,6,2,4,2,5,2,1,2,1,4,4,4,3,3,4,2,1,5,7,2,0,2,1,3,5,5,4,3,1,1,0,1,5,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",211,3,3,5,4,4,3,0,4,3,5,1,3,6,1,3,2,0,5,8,4,9,4,5,1,3,3,1,8,2,10,2,3,3,6,3,6,6,8,5,1,2,3,4,2,4,5,6,4,1,1,2,21,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
COVID 19 Sospechoso (U072),4840,60,87,83,87,82,78,68,85,98,171,162,154,137,160,141,139,96,104,121,124,138,164,155,140,78,106,81,47,74,61,85,58,82,52,42,31,35,82,53,43,36,89,100,122,118,136,82,59,39,60,62,93,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
COVID 19 Confirmado (U071),255,4,9,6,1,1,2,1,1,3,0,8,14,35,14,8,3,4,12,5,14,9,18,13,6,6,7,5,3,2,1,0,1,0,1,0,0,2,5,1,11,1,2,5,5,1,1,1,0,1,1,1,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
TOTAL CAUSAS SISTEMA CIRCULATORIO,263,6,4,5,5,7,6,3,10,6,12,3,10,4,3,7,6,8,1,12,3,8,2,4,8,5,5,7,3,7,7,4,5,7,5,6,6,3,4,6,2,14,0,1,2,1,1,0,0,14,3,2,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
Infarto agudo miocardio,38,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,13,0,0,0,0,0,0,0,14,0,0,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
Accidente vascular encefálico,17,0,1,0,0,2,0,2,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
Crisis hipertensiva,86,2,0,1,0,4,1,0,5,1,1,0,5,4,3,5,5,6,1,3,1,5,0,1,2,3,1,3,1,2,2,1,1,3,2,2,1,1,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
Arritmia grave,17,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
Otras causas circulatorias,105,3,3,1,4,1,4,1,4,3,10,2,4,0,0,1,1,2,0,7,2,3,1,1,6,1,3,2,1,3,3,2,2,2,2,2,4,2,3,2,0,1,0,1,2,0,1,0,0,0,1,1,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,970,35,22,28,24,40,25,30,35,29,49,21,9,25,24,21,16,25,19,13,20,26,18,15,17,18,21,21,25,17,25,30,25,16,21,19,25,25,28,34,6,3,1,2,5,7,1,3,0,1,0,1,4,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
Accidentes del tránsito,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
Lesiones autoinfligidas intencionalmente (X60-X84),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
Otras causas externas,967,35,22,28,24,40,25,30,35,29,49,21,9,25,24,21,16,25,19,13,20,26,16,15,16,18,21,21,25,17,25,30,25,16,21,19,25,25,28,34,6,3,1,2,5,7,1,3,0,1,0,1,4,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),134,0,0,2,2,3,2,5,7,3,1,2,6,3,6,0,3,3,25,1,2,2,2,2,3,1,3,1,8,4,1,2,2,2,1,4,7,1,0,2,1,3,0,0,1,0,0,1,1,0,1,1,1,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
Ideación Suicida (R458),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
Trastornos del Humor (Afectivos) (F30-F39),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",93,0,0,2,2,3,2,5,6,1,1,2,3,2,5,0,3,3,4,1,2,2,2,2,3,1,3,1,5,2,1,2,2,1,0,3,6,1,0,2,1,3,0,0,1,0,0,1,0,0,0,1,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
Otros trastornos mentales no contenidos en las categorías anteriores,32,0,0,0,0,0,0,0,1,1,0,0,3,1,1,0,0,0,21,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
DIARREA AGUDA (A00-A09),70,1,2,3,0,1,0,5,1,1,3,1,0,0,0,0,0,0,3,1,1,0,0,1,3,1,1,3,1,0,2,5,3,4,1,2,0,1,0,3,1,0,2,1,0,1,2,1,3,3,1,0,1,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
TOTAL DEMÁS CAUSAS,6840,221,174,209,173,201,160,195,190,222,195,167,162,158,141,177,145,123,100,128,139,153,162,95,105,156,143,137,128,145,152,156,159,159,180,204,188,143,185,205,55,57,56,63,54,45,23,19,26,27,29,24,27,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Metropolitano Sur,SAPU,SAPU Dr. Carlos Lorca
