Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,6506,1009,1026,955,1051,971,906,588,2022,Metropolitano Oriente,Hospital,"Hospital Del Salvador (Santiago, Providencia)"
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,5194,841,742,776,810,806,729,490,2022,Metropolitano Oriente,Hospital,"Hospital Del Salvador (Santiago, Providencia)"
TOTAL CAUSAS SISTEMA RESPIRATORIO,221,33,37,32,40,32,33,14,2022,Metropolitano Oriente,Hospital,"Hospital Del Salvador (Santiago, Providencia)"
IRA Alta (J00-J06),71,10,7,16,13,13,10,2,2022,Metropolitano Oriente,Hospital,"Hospital Del Salvador (Santiago, Providencia)"
Influenza (J09-J11),2,0,0,0,1,0,0,1,2022,Metropolitano Oriente,Hospital,"Hospital Del Salvador (Santiago, Providencia)"
Neumonía (J12-J18),52,5,15,5,7,8,9,3,2022,Metropolitano Oriente,Hospital,"Hospital Del Salvador (Santiago, Providencia)"
Bronquitis/bronquiolitis aguda (J20-J21),10,4,2,0,1,2,1,0,2022,Metropolitano Oriente,Hospital,"Hospital Del Salvador (Santiago, Providencia)"
Crisis obstructiva bronquial (J40-J46),20,2,3,4,2,4,3,2,2022,Metropolitano Oriente,Hospital,"Hospital Del Salvador (Santiago, Providencia)"
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",66,12,10,7,16,5,10,6,2022,Metropolitano Oriente,Hospital,"Hospital Del Salvador (Santiago, Providencia)"
COVID 19 Sospechoso (U072),493,50,43,55,130,105,80,30,2022,Metropolitano Oriente,Hospital,"Hospital Del Salvador (Santiago, Providencia)"
COVID 19 Confirmado (U071),117,4,7,11,19,25,36,15,2022,Metropolitano Oriente,Hospital,"Hospital Del Salvador (Santiago, Providencia)"
TOTAL CAUSAS SISTEMA CIRCULATORIO,287,62,28,40,35,45,42,35,2022,Metropolitano Oriente,Hospital,"Hospital Del Salvador (Santiago, Providencia)"
Infarto agudo miocardio,11,0,2,1,2,2,2,2,2022,Metropolitano Oriente,Hospital,"Hospital Del Salvador (Santiago, Providencia)"
Accidente vascular encefálico,54,7,7,9,5,12,8,6,2022,Metropolitano Oriente,Hospital,"Hospital Del Salvador (Santiago, Providencia)"
Crisis hipertensiva,12,1,2,1,0,5,1,2,2022,Metropolitano Oriente,Hospital,"Hospital Del Salvador (Santiago, Providencia)"
Arritmia grave,30,6,7,2,6,6,1,2,2022,Metropolitano Oriente,Hospital,"Hospital Del Salvador (Santiago, Providencia)"
Otras causas circulatorias,180,48,10,27,22,20,30,23,2022,Metropolitano Oriente,Hospital,"Hospital Del Salvador (Santiago, Providencia)"
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1407,237,207,213,201,227,185,137,2022,Metropolitano Oriente,Hospital,"Hospital Del Salvador (Santiago, Providencia)"
