Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Ñuble,Hospital,Hospital Clínico Herminda Martín (Chillán)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,115913,2066,2061,2041,1981,2116,2005,2072,2053,1980,2179,2496,2537,2382,2464,2303,2345,2261,2147,2266,2281,2172,2266,2204,2153,2385,2457,2334,2271,2115,1940,1957,2152,2261,2220,2246,2261,2191,2030,2184,2283,2284,2218,2432,2160,2355,2503,2378,2345,2435,2174,2117,2394,2018,Ñuble,Hospital,Hospital Clínico Herminda Martín (Chillán)
TOTAL CAUSAS SISTEMA RESPIRATORIO,21394,227,193,207,168,187,196,219,168,225,237,486,558,451,408,373,393,388,390,430,490,474,486,497,529,677,664,701,619,597,431,339,379,509,510,474,438,492,426,351,384,430,444,465,423,435,489,455,428,425,364,308,357,2018,Ñuble,Hospital,Hospital Clínico Herminda Martín (Chillán)
IRA Alta (J00-J06),11424,136,108,117,95,111,110,134,112,131,136,337,344,250,232,197,219,215,231,267,271,254,241,278,234,281,285,372,287,301,190,157,196,256,262,244,204,233,170,161,190,235,232,249,234,272,270,275,226,256,225,192,209,2018,Ñuble,Hospital,Hospital Clínico Herminda Martín (Chillán)
Influenza (J09-J11),81,1,0,1,0,1,0,0,0,0,0,2,1,1,2,0,0,0,0,1,1,1,0,0,1,3,8,8,7,7,2,3,4,3,2,3,2,1,0,2,1,5,0,1,1,4,0,0,1,0,0,0,0,2018,Ñuble,Hospital,Hospital Clínico Herminda Martín (Chillán)
Neumonía (J12-J18),1773,25,14,16,16,17,20,10,14,37,23,25,40,33,44,27,28,27,29,27,31,34,41,27,52,47,63,63,56,55,48,45,50,42,47,35,56,43,45,38,39,29,31,37,28,29,28,26,33,27,24,22,30,2018,Ñuble,Hospital,Hospital Clínico Herminda Martín (Chillán)
Bronquitis/bronquiolitis aguda (J20-J21),6039,39,46,44,35,32,35,32,20,34,40,90,125,121,91,109,118,114,102,98,147,148,159,142,207,288,246,212,203,175,137,81,90,153,141,144,142,168,178,105,109,118,133,144,129,97,148,107,119,98,77,73,96,2018,Ñuble,Hospital,Hospital Clínico Herminda Martín (Chillán)
Crisis obstructiva bronquial (J40-J46),1075,8,13,14,6,21,12,17,12,10,22,17,22,24,16,25,16,23,16,15,25,23,28,21,22,22,31,22,37,30,28,28,17,18,37,26,16,24,21,21,21,25,29,18,11,18,23,25,28,26,21,12,12,2018,Ñuble,Hospital,Hospital Clínico Herminda Martín (Chillán)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1002,18,12,15,16,5,19,26,10,13,16,15,26,22,23,15,12,9,12,22,15,14,17,29,13,36,31,24,29,29,26,25,22,37,21,22,18,23,12,24,24,18,19,16,20,15,20,22,21,18,17,9,10,2018,Ñuble,Hospital,Hospital Clínico Herminda Martín (Chillán)
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Ñuble,Hospital,Hospital Clínico Herminda Martín (Chillán)
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Ñuble,Hospital,Hospital Clínico Herminda Martín (Chillán)
TOTAL CAUSAS SISTEMA CIRCULATORIO,4591,78,79,90,95,86,83,84,88,70,103,89,78,73,90,97,83,90,81,106,100,97,91,99,95,90,79,94,89,69,99,107,84,98,114,79,94,82,96,81,86,97,80,83,89,83,86,86,76,84,70,93,98,2018,Ñuble,Hospital,Hospital Clínico Herminda Martín (Chillán)
Infarto agudo miocardio,528,3,2,4,6,8,10,11,12,3,13,9,6,7,13,3,12,6,11,14,10,17,20,18,24,13,9,10,9,5,13,18,7,11,18,9,14,10,12,2,4,19,5,8,2,1,14,14,7,13,6,13,20,2018,Ñuble,Hospital,Hospital Clínico Herminda Martín (Chillán)
Accidente vascular encefálico,1170,19,26,25,27,18,12,20,23,13,18,20,25,17,25,31,21,22,23,33,28,21,13,30,20,23,14,29,26,24,25,20,29,29,29,13,22,17,29,25,15,25,21,22,24,22,27,20,24,25,22,21,18,2018,Ñuble,Hospital,Hospital Clínico Herminda Martín (Chillán)
Crisis hipertensiva,581,8,6,13,8,6,14,12,8,7,24,17,10,9,9,14,7,11,13,10,11,18,9,16,12,16,13,10,9,6,10,16,13,13,9,15,10,15,16,10,10,8,13,13,13,12,10,6,10,5,5,13,10,2018,Ñuble,Hospital,Hospital Clínico Herminda Martín (Chillán)
Arritmia grave,488,11,5,7,11,16,10,6,6,8,10,10,6,14,9,14,8,12,9,10,18,4,9,5,11,10,8,9,8,10,16,10,7,14,10,10,16,10,9,11,8,8,10,4,11,10,10,6,5,8,10,8,3,2018,Ñuble,Hospital,Hospital Clínico Herminda Martín (Chillán)
