Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,5738,-,-,-,-,-,0,-,0,-,-,0,0,0,140,228,159,180,227,193,180,238,224,256,216,190,171,181,176,218,193,191,248,213,204,233,233,299,289,361,97,2020,Metropolitano Sur,SAPU,SAPU Juan Pablo II
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,12937,752,616,545,574,557,536,570,541,530,540,730,577,234,223,228,159,178,226,193,178,234,196,220,199,175,169,180,169,215,186,187,246,209,199,231,230,288,277,344,96,2020,Metropolitano Sur,SAPU,SAPU Juan Pablo II
TOTAL CAUSAS SISTEMA RESPIRATORIO,2569,172,135,109,120,106,106,109,112,137,117,266,281,84,68,50,32,24,23,20,32,43,35,39,30,17,25,10,8,14,18,16,22,19,15,27,16,33,19,47,13,2020,Metropolitano Sur,SAPU,SAPU Juan Pablo II
IRA Alta (J00-J06),2139,147,111,86,103,94,90,86,88,113,97,244,254,70,56,44,30,19,17,14,31,34,26,26,20,7,13,4,8,11,12,13,18,15,12,20,15,24,17,40,10,2020,Metropolitano Sur,SAPU,SAPU Juan Pablo II
Influenza (J09-J11),12,1,0,1,0,2,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU Juan Pablo II
Neumonía (J12-J18),60,6,4,6,0,1,5,3,4,2,4,2,4,2,0,0,0,0,1,1,0,1,1,7,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2020,Metropolitano Sur,SAPU,SAPU Juan Pablo II
Bronquitis/bronquiolitis aguda (J20-J21),198,10,13,15,10,7,9,13,16,10,7,13,15,9,5,3,2,1,4,2,1,5,3,2,4,4,0,1,0,0,1,0,1,3,1,2,0,2,1,2,1,2020,Metropolitano Sur,SAPU,SAPU Juan Pablo II
Crisis obstructiva bronquial (J40-J46),107,7,5,1,4,1,1,6,4,8,4,5,4,3,4,3,0,4,1,1,0,2,3,3,5,3,4,1,0,3,3,1,1,0,2,3,1,2,1,1,2,2020,Metropolitano Sur,SAPU,SAPU Juan Pablo II
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",53,1,2,0,3,1,1,1,0,4,3,1,0,0,3,0,0,0,0,2,0,1,2,1,1,1,7,3,0,0,1,1,2,1,0,2,0,5,0,3,0,2020,Metropolitano Sur,SAPU,SAPU Juan Pablo II
COVID 19 Sospechoso (U072),672,-,-,-,-,-,0,0,0,0,0,0,0,5,4,4,7,6,15,19,24,46,49,56,65,46,35,38,22,17,23,20,21,10,17,23,27,15,20,37,1,2020,Metropolitano Sur,SAPU,SAPU Juan Pablo II
COVID 19 Confirmado (U071),26,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,2,8,3,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2020,Metropolitano Sur,SAPU,SAPU Juan Pablo II
TOTAL CAUSAS SISTEMA CIRCULATORIO,296,16,12,13,5,16,5,7,8,21,7,5,10,0,7,3,3,4,11,5,2,3,5,3,2,3,6,9,6,7,4,7,9,8,11,6,3,17,10,15,2,2020,Metropolitano Sur,SAPU,SAPU Juan Pablo II
