Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,0,-,0,0,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,52512,2066,2052,1941,1985,1862,1883,1831,1790,1532,1560,1846,1292,966,1003,856,926,890,1010,850,805,888,1112,1050,1060,996,1011,1110,1144,1176,1227,1267,1334,1341,1249,1335,1395,1524,1451,1673,223,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
TOTAL CAUSAS SISTEMA RESPIRATORIO,5214,331,316,263,269,219,206,235,237,204,177,394,406,227,192,119,78,88,120,91,66,51,74,50,56,34,40,42,29,55,44,48,56,50,42,54,55,71,47,66,12,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
IRA Alta (J00-J06),2647,115,112,98,108,88,91,135,123,113,110,256,238,127,110,73,40,56,79,55,42,24,29,27,32,14,14,21,11,24,22,17,24,34,18,28,35,37,25,36,6,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
Influenza (J09-J11),32,0,0,0,0,0,0,0,17,1,0,0,2,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
Neumonía (J12-J18),376,17,15,16,17,14,11,9,12,13,7,7,13,18,9,4,8,9,11,13,5,9,17,6,10,13,10,4,6,8,9,10,11,1,6,3,3,10,7,5,0,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
Bronquitis/bronquiolitis aguda (J20-J21),614,25,26,16,16,19,15,21,26,45,30,65,94,44,38,18,12,9,11,7,4,7,5,7,4,2,1,1,3,5,2,3,1,4,2,3,5,5,5,7,1,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
Crisis obstructiva bronquial (J40-J46),549,43,36,32,22,33,33,10,8,14,20,48,45,20,17,10,7,6,7,5,6,7,14,4,5,2,7,3,4,5,6,8,16,5,6,6,6,6,5,8,4,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",996,131,127,101,106,65,56,60,51,18,10,18,14,18,18,14,11,8,10,8,7,4,9,6,5,3,8,12,5,13,5,10,4,6,9,14,5,12,4,10,1,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
COVID 19 Sospechoso (U072),1724,-,-,-,-,0,0,0,0,0,0,6,9,28,39,35,47,16,26,29,44,39,64,56,71,65,75,69,53,57,56,65,71,78,82,74,94,120,110,124,22,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
COVID 19 Confirmado (U071),130,-,-,-,-,0,0,0,0,0,0,0,0,2,1,0,2,0,4,1,1,1,5,9,11,3,12,10,7,9,4,1,9,4,3,3,2,12,4,9,1,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
TOTAL CAUSAS SISTEMA CIRCULATORIO,2282,127,159,106,187,61,57,112,100,70,55,54,34,34,51,41,60,44,43,37,43,31,40,29,37,39,32,26,33,43,58,34,44,53,57,57,34,60,41,52,7,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
Infarto agudo miocardio,121,5,0,1,2,6,1,1,3,0,4,7,1,2,3,2,3,3,5,2,2,1,3,3,3,5,1,1,2,3,6,0,3,6,3,3,4,6,8,7,0,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
Accidente vascular encefálico,443,15,16,12,13,4,12,11,17,14,16,14,6,9,13,10,15,14,12,11,13,10,9,10,9,9,7,7,11,12,15,9,9,14,11,16,8,10,8,9,3,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
Crisis hipertensiva,208,12,11,3,6,4,7,4,9,10,5,1,3,3,8,6,3,4,2,4,3,5,4,1,4,5,6,4,5,9,9,4,6,6,8,4,2,6,7,5,0,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
Arritmia grave,169,2,3,2,1,0,0,2,1,5,4,3,7,6,10,1,7,4,2,6,4,5,2,1,7,5,1,4,2,5,7,7,5,6,5,10,8,7,3,7,2,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
Otras causas circulatorias,1341,93,129,88,165,47,37,94,70,41,26,29,17,14,17,22,32,19,22,14,21,10,22,14,14,15,17,10,13,14,21,14,21,21,30,24,12,31,15,24,2,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,10371,491,592,497,536,271,266,520,445,360,386,475,257,178,182,166,198,197,208,188,176,165,162,185,171,129,150,168,181,185,188,209,212,221,213,195,231,233,291,254,39,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
Accidentes del tránsito,509,41,80,39,17,28,32,28,36,16,17,10,13,7,9,4,6,12,4,3,4,10,5,8,4,0,3,3,3,5,3,7,3,4,7,5,7,8,10,8,0,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
Otras causas externas,9862,450,512,458,519,243,234,492,409,344,369,465,244,171,173,162,192,185,204,185,172,155,157,177,167,129,147,165,178,180,185,202,209,217,206,190,224,225,281,246,39,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
DIARREA AGUDA (A00-A09),1859,69,101,101,118,105,97,119,156,113,105,116,57,27,28,26,15,28,33,20,10,12,20,24,20,11,11,21,15,18,24,23,19,25,14,30,21,23,40,38,6,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
TOTAL DEMÁS CAUSAS,30997,1048,884,974,875,1206,1257,845,852,785,837,807,538,498,532,469,526,517,576,484,465,589,747,697,694,715,691,774,826,809,853,887,923,910,838,922,958,1005,918,1130,136,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,7435,285,260,291,291,258,268,218,267,224,265,205,179,144,185,155,208,187,206,145,158,151,141,106,129,139,145,131,151,194,169,158,174,153,200,160,157,199,155,205,19,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
- CAUSAS SISTEMA CIRCULATORIO,1097,67,44,33,45,32,39,34,36,36,51,43,28,24,30,34,31,33,15,22,18,27,17,15,12,18,12,12,17,28,24,12,25,24,36,24,15,30,20,33,1,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
- CAUSAS SISTEMA RESPIRATORIO,589,29,30,32,33,19,13,15,18,12,23,29,32,22,8,4,70,6,38,1,4,11,12,8,6,6,9,8,6,11,1,8,7,9,9,8,4,9,5,12,2,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,0,-,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
- CORONAVIRUS (U071),0,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
- TRAUMATISMOS Y ENVENENAMIENTOS,1531,70,112,108,126,25,23,74,89,76,79,67,42,33,26,4,26,18,44,10,28,6,23,10,20,8,30,22,34,24,35,34,27,20,24,9,27,32,26,35,5,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
- LAS DEMÁS CAUSAS,4218,119,74,118,87,182,193,95,124,100,112,66,77,65,121,113,81,130,109,112,108,107,89,73,91,107,94,89,94,131,109,104,115,100,131,119,111,128,104,125,11,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
CIRUGÍAS DE URGENCIA,2001,56,62,62,63,65,66,56,66,43,63,61,54,47,50,54,52,34,45,54,55,40,34,37,38,39,43,43,53,50,49,47,47,47,50,47,50,50,58,62,9,2020,Valparaíso San Antonio,Hospital,Hospital Carlos Van Buren (Valparaíso)
