Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,36971,776,737,733,750,712,747,778,732,650,692,715,731,613,604,592,570,640,584,651,640,683,664,641,736,641,699,709,643,746,731,735,748,770,823,754,681,688,808,841,784,731,721,779,707,698,703,762,756,669,790,704,779,2021,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,31827,675,690,657,647,615,622,608,578,571,610,638,643,523,512,533,500,525,513,562,569,590,581,539,655,596,616,621,552,638,608,651,686,695,741,687,618,603,635,683,685,657,647,661,563,589,558,597,594,521,647,621,701,2021,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
TOTAL CAUSAS SISTEMA RESPIRATORIO,1863,41,45,38,33,28,27,19,18,31,21,28,29,22,25,23,16,17,11,19,30,24,23,18,34,28,30,22,33,41,25,29,44,34,51,27,40,52,39,42,58,51,43,54,41,42,50,47,73,53,71,71,52,2021,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
IRA Alta (J00-J06),795,17,17,15,16,13,7,8,3,14,9,15,11,7,11,8,4,5,3,5,9,5,9,7,12,14,14,9,15,20,6,10,18,19,21,15,21,15,11,15,33,25,18,23,21,19,24,20,38,25,31,40,25,2021,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
Influenza (J09-J11),66,3,8,6,3,3,3,0,1,0,2,3,1,0,1,2,1,0,0,3,0,1,0,0,3,1,1,0,3,2,1,2,0,2,0,0,0,0,0,3,1,1,0,0,0,0,1,0,0,0,2,0,2,2021,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
Neumonía (J12-J18),160,2,7,3,4,5,2,0,1,3,2,2,3,5,2,1,1,3,2,2,1,3,4,1,6,1,1,2,4,4,3,2,2,3,3,0,1,9,5,2,3,2,3,6,3,6,3,5,5,5,3,4,5,2021,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
Bronquitis/bronquiolitis aguda (J20-J21),210,4,1,3,2,1,4,3,1,5,0,3,1,1,0,2,1,2,0,0,4,2,2,1,0,2,3,1,2,6,4,4,2,3,5,1,2,3,5,8,8,7,10,6,5,4,13,8,9,10,15,12,9,2021,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
Crisis obstructiva bronquial (J40-J46),316,8,9,2,2,3,3,5,5,8,3,2,4,3,5,3,2,0,1,6,10,4,6,1,4,4,7,6,5,4,5,4,16,2,13,4,7,11,12,6,10,9,7,12,6,9,4,5,12,6,10,13,8,2021,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",316,7,3,9,6,3,8,3,7,1,5,3,9,6,6,7,7,7,5,3,6,9,2,8,9,6,4,4,4,5,6,7,6,5,9,7,9,14,6,8,3,7,5,7,6,4,5,9,9,7,10,2,3,2021,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
COVID 19 Sospechoso (U072),1091,39,39,37,46,27,34,21,28,45,40,41,42,49,30,28,23,12,12,20,23,20,28,12,12,29,24,24,22,21,7,25,19,12,8,11,17,9,1,9,11,6,14,3,7,8,4,14,12,13,14,19,20,2021,Araucanía Sur,Hospital,Hospital de Intercultura (Nueva Imperial)
