Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,23295,357,422,392,394,399,417,383,386,368,433,459,630,545,563,453,514,558,578,551,593,632,546,649,499,560,398,483,493,502,413,391,459,484,510,507,447,467,423,492,397,449,377,209,330,324,275,335,345,331,376,413,384,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
TOTAL CAUSAS SISTEMA RESPIRATORIO,8692,75,80,68,75,63,70,52,84,101,84,121,252,232,186,169,198,235,259,257,308,346,286,374,298,310,204,235,231,244,186,173,189,230,249,221,163,191,148,192,142,155,125,57,88,100,68,60,99,78,88,107,86,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
IRA Alta (J00-J06),1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,116,127,93,47,58,79,50,41,81,70,61,91,74,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
Influenza (J09-J11),46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,1,0,0,0,0,1,1,0,1,0,0,0,0,13,0,0,0,0,0,7,0,0,0,15,0,0,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
Neumonía (J12-J18),164,2,0,3,0,3,2,0,2,7,1,2,4,12,1,0,1,8,8,9,6,9,7,2,3,8,6,1,2,5,5,5,1,4,3,8,0,1,0,4,2,2,1,1,3,4,1,3,0,0,0,1,1,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
Bronquitis/bronquiolitis aguda (J20-J21),155,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,22,15,6,6,12,10,8,15,3,8,11,9,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
Crisis obstructiva bronquial (J40-J46),486,5,3,2,5,2,6,1,2,4,3,7,4,9,6,11,19,16,17,24,15,17,18,20,28,33,11,14,17,14,9,7,6,8,7,20,16,22,19,10,3,4,5,1,4,3,0,3,1,0,1,4,0,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",6804,68,77,63,70,58,62,51,80,90,80,112,244,210,178,158,178,211,234,224,279,315,260,350,266,266,187,219,212,225,172,161,181,217,239,192,147,168,129,122,0,0,11,2,17,2,0,5,2,5,3,0,2,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
TOTAL CAUSAS SISTEMA CIRCULATORIO,191,2,6,3,5,2,3,1,3,6,3,3,2,0,4,2,4,2,1,6,0,4,3,1,1,1,0,2,0,3,8,6,4,6,3,4,4,5,1,2,7,9,5,3,8,5,8,5,4,5,5,2,9,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
Infarto agudo miocardio,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
Accidente vascular encefálico,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
Crisis hipertensiva,126,2,6,3,5,2,3,1,3,6,2,2,2,0,4,2,4,2,1,6,0,3,3,1,1,1,0,2,0,3,8,3,4,5,3,4,4,5,1,1,0,4,1,1,2,1,2,1,1,1,1,1,2,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
Arritmia grave,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
Otras causas circulatorias,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,2,1,5,4,6,3,3,2,2,1,5,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,2555,58,69,59,56,57,65,60,69,46,75,48,75,73,60,58,47,41,67,44,41,45,43,48,43,37,35,54,48,52,42,45,49,61,55,67,34,57,72,38,32,43,22,26,42,34,36,37,29,32,43,48,38,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
Accidentes del tránsito,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
Otras causas externas,2554,58,69,59,56,57,65,60,69,46,75,48,75,73,60,58,47,41,66,44,41,45,43,48,43,37,35,54,48,52,42,45,49,61,55,67,34,57,72,38,32,43,22,26,42,34,36,37,29,32,43,48,38,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
DIARREA AGUDA (A00-A09),76,0,0,0,0,3,0,1,1,0,2,5,0,0,0,3,0,0,1,0,2,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,6,0,1,11,4,18,4,4,1,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
TOTAL DEMÁS CAUSAS,11781,222,267,262,258,274,279,269,229,215,269,282,301,240,313,221,265,280,250,244,242,236,214,226,156,210,158,192,214,203,177,167,217,187,203,215,246,214,202,260,214,241,225,122,186,185,162,222,209,198,236,252,250,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
- SOSPECHA CORONAVIRUS (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
- CORONAVIRUS (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,Metropolitano Occidente,SAPU,SAPU Dr. Arturo Albertz
