Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,19210,0,0,0,0,0,0,0,0,0,0,0,0,0,590,866,973,1023,1055,1381,1291,1300,1317,789,594,357,395,388,358,370,409,517,567,510,682,619,653,674,587,860,85,2020,Metropolitano Norte,SAR,SAR Colina
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,46539,2460,2401,2231,2336,2422,2210,1663,2270,2194,2473,2484,2155,1073,1207,814,909,931,978,1215,1158,1172,1232,685,493,374,351,381,335,332,376,453,502,458,592,556,569,622,635,759,78,2020,Metropolitano Norte,SAR,SAR Colina
TOTAL CAUSAS SISTEMA RESPIRATORIO,4861,268,213,191,186,202,170,130,185,215,251,309,481,170,142,87,78,66,73,97,109,154,166,100,89,54,50,44,36,36,44,55,67,44,59,53,47,50,37,47,6,2020,Metropolitano Norte,SAR,SAR Colina
IRA Alta (J00-J06),2798,168,131,113,120,138,103,101,119,137,149,197,326,98,67,48,42,36,43,57,72,94,96,23,26,18,11,12,6,6,19,26,39,24,24,23,21,28,19,15,3,2020,Metropolitano Norte,SAR,SAR Colina
Influenza (J09-J11),15,0,0,0,0,0,4,1,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Norte,SAR,SAR Colina
Neumonía (J12-J18),497,15,17,17,11,11,8,3,10,10,14,20,26,5,12,9,6,3,3,11,13,19,35,42,36,18,20,20,19,10,9,7,1,3,9,4,7,7,3,3,1,2020,Metropolitano Norte,SAR,SAR Colina
Bronquitis/bronquiolitis aguda (J20-J21),628,40,24,25,23,20,19,8,20,24,36,53,74,41,28,14,17,8,9,13,15,14,11,11,7,7,2,5,3,4,3,5,7,3,6,7,7,4,2,9,0,2020,Metropolitano Norte,SAR,SAR Colina
Crisis obstructiva bronquial (J40-J46),632,37,28,22,23,24,25,10,26,31,32,26,39,19,27,12,10,14,10,11,7,18,15,13,11,8,13,5,4,11,6,13,11,8,13,13,7,9,9,11,1,2020,Metropolitano Norte,SAR,SAR Colina
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",291,8,13,14,9,9,11,7,10,12,19,13,14,7,8,4,3,5,8,5,2,8,9,11,4,3,4,2,4,5,7,4,9,6,7,6,5,2,4,9,1,2020,Metropolitano Norte,SAR,SAR Colina
COVID 19 Sospechoso (U072),2580,0,0,0,0,0,0,0,0,0,0,0,27,22,28,39,42,61,74,188,201,203,215,214,141,118,93,111,65,60,53,79,81,62,69,80,45,80,52,74,3,2020,Metropolitano Norte,SAR,SAR Colina
COVID 19 Confirmado (U071),254,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,6,0,0,8,5,16,12,47,23,23,15,12,11,18,11,9,11,2,1,2,3,7,5,2,0,2020,Metropolitano Norte,SAR,SAR Colina
TOTAL CAUSAS SISTEMA CIRCULATORIO,818,34,36,37,40,30,48,27,39,45,28,35,36,13,30,24,22,26,24,18,21,20,11,10,12,10,3,9,8,6,7,10,12,8,11,11,13,11,9,20,4,2020,Metropolitano Norte,SAR,SAR Colina
Infarto agudo miocardio,23,0,2,1,3,0,0,0,0,1,0,1,1,0,0,1,0,2,0,1,1,0,1,0,0,0,0,4,0,0,0,0,0,1,1,0,1,0,1,0,0,2020,Metropolitano Norte,SAR,SAR Colina
Accidente vascular encefálico,68,2,4,1,4,6,2,1,6,5,3,4,3,0,2,1,2,4,1,2,1,1,0,1,2,1,0,0,2,0,0,0,0,0,1,0,1,2,1,0,2,2020,Metropolitano Norte,SAR,SAR Colina
Crisis hipertensiva,293,6,7,9,11,7,22,3,7,15,8,10,10,7,16,12,12,9,14,11,9,13,5,6,3,6,2,3,1,3,2,6,9,2,5,6,4,4,2,5,1,2020,Metropolitano Norte,SAR,SAR Colina
Arritmia grave,73,1,5,10,0,1,1,2,5,3,3,3,3,1,5,4,1,2,1,0,3,2,1,3,2,0,0,0,2,0,1,1,0,1,2,0,1,0,0,3,0,2020,Metropolitano Norte,SAR,SAR Colina
Otras causas circulatorias,361,25,18,16,22,16,23,21,21,21,14,17,19,5,7,6,7,9,8,4,7,4,4,0,5,3,1,2,3,3,4,3,3,4,2,5,6,5,5,12,1,2020,Metropolitano Norte,SAR,SAR Colina
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1056,78,60,41,92,59,44,55,52,46,59,55,32,19,35,38,25,23,24,25,16,18,17,7,5,7,4,2,2,6,9,4,3,9,16,9,10,19,12,17,2,2020,Metropolitano Norte,SAR,SAR Colina
Accidentes del tránsito,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Norte,SAR,SAR Colina
Otras causas externas,1055,78,60,41,92,59,44,55,52,46,58,55,32,19,35,38,25,23,24,25,16,18,17,7,5,7,4,2,2,6,9,4,3,9,16,9,10,19,12,17,2,2020,Metropolitano Norte,SAR,SAR Colina
DIARREA AGUDA (A00-A09),3045,248,187,203,222,202,191,183,181,210,216,222,148,70,61,45,50,34,35,38,26,32,28,18,1,6,4,8,11,5,9,10,17,8,11,13,21,21,19,28,3,2020,Metropolitano Norte,SAR,SAR Colina
TOTAL DEMÁS CAUSAS,33987,1832,1905,1759,1796,1929,1757,1268,1813,1678,1919,1863,1458,799,922,580,686,721,748,841,780,729,783,289,222,156,182,195,202,201,243,286,311,325,425,388,430,434,501,571,60,2020,Metropolitano Norte,SAR,SAR Colina
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Norte,SAR,SAR Colina
