Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,16979,1578,1863,2214,2553,2332,3438,3001,2022,Del Maule,SAR,SAR La Florida
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,13557,1649,1677,1834,1821,1612,2408,2556,2022,Del Maule,SAR,SAR La Florida
TOTAL CAUSAS SISTEMA RESPIRATORIO,3500,472,478,672,615,521,504,238,2022,Del Maule,SAR,SAR La Florida
IRA Alta (J00-J06),3217,408,437,615,575,494,478,210,2022,Del Maule,SAR,SAR La Florida
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Del Maule,SAR,SAR La Florida
Neumonía (J12-J18),27,6,7,3,1,2,6,2,2022,Del Maule,SAR,SAR La Florida
Bronquitis/bronquiolitis aguda (J20-J21),115,30,18,25,14,5,10,13,2022,Del Maule,SAR,SAR La Florida
Crisis obstructiva bronquial (J40-J46),83,16,7,16,17,13,7,7,2022,Del Maule,SAR,SAR La Florida
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",58,12,9,13,8,7,3,6,2022,Del Maule,SAR,SAR La Florida
COVID 19 Sospechoso (U072),55,1,3,1,3,5,8,34,2022,Del Maule,SAR,SAR La Florida
COVID 19 Confirmado (U071),2837,24,47,158,401,454,816,937,2022,Del Maule,SAR,SAR La Florida
TOTAL CAUSAS SISTEMA CIRCULATORIO,136,19,18,34,31,12,11,11,2022,Del Maule,SAR,SAR La Florida
Infarto agudo miocardio,9,1,1,0,3,1,0,3,2022,Del Maule,SAR,SAR La Florida
Accidente vascular encefálico,6,2,0,0,3,0,1,0,2022,Del Maule,SAR,SAR La Florida
Crisis hipertensiva,62,6,5,25,13,4,5,4,2022,Del Maule,SAR,SAR La Florida
Arritmia grave,15,4,3,3,2,0,2,1,2022,Del Maule,SAR,SAR La Florida
Otras causas circulatorias,44,6,9,6,10,7,3,3,2022,Del Maule,SAR,SAR La Florida
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,781,149,174,141,131,59,64,63,2022,Del Maule,SAR,SAR La Florida
Accidentes del tránsito,60,14,3,10,14,4,7,8,2022,Del Maule,SAR,SAR La Florida
Lesiones autoinfligidas intencionalmente (X60-X84),7,0,2,1,1,0,2,1,2022,Del Maule,SAR,SAR La Florida
Otras causas externas,714,135,169,130,116,55,55,54,2022,Del Maule,SAR,SAR La Florida
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),128,30,30,17,11,22,11,7,2022,Del Maule,SAR,SAR La Florida
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Del Maule,SAR,SAR La Florida
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),13,3,5,3,0,1,1,0,2022,Del Maule,SAR,SAR La Florida
Trastornos del Humor (Afectivos) (F30-F39),0,0,0,0,0,0,0,0,2022,Del Maule,SAR,SAR La Florida
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",91,25,17,12,7,15,9,6,2022,Del Maule,SAR,SAR La Florida
Otros trastornos mentales no contenidos en las categorías anteriores,24,2,8,2,4,6,1,1,2022,Del Maule,SAR,SAR La Florida
DIARREA AGUDA (A00-A09),113,22,29,10,16,12,18,6,2022,Del Maule,SAR,SAR La Florida
TOTAL DEMÁS CAUSAS,6007,932,898,801,613,527,976,1260,2022,Del Maule,SAR,SAR La Florida
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Del Maule,SAR,SAR La Florida
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Del Maule,SAR,SAR La Florida
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Del Maule,SAR,SAR La Florida
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Del Maule,SAR,SAR La Florida
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Del Maule,SAR,SAR La Florida
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Del Maule,SAR,SAR La Florida
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Del Maule,SAR,SAR La Florida
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Del Maule,SAR,SAR La Florida
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Del Maule,SAR,SAR La Florida
