Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Rosario
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,10722,223,193,206,162,162,172,143,186,181,191,214,230,246,187,222,211,210,208,177,175,221,168,190,188,194,205,224,210,190,163,181,220,321,263,263,242,198,249,218,203,199,231,218,249,204,209,201,207,183,197,184,230,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Rosario
TOTAL CAUSAS SISTEMA RESPIRATORIO,4172,53,35,43,37,40,33,31,32,44,46,92,97,97,58,85,82,87,80,72,75,77,73,69,89,95,92,109,96,92,63,88,109,191,152,153,123,97,111,79,85,90,104,89,80,72,66,73,66,65,73,59,73,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Rosario
IRA Alta (J00-J06),3377,49,31,38,29,34,28,22,27,42,39,87,88,87,45,73,76,75,70,61,59,65,60,60,77,86,71,87,68,67,51,66,79,138,126,120,104,73,65,63,69,59,85,71,58,61,52,64,54,49,66,43,60,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Rosario
Influenza (J09-J11),2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Rosario
Neumonía (J12-J18),109,0,0,1,2,1,1,0,2,1,0,1,4,1,2,1,2,0,3,1,1,2,1,2,3,0,1,3,4,4,4,3,6,9,2,7,4,7,3,1,4,3,1,1,2,1,2,2,0,1,0,1,1,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Rosario
Bronquitis/bronquiolitis aguda (J20-J21),492,3,3,3,3,1,2,3,2,1,4,2,2,8,7,7,3,8,4,6,13,6,10,3,6,8,13,13,21,16,6,15,18,36,18,19,8,13,34,7,11,19,9,14,18,7,9,6,11,8,6,11,8,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Rosario
Crisis obstructiva bronquial (J40-J46),77,1,0,0,0,0,1,2,1,0,2,1,1,0,1,2,1,2,2,0,1,2,1,2,3,0,0,4,3,3,1,2,0,3,2,2,3,2,4,3,0,8,0,0,1,1,0,1,1,4,1,0,2,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Rosario
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",115,0,1,1,3,4,1,4,0,0,1,1,2,1,3,2,0,2,1,4,1,2,1,2,0,1,7,2,0,2,1,2,4,5,4,5,4,2,5,5,1,1,9,3,1,2,3,0,0,3,0,4,2,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Rosario
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Rosario
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Rosario
