Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Coquimbo,SAPU,Consultorio Cerrillos Tamaya
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,4522,89,59,63,63,73,43,57,50,65,83,72,85,75,77,90,60,91,90,85,100,98,68,77,99,124,125,137,139,77,125,133,116,165,125,128,136,104,88,104,88,117,85,75,76,73,60,37,-,37,80,76,80,2016,Coquimbo,SAPU,Consultorio Cerrillos Tamaya
TOTAL CAUSAS SISTEMA RESPIRATORIO,1458,15,16,7,7,17,8,2,1,16,16,32,15,18,21,14,10,30,38,24,37,39,20,21,26,44,51,61,59,23,31,53,47,58,60,55,64,57,23,58,36,37,30,27,19,21,14,7,-,9,28,18,18,2016,Coquimbo,SAPU,Consultorio Cerrillos Tamaya
IRA Alta (J00-J06),1262,14,15,6,7,16,7,2,1,14,14,30,12,15,17,12,8,28,33,22,34,37,14,17,24,33,41,54,46,18,23,50,43,48,55,40,54,51,20,54,30,37,28,20,15,19,13,7,-,8,27,13,16,2016,Coquimbo,SAPU,Consultorio Cerrillos Tamaya
Influenza (J09-J11),6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,4,0,2016,Coquimbo,SAPU,Consultorio Cerrillos Tamaya
Neumonía (J12-J18),10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-,0,0,1,0,2016,Coquimbo,SAPU,Consultorio Cerrillos Tamaya
Bronquitis/bronquiolitis aguda (J20-J21),158,0,1,0,0,0,1,0,0,1,1,1,3,1,2,1,1,2,5,2,3,2,6,4,1,8,8,4,13,5,8,2,4,10,5,14,10,4,3,3,6,0,1,4,3,1,0,0,-,1,1,0,2,2016,Coquimbo,SAPU,Consultorio Cerrillos Tamaya
Crisis obstructiva bronquial (J40-J46),20,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,3,1,1,1,0,-,0,0,0,0,2016,Coquimbo,SAPU,Consultorio Cerrillos Tamaya
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,2016,Coquimbo,SAPU,Consultorio Cerrillos Tamaya
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Coquimbo,SAPU,Consultorio Cerrillos Tamaya
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2016,Coquimbo,SAPU,Consultorio Cerrillos Tamaya
TOTAL CAUSAS SISTEMA CIRCULATORIO,32,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,2,0,0,0,1,1,0,0,2,4,0,2,0,1,1,0,3,0,0,1,0,-,0,1,2,1,2016,Coquimbo,SAPU,Consultorio Cerrillos Tamaya
