Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Talcahuano,SAR,SAR Hualpencillo
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,31677,1190,1136,1014,1038,1046,1012,1060,1117,1028,883,1135,838,714,611,596,536,389,600,620,575,630,686,626,612,631,602,693,734,804,816,775,864,826,848,904,853,846,802,847,140,2020,Talcahuano,SAR,SAR Hualpencillo
TOTAL CAUSAS SISTEMA RESPIRATORIO,4510,235,214,185,171,181,147,158,189,191,189,346,371,268,119,101,80,45,58,58,43,63,49,65,54,65,42,51,64,52,63,56,80,59,60,62,77,54,45,69,31,2020,Talcahuano,SAR,SAR Hualpencillo
IRA Alta (J00-J06),3073,170,142,130,117,120,107,108,145,129,137,267,281,207,82,64,54,27,44,30,16,37,26,33,34,47,21,30,33,27,40,33,41,41,47,34,51,45,29,44,3,2020,Talcahuano,SAR,SAR Hualpencillo
Influenza (J09-J11),22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,7,0,5,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2020,Talcahuano,SAR,SAR Hualpencillo
Neumonía (J12-J18),165,6,12,8,10,6,4,4,5,6,12,5,6,6,4,4,6,1,0,2,2,2,0,3,1,5,4,2,7,8,3,7,0,2,2,4,0,1,2,3,0,2020,Talcahuano,SAR,SAR Hualpencillo
Bronquitis/bronquiolitis aguda (J20-J21),731,37,49,36,29,46,26,41,28,35,27,56,63,29,22,20,13,11,9,15,10,11,9,12,5,3,6,9,6,7,9,5,8,5,4,10,9,2,3,4,2,2020,Talcahuano,SAR,SAR Hualpencillo
Crisis obstructiva bronquial (J40-J46),361,18,6,8,12,7,8,4,8,12,9,8,17,16,9,8,4,5,4,8,6,9,7,15,8,8,10,8,5,7,8,10,12,9,3,9,8,4,4,14,26,2020,Talcahuano,SAR,SAR Hualpencillo
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",158,4,5,3,3,2,2,1,3,9,2,10,4,10,2,5,3,1,1,3,5,4,0,2,1,1,1,2,13,3,3,1,19,2,4,5,6,2,7,4,0,2020,Talcahuano,SAR,SAR Hualpencillo
COVID 19 Sospechoso (U072),1426,-,-,-,-,-,0,0,0,0,0,0,5,11,33,85,5,2,8,11,11,26,35,34,50,69,61,41,35,60,54,68,56,96,105,124,113,91,61,76,0,2020,Talcahuano,SAR,SAR Hualpencillo
