Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Del Maule,SAPU,SAPU-Oscar Bonilla
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,23099,409,246,366,361,288,368,360,336,356,351,488,470,454,483,543,413,469,547,526,503,547,501,489,445,465,518,386,372,355,376,398,450,527,517,456,506,485,579,473,463,537,500,498,467,492,448,446,458,452,404,393,359,2017,Del Maule,SAPU,SAPU-Oscar Bonilla
TOTAL CAUSAS SISTEMA RESPIRATORIO,11978,133,85,115,139,98,94,113,122,107,114,272,247,243,272,324,200,236,330,356,344,388,344,347,307,319,305,230,222,193,220,217,274,333,316,257,311,279,322,234,245,273,226,238,221,218,187,202,196,184,169,131,126,2017,Del Maule,SAPU,SAPU-Oscar Bonilla
IRA Alta (J00-J06),10015,109,63,99,103,66,72,96,83,79,99,192,213,219,237,287,167,220,283,313,312,360,284,289,252,259,244,190,157,138,165,165,231,254,257,221,253,246,275,205,199,220,211,211,192,192,158,177,174,157,136,113,118,2017,Del Maule,SAPU,SAPU-Oscar Bonilla
Influenza (J09-J11),58,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,7,3,3,7,2,22,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2017,Del Maule,SAPU,SAPU-Oscar Bonilla
Neumonía (J12-J18),36,0,0,0,0,0,1,2,0,0,0,1,0,2,0,1,0,0,0,0,1,1,1,0,0,3,2,1,4,2,1,2,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,2,0,0,0,1,0,2017,Del Maule,SAPU,SAPU-Oscar Bonilla
Bronquitis/bronquiolitis aguda (J20-J21),1175,8,5,8,10,8,4,2,12,11,5,16,10,15,10,14,20,11,42,27,24,21,36,41,42,37,42,27,49,19,51,41,40,54,47,29,33,30,34,14,38,36,10,19,12,20,15,12,6,21,23,8,6,2017,Del Maule,SAPU,SAPU-Oscar Bonilla
Crisis obstructiva bronquial (J40-J46),218,4,4,0,6,1,3,5,2,6,3,9,11,0,4,6,6,1,3,5,7,5,4,4,2,3,9,3,4,12,2,2,2,6,5,4,4,0,7,5,3,3,3,1,10,0,3,3,10,5,4,4,0,2017,Del Maule,SAPU,SAPU-Oscar Bonilla
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",476,9,13,8,20,22,14,8,25,11,7,54,13,7,21,16,7,3,2,10,0,0,19,12,4,14,5,2,6,0,1,7,1,16,7,2,20,2,6,9,2,13,2,7,6,5,10,8,6,1,6,5,2,2017,Del Maule,SAPU,SAPU-Oscar Bonilla
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Del Maule,SAPU,SAPU-Oscar Bonilla
