Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Aisén,Hospital,Hospital de Puerto Aisén
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,33991,540,553,571,464,528,479,523,511,547,583,657,773,693,689,543,652,692,607,627,783,733,684,723,610,701,598,669,558,491,587,578,728,837,772,797,608,637,677,712,815,786,754,785,751,797,776,768,593,671,625,635,520,2017,Aisén,Hospital,Hospital de Puerto Aisén
TOTAL CAUSAS SISTEMA RESPIRATORIO,8944,82,85,95,59,66,47,63,51,69,101,192,236,158,139,105,150,153,137,160,251,231,285,258,209,249,198,212,169,133,148,133,230,343,297,272,189,181,200,185,246,262,215,215,214,208,207,231,143,151,121,111,99,2017,Aisén,Hospital,Hospital de Puerto Aisén
IRA Alta (J00-J06),5711,57,44,52,34,46,24,40,28,43,73,139,168,116,87,74,98,98,80,99,158,127,164,180,126,159,111,141,111,94,88,86,153,222,163,159,144,119,122,128,157,174,135,148,140,129,134,146,91,95,77,59,71,2017,Aisén,Hospital,Hospital de Puerto Aisén
Influenza (J09-J11),528,5,5,5,3,3,4,4,2,1,3,4,11,10,4,7,7,10,22,12,26,33,55,25,19,19,17,19,13,9,14,3,7,8,18,12,1,5,9,3,7,10,6,9,5,9,8,9,12,3,6,3,4,2017,Aisén,Hospital,Hospital de Puerto Aisén
Neumonía (J12-J18),211,1,3,2,2,0,3,1,0,4,2,2,2,2,2,2,5,4,6,5,7,8,5,2,4,9,4,8,3,1,5,4,5,3,13,7,2,6,9,3,6,9,5,4,4,6,5,8,1,3,1,2,1,2017,Aisén,Hospital,Hospital de Puerto Aisén
Bronquitis/bronquiolitis aguda (J20-J21),1821,10,15,17,9,6,5,9,8,12,17,28,41,21,37,16,27,29,20,32,48,47,49,40,50,46,55,30,32,22,32,26,55,95,89,76,34,41,52,41,54,57,57,31,43,37,41,51,27,38,23,29,14,2017,Aisén,Hospital,Hospital de Puerto Aisén
Crisis obstructiva bronquial (J40-J46),373,3,6,4,7,9,8,8,8,6,4,19,7,3,6,5,8,2,4,6,9,7,7,4,10,6,8,12,5,6,8,6,8,10,13,15,4,4,5,5,9,6,4,8,8,10,7,12,6,5,4,13,6,2017,Aisén,Hospital,Hospital de Puerto Aisén
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",300,6,12,15,4,2,3,1,5,3,2,0,7,6,3,1,5,10,5,6,3,9,5,7,0,10,3,2,5,1,1,8,2,5,1,3,4,6,3,5,13,6,8,15,14,17,12,5,6,7,10,5,3,2017,Aisén,Hospital,Hospital de Puerto Aisén
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Aisén,Hospital,Hospital de Puerto Aisén
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Aisén,Hospital,Hospital de Puerto Aisén
TOTAL CAUSAS SISTEMA CIRCULATORIO,368,13,11,15,9,9,9,5,11,3,7,4,5,5,11,7,9,12,2,2,14,7,8,6,8,10,5,5,9,5,3,4,6,9,8,10,8,6,3,6,6,6,8,10,7,7,13,7,1,0,5,5,4,2017,Aisén,Hospital,Hospital de Puerto Aisén
Infarto agudo miocardio,15,0,1,2,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2017,Aisén,Hospital,Hospital de Puerto Aisén
Accidente vascular encefálico,31,1,2,0,0,0,1,0,2,0,0,0,0,1,0,1,2,2,2,0,2,2,0,0,2,2,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2017,Aisén,Hospital,Hospital de Puerto Aisén
Crisis hipertensiva,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,Aisén,Hospital,Hospital de Puerto Aisén
Arritmia grave,62,2,2,3,0,3,0,2,2,0,5,0,0,1,0,0,2,1,0,1,3,2,1,1,1,2,0,0,1,1,0,0,1,1,2,0,2,2,0,1,2,2,1,1,3,0,1,1,0,0,3,1,2,2017,Aisén,Hospital,Hospital de Puerto Aisén
