Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,-,-,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Araucanía Sur,Hospital,Hospital de Villarrica
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,20772,839,755,836,858,890,794,807,768,783,732,735,631,407,351,370,342,369,391,380,403,417,323,367,353,361,367,444,421,427,453,458,462,438,460,512,539,492,499,471,67,2020,Araucanía Sur,Hospital,Hospital de Villarrica
TOTAL CAUSAS SISTEMA RESPIRATORIO,1677,113,83,69,68,71,72,63,72,83,63,91,218,123,76,26,17,10,10,14,13,16,15,12,15,10,8,15,11,8,12,17,8,14,18,19,30,33,35,23,3,2020,Araucanía Sur,Hospital,Hospital de Villarrica
IRA Alta (J00-J06),840,33,29,43,36,44,30,30,34,42,38,48,131,78,49,20,7,2,3,7,5,7,5,3,8,6,2,5,6,2,4,11,3,1,4,7,13,18,18,7,1,2020,Araucanía Sur,Hospital,Hospital de Villarrica
Influenza (J09-J11),127,9,3,1,3,3,9,1,9,6,5,9,33,16,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,3,0,2020,Araucanía Sur,Hospital,Hospital de Villarrica
Neumonía (J12-J18),156,13,8,4,6,8,3,5,4,8,5,7,18,9,3,0,1,3,1,1,0,5,2,3,2,1,0,2,4,2,3,2,1,5,2,1,3,6,1,3,1,2020,Araucanía Sur,Hospital,Hospital de Villarrica
Bronquitis/bronquiolitis aguda (J20-J21),207,23,22,10,13,5,10,10,9,15,9,9,21,8,10,2,1,2,0,0,2,1,0,0,2,0,2,1,0,1,1,0,0,0,1,2,5,3,3,4,0,2020,Araucanía Sur,Hospital,Hospital de Villarrica
Crisis obstructiva bronquial (J40-J46),212,17,15,10,9,7,13,4,8,10,3,17,11,10,5,3,3,1,4,2,5,1,5,4,3,1,1,2,1,1,2,2,1,4,7,3,4,3,7,3,0,2020,Araucanía Sur,Hospital,Hospital de Villarrica
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",135,18,6,1,1,4,7,13,8,2,3,1,4,2,2,1,5,2,1,3,1,2,3,1,0,2,3,5,0,2,2,2,3,3,4,6,4,3,1,3,1,2020,Araucanía Sur,Hospital,Hospital de Villarrica
COVID 19 Sospechoso (U072),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Araucanía Sur,Hospital,Hospital de Villarrica
