Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,1384,167,162,156,213,234,238,214,2022,Chiloé,SUR,SUR Quemchi
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,1182,145,144,136,166,176,204,211,2022,Chiloé,SUR,SUR Quemchi
TOTAL CAUSAS SISTEMA RESPIRATORIO,233,34,36,25,46,33,28,31,2022,Chiloé,SUR,SUR Quemchi
IRA Alta (J00-J06),193,30,27,22,43,22,19,30,2022,Chiloé,SUR,SUR Quemchi
Influenza (J09-J11),12,0,7,0,0,0,5,0,2022,Chiloé,SUR,SUR Quemchi
Neumonía (J12-J18),2,0,0,0,0,0,2,0,2022,Chiloé,SUR,SUR Quemchi
Bronquitis/bronquiolitis aguda (J20-J21),6,0,0,0,1,4,1,0,2022,Chiloé,SUR,SUR Quemchi
Crisis obstructiva bronquial (J40-J46),5,0,2,0,2,0,0,1,2022,Chiloé,SUR,SUR Quemchi
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",15,4,0,3,0,7,1,0,2022,Chiloé,SUR,SUR Quemchi
COVID 19 Sospechoso (U072),175,16,6,9,17,11,48,68,2022,Chiloé,SUR,SUR Quemchi
COVID 19 Confirmado (U071),38,0,2,4,7,8,7,10,2022,Chiloé,SUR,SUR Quemchi
TOTAL CAUSAS SISTEMA CIRCULATORIO,18,3,3,1,4,1,5,1,2022,Chiloé,SUR,SUR Quemchi
Infarto agudo miocardio,2,0,0,0,1,1,0,0,2022,Chiloé,SUR,SUR Quemchi
Accidente vascular encefálico,2,0,0,0,0,0,1,1,2022,Chiloé,SUR,SUR Quemchi
Crisis hipertensiva,11,3,3,0,3,0,2,0,2022,Chiloé,SUR,SUR Quemchi
Arritmia grave,1,0,0,0,0,0,1,0,2022,Chiloé,SUR,SUR Quemchi
Otras causas circulatorias,2,0,0,1,0,0,1,0,2022,Chiloé,SUR,SUR Quemchi
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,77,14,13,11,11,8,9,11,2022,Chiloé,SUR,SUR Quemchi
Accidentes del tránsito,0,0,0,0,0,0,0,0,2022,Chiloé,SUR,SUR Quemchi
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Chiloé,SUR,SUR Quemchi
Otras causas externas,77,14,13,11,11,8,9,11,2022,Chiloé,SUR,SUR Quemchi
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),21,0,4,4,1,3,5,4,2022,Chiloé,SUR,SUR Quemchi
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Chiloé,SUR,SUR Quemchi
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),5,0,0,1,0,1,0,3,2022,Chiloé,SUR,SUR Quemchi
Trastornos del Humor (Afectivos) (F30-F39),2,0,0,1,0,0,1,0,2022,Chiloé,SUR,SUR Quemchi
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",8,0,3,0,0,2,2,1,2022,Chiloé,SUR,SUR Quemchi
Otros trastornos mentales no contenidos en las categorías anteriores,6,0,1,2,1,0,2,0,2022,Chiloé,SUR,SUR Quemchi
DIARREA AGUDA (A00-A09),29,3,5,1,10,0,1,9,2022,Chiloé,SUR,SUR Quemchi
TOTAL DEMÁS CAUSAS,591,75,75,81,70,112,101,77,2022,Chiloé,SUR,SUR Quemchi
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Chiloé,SUR,SUR Quemchi
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Chiloé,SUR,SUR Quemchi
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Chiloé,SUR,SUR Quemchi
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Chiloé,SUR,SUR Quemchi
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Chiloé,SUR,SUR Quemchi
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Chiloé,SUR,SUR Quemchi
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Chiloé,SUR,SUR Quemchi
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Chiloé,SUR,SUR Quemchi
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Chiloé,SUR,SUR Quemchi
