Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,7431,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,82,401,373,383,446,621,359,228,257,177,282,235,303,271,254,264,252,297,281,339,356,429,473,68,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,17944,865,779,735,750,736,711,722,651,680,767,785,690,445,411,351,361,395,401,358,355,393,586,321,223,261,170,278,233,299,263,245,289,245,292,277,333,350,414,458,66,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
TOTAL CAUSAS SISTEMA RESPIRATORIO,2513,168,143,122,113,119,112,119,90,111,155,186,259,152,95,61,52,49,42,32,33,23,60,20,16,13,6,2,4,8,15,8,9,9,15,11,20,21,13,25,2,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
IRA Alta (J00-J06),2141,134,133,110,98,99,96,108,77,98,140,167,239,135,84,51,49,40,32,24,27,17,44,16,15,6,3,2,2,3,5,5,6,6,12,8,15,12,11,10,2,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
Influenza (J09-J11),8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
Neumonía (J12-J18),40,6,4,2,2,0,2,1,1,2,4,0,1,1,1,3,0,0,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
Bronquitis/bronquiolitis aguda (J20-J21),137,19,3,6,8,13,7,6,4,8,4,10,12,5,6,1,1,1,0,2,2,0,4,0,0,1,2,0,0,0,2,1,1,1,1,1,2,2,0,1,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
Crisis obstructiva bronquial (J40-J46),47,4,0,1,4,1,2,1,4,2,2,4,3,0,2,2,0,1,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,2,2,1,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",140,4,3,3,1,6,5,3,4,1,5,5,4,11,2,3,1,5,6,5,3,3,10,3,0,6,0,0,2,5,6,2,2,1,1,1,2,5,0,11,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
COVID 19 Sospechoso (U072),1371,-,0,-,-,0,0,0,0,0,0,0,1,13,17,18,20,19,30,48,112,176,231,104,68,59,31,54,41,37,31,31,30,23,30,26,25,31,29,31,5,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
COVID 19 Confirmado (U071),143,-,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,14,29,21,12,13,12,7,3,7,3,6,0,0,0,6,0,0,0,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
TOTAL CAUSAS SISTEMA CIRCULATORIO,188,7,9,7,6,3,8,6,10,10,8,4,3,4,3,7,8,3,9,3,2,5,3,3,1,0,1,7,3,2,1,6,4,4,5,5,3,4,6,5,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
Infarto agudo miocardio,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
Accidente vascular encefálico,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
Crisis hipertensiva,84,2,4,2,3,2,4,5,3,4,3,0,3,2,2,3,2,1,3,3,1,4,1,1,1,0,0,1,2,0,0,5,2,1,3,3,2,3,1,2,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
Arritmia grave,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
Otras causas circulatorias,84,5,5,5,2,1,4,0,7,6,5,3,0,2,1,3,5,2,6,0,1,1,1,0,0,0,0,1,0,0,1,0,2,3,2,2,1,1,5,1,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,2556,201,7,71,7,10,120,432,200,178,285,233,3,162,86,144,91,16,18,17,6,2,9,3,20,52,46,4,11,5,3,18,12,10,9,3,4,7,44,6,1,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
Accidentes del tránsito,24,1,1,0,0,0,5,1,1,1,1,1,0,0,0,0,2,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
Otras causas externas,2532,200,6,71,7,10,115,431,199,177,284,232,3,162,86,144,89,15,18,16,5,2,9,3,20,51,45,4,10,4,3,18,11,10,8,3,3,7,44,6,1,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
DIARREA AGUDA (A00-A09),195,2,1,3,6,4,0,3,1,6,2,2,1,0,3,0,0,4,1,2,0,31,0,0,4,8,0,9,7,0,1,1,2,32,2,0,0,55,1,1,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
TOTAL DEMÁS CAUSAS,11002,487,619,532,618,600,471,162,350,375,317,360,424,127,217,121,190,304,297,256,200,152,269,162,93,117,73,190,160,244,205,178,226,167,231,232,275,232,321,390,58,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
- CORONAVIRUS (U071),0,-,0,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Oriente,SAPU,SAPU-La Faena
