Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,16,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,5221,119,197,167,167,162,170,190,169,197,153,193,211,157,205,143,154,115,83,119,93,95,116,100,86,104,87,74,101,96,98,117,104,97,129,98,125,130,127,129,44,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
TOTAL CAUSAS SISTEMA RESPIRATORIO,656,22,18,9,12,20,11,16,28,23,17,37,82,45,49,20,26,15,20,17,14,14,16,12,10,10,7,6,12,4,6,2,11,3,4,5,7,10,9,6,1,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
IRA Alta (J00-J06),555,22,16,9,11,19,10,15,27,22,16,36,70,39,37,18,22,12,16,11,11,10,13,10,9,5,5,4,11,3,2,1,8,2,2,4,6,7,8,5,1,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
Influenza (J09-J11),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
Neumonía (J12-J18),27,0,1,0,1,1,0,0,1,1,1,1,4,1,0,0,0,0,1,3,1,1,0,1,0,0,0,1,1,0,0,0,2,1,0,0,0,2,1,0,0,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
Bronquitis/bronquiolitis aguda (J20-J21),20,0,0,0,0,0,1,0,0,0,0,0,4,5,4,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
Crisis obstructiva bronquial (J40-J46),32,0,1,0,0,0,0,1,0,0,0,0,3,0,1,2,2,2,2,2,2,1,3,0,0,2,0,0,0,0,1,1,0,0,2,1,1,1,0,1,0,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",22,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1,1,0,0,1,0,1,1,3,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
COVID 19 Sospechoso (U072),369,-,-,-,-,-,0,0,0,0,0,0,7,3,0,2,2,1,2,0,10,18,8,19,21,18,13,10,9,20,13,21,8,11,19,20,33,23,17,32,9,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
COVID 19 Confirmado (U071),14,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,3,2,2,0,0,0,0,0,1,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
TOTAL CAUSAS SISTEMA CIRCULATORIO,223,1,7,10,8,8,4,8,33,4,6,5,10,6,5,5,6,5,5,4,6,4,4,3,2,6,4,7,3,3,5,8,2,0,4,6,2,4,6,1,3,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
Infarto agudo miocardio,12,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
Accidente vascular encefálico,18,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,1,0,3,0,0,0,0,1,2,0,0,0,2,1,0,0,1,0,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
Crisis hipertensiva,119,1,7,3,4,6,2,5,2,1,2,3,8,3,5,4,5,5,4,4,4,2,4,1,2,0,4,1,1,1,3,6,2,0,3,3,0,1,5,0,2,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
Arritmia grave,43,0,0,0,1,1,0,2,31,1,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
Otras causas circulatorias,31,0,0,4,2,1,1,1,0,2,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,3,1,1,1,0,0,0,0,0,1,3,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,333,6,25,15,14,12,15,8,1,12,8,8,18,6,9,4,9,12,3,6,4,2,2,4,3,10,10,0,5,7,9,12,1,1,27,13,5,1,18,8,0,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
Accidentes del tránsito,44,0,10,0,2,0,2,0,0,3,1,3,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,1,2,3,3,0,4,0,0,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
Otras causas externas,289,6,15,15,12,12,13,8,1,9,7,5,18,6,9,1,8,12,3,6,4,2,2,3,3,10,10,0,4,5,7,12,1,0,25,10,2,1,14,8,0,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
DIARREA AGUDA (A00-A09),157,5,15,10,8,6,4,9,11,8,3,7,3,6,3,2,6,2,1,3,1,1,2,2,3,1,1,1,3,3,7,2,0,2,5,3,1,2,1,3,1,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
TOTAL DEMÁS CAUSAS,3479,85,132,123,125,116,136,149,96,150,119,136,98,94,139,110,105,80,52,89,58,56,84,60,46,56,50,50,69,56,56,70,82,80,70,51,77,89,76,79,30,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
- CORONAVIRUS (U071),0,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,SUR,SUR Peralillo
