Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Talcahuano,SAR,SAR Hualpencillo
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,60671,1141,1008,983,942,963,933,973,999,914,999,1166,1361,1352,1201,1199,1264,1246,1186,1153,1192,1310,1069,1095,1166,1247,1200,1153,1188,1243,1062,1088,1186,1393,1336,1390,1418,1269,1663,1353,1250,1319,1215,1021,1184,950,1014,1095,1054,1055,1077,1203,1230,2019,Talcahuano,SAR,SAR Hualpencillo
TOTAL CAUSAS SISTEMA RESPIRATORIO,20151,299,236,157,155,174,167,162,125,159,192,331,523,491,445,387,431,409,418,398,494,568,462,506,584,592,567,513,477,476,378,364,469,599,556,598,587,538,667,515,460,456,412,349,321,220,203,210,239,270,263,304,275,2019,Talcahuano,SAR,SAR Hualpencillo
IRA Alta (J00-J06),14253,196,171,107,106,131,109,121,85,115,161,237,413,366,331,286,327,326,310,281,381,402,367,353,450,379,415,343,317,340,222,231,329,419,355,422,422,364,455,351,335,334,283,197,209,141,141,145,167,205,187,215,198,2019,Talcahuano,SAR,SAR Hualpencillo
Influenza (J09-J11),124,0,2,0,2,0,0,0,0,0,1,1,0,6,4,2,0,2,2,2,5,3,1,18,12,16,15,13,3,2,0,1,1,0,0,1,0,4,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,2019,Talcahuano,SAR,SAR Hualpencillo
Neumonía (J12-J18),460,3,9,5,5,3,2,2,3,2,3,1,6,7,8,6,7,8,3,9,5,13,3,5,10,14,11,25,16,12,15,8,6,11,20,15,14,11,21,22,13,5,7,19,7,10,10,7,9,6,8,1,9,2019,Talcahuano,SAR,SAR Hualpencillo
Bronquitis/bronquiolitis aguda (J20-J21),4284,60,40,27,22,24,34,20,19,26,14,54,75,80,74,64,76,51,84,82,85,124,78,116,90,150,105,108,121,104,128,115,109,148,157,137,132,140,164,126,98,101,107,121,87,45,41,48,51,38,52,77,55,2019,Talcahuano,SAR,SAR Hualpencillo
Crisis obstructiva bronquial (J40-J46),676,10,8,10,9,8,7,13,13,10,8,18,12,18,14,10,10,11,14,15,13,21,7,10,15,28,17,16,15,17,8,9,23,17,20,19,14,15,23,12,8,11,12,10,15,12,9,9,10,14,12,8,9,2019,Talcahuano,SAR,SAR Hualpencillo
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",354,30,6,8,11,8,15,6,5,6,5,20,17,14,14,19,11,11,5,9,5,5,6,4,7,5,4,8,5,1,5,0,1,4,4,4,5,4,4,4,4,3,3,2,2,12,2,1,2,7,4,3,4,2019,Talcahuano,SAR,SAR Hualpencillo
COVID 19 Sospechoso (U072),0,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,2019,Talcahuano,SAR,SAR Hualpencillo
COVID 19 Confirmado (U071),0,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,2019,Talcahuano,SAR,SAR Hualpencillo
TOTAL CAUSAS SISTEMA CIRCULATORIO,661,23,4,23,17,21,20,9,19,14,9,19,18,15,16,9,19,13,21,16,13,11,10,11,11,4,10,8,7,15,11,14,10,7,9,9,10,14,15,9,11,13,12,3,22,16,13,8,7,5,12,17,9,2019,Talcahuano,SAR,SAR Hualpencillo
Infarto agudo miocardio,36,1,0,1,1,0,0,0,0,0,0,0,3,0,1,0,1,0,1,1,0,1,0,1,0,2,0,0,0,1,2,1,0,0,1,1,0,2,2,1,0,0,1,0,0,1,0,3,1,1,1,1,2,2019,Talcahuano,SAR,SAR Hualpencillo
Accidente vascular encefálico,53,0,1,1,1,2,0,0,2,1,0,2,0,0,3,0,2,0,1,2,0,0,2,0,3,0,1,2,1,0,1,2,2,0,1,0,2,0,1,0,3,1,0,0,2,5,2,0,0,3,0,0,1,2019,Talcahuano,SAR,SAR Hualpencillo
