Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Coltauco
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,11836,215,336,313,358,345,377,352,164,-,-,80,399,346,277,352,340,296,243,252,243,253,172,177,188,232,191,195,233,247,236,272,293,306,145,175,179,187,219,210,180,217,275,188,219,229,195,176,206,158,114,188,93,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Coltauco
TOTAL CAUSAS SISTEMA RESPIRATORIO,1223,19,11,6,18,20,17,23,12,-,-,12,75,44,19,34,27,27,11,20,29,51,7,21,32,18,30,25,39,36,39,40,47,61,29,33,21,13,20,13,25,15,43,12,24,17,25,15,18,9,5,8,8,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Coltauco
IRA Alta (J00-J06),546,9,9,5,11,13,12,17,9,-,-,11,31,35,13,20,14,18,8,13,19,25,0,0,0,3,10,15,6,17,5,13,10,29,4,5,5,2,6,8,15,7,15,9,4,6,18,12,11,7,1,4,7,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Coltauco
Influenza (J09-J11),23,0,0,0,1,0,1,0,0,-,-,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Coltauco
Neumonía (J12-J18),95,4,1,0,2,2,0,1,0,-,-,0,2,2,0,1,0,0,1,2,2,3,1,1,4,2,3,2,5,4,4,1,2,4,4,2,4,6,2,1,4,0,7,0,1,2,0,1,1,1,2,1,0,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Coltauco
Bronquitis/bronquiolitis aguda (J20-J21),173,0,0,0,0,1,2,0,1,-,-,1,7,2,1,5,6,4,1,0,1,5,1,3,11,3,4,3,12,5,9,9,12,13,8,11,4,2,2,1,2,0,8,0,5,3,3,0,0,1,1,0,0,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Coltauco
Crisis obstructiva bronquial (J40-J46),69,1,0,0,3,1,1,1,0,-,-,0,7,2,0,1,1,1,1,0,0,1,1,2,3,3,5,0,1,2,4,0,6,4,1,0,3,0,1,1,1,1,1,0,4,0,3,1,0,0,0,0,0,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Coltauco
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",317,5,1,1,1,3,1,4,2,-,-,0,28,3,4,7,6,4,0,5,7,17,4,15,14,7,7,5,14,5,17,17,16,11,7,7,5,3,9,2,3,7,12,3,10,6,1,1,6,0,1,2,1,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Coltauco
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Coltauco
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Coltauco
TOTAL CAUSAS SISTEMA CIRCULATORIO,178,1,5,2,4,5,3,1,4,-,-,2,6,7,6,7,10,3,4,8,5,5,3,5,11,5,7,1,4,0,4,3,5,2,1,6,3,0,4,7,0,1,3,0,3,3,1,2,1,2,1,2,0,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Coltauco
Infarto agudo miocardio,11,0,0,0,1,1,0,0,0,-,-,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Coltauco
Accidente vascular encefálico,10,0,0,0,2,0,1,0,0,-,-,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Coltauco
Crisis hipertensiva,123,1,4,2,1,3,1,0,4,-,-,2,6,6,4,5,4,0,4,7,4,4,3,1,11,3,1,1,4,0,2,2,3,1,1,6,3,0,4,6,0,0,2,0,2,2,0,1,1,0,0,1,0,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Coltauco
Arritmia grave,8,0,0,0,0,1,0,0,0,-,-,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Coltauco
Otras causas circulatorias,26,0,1,0,0,0,1,1,0,-,-,0,0,1,1,2,1,2,0,1,0,1,0,2,0,1,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Coltauco
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,36,0,0,0,0,0,2,1,0,-,-,0,0,0,0,4,8,2,0,1,0,0,0,5,1,3,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Coltauco
Accidentes del tránsito,30,0,0,0,0,0,1,1,0,-,-,0,0,0,0,3,7,2,0,0,0,0,0,5,1,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Coltauco
Otras causas externas,6,0,0,0,0,0,1,0,0,-,-,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Coltauco
DIARREA AGUDA (A00-A09),60,0,0,2,0,0,2,0,0,-,-,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,24,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,Libertador B. O'Higgins,SAPU,Centro de Salud Familiar Coltauco
