Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Pedro Morales Campos (Yungay)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,23301,343,315,383,413,401,481,501,441,458,433,468,509,476,478,388,391,402,424,408,412,476,404,431,473,525,568,531,513,489,434,382,429,481,560,594,571,545,501,433,374,450,396,426,375,429,427,468,432,484,409,374,392,2018,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Pedro Morales Campos (Yungay)
TOTAL CAUSAS SISTEMA RESPIRATORIO,6316,70,43,46,47,56,78,73,60,82,76,135,182,111,96,81,74,74,99,85,120,134,137,157,178,187,221,241,207,221,174,110,126,152,208,207,202,195,176,121,96,129,121,121,94,106,87,121,104,109,82,53,51,2018,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Pedro Morales Campos (Yungay)
IRA Alta (J00-J06),4019,47,28,36,30,45,51,45,47,55,50,95,121,74,53,57,45,49,67,60,91,101,89,120,127,98,140,151,121,95,101,44,86,74,130,115,146,120,116,89,61,86,79,74,57,69,48,71,60,79,55,38,33,2018,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Pedro Morales Campos (Yungay)
Influenza (J09-J11),416,3,1,0,2,4,5,5,0,4,4,9,13,1,5,5,5,1,3,3,3,1,3,4,10,12,25,25,23,36,16,5,14,22,20,35,11,24,9,5,10,6,5,2,1,2,1,4,8,1,0,0,0,2018,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Pedro Morales Campos (Yungay)
Neumonía (J12-J18),274,6,2,2,2,2,5,8,0,10,2,3,10,7,7,3,3,2,2,3,5,0,5,1,4,7,8,7,13,7,6,11,8,7,13,4,5,6,6,4,4,5,5,11,4,9,6,6,4,5,5,1,3,2018,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Pedro Morales Campos (Yungay)
Bronquitis/bronquiolitis aguda (J20-J21),1216,11,7,5,8,3,7,8,6,11,15,19,29,21,21,14,16,18,18,13,16,22,26,26,28,55,43,48,41,64,44,41,14,40,33,42,34,34,36,20,11,27,21,24,20,17,29,28,24,15,21,10,12,2018,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Pedro Morales Campos (Yungay)
Crisis obstructiva bronquial (J40-J46),203,1,4,1,2,0,0,2,1,0,3,9,5,4,7,1,1,2,7,1,2,2,7,2,4,5,4,3,2,9,2,5,2,7,9,7,5,5,7,3,3,2,5,4,9,7,2,10,4,7,1,4,2,2018,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Pedro Morales Campos (Yungay)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",188,2,1,2,3,2,10,5,6,2,2,0,4,4,3,1,4,2,2,5,3,8,7,4,5,10,1,7,7,10,5,4,2,2,3,4,1,6,2,0,7,3,6,6,3,2,1,2,4,2,0,0,1,2018,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Pedro Morales Campos (Yungay)
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Pedro Morales Campos (Yungay)
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2018,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Pedro Morales Campos (Yungay)
TOTAL CAUSAS SISTEMA CIRCULATORIO,734,14,10,14,17,21,20,12,15,22,14,13,18,15,12,18,16,10,10,15,18,19,12,9,8,16,14,13,6,13,18,8,15,18,34,13,19,11,15,18,21,14,18,15,8,13,14,6,9,11,9,9,4,2018,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Pedro Morales Campos (Yungay)
Infarto agudo miocardio,205,3,2,5,0,4,3,3,7,5,4,1,7,6,2,1,5,2,2,4,6,7,5,4,3,4,8,1,5,7,7,2,8,4,9,3,5,5,6,2,2,3,3,4,4,4,7,2,2,2,2,1,2,2018,Ñuble,Hospital,Hospital Comunitario de Salud Familiar Pedro Morales Campos (Yungay)
