Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,4751,-,-,-,-,-,-,-,-,-,-,-,-,4,2,1,3,116,190,204,163,191,145,193,163,143,209,177,190,209,177,197,255,164,237,243,287,290,221,289,88,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,10314,393,431,377,358,403,387,378,390,401,447,493,351,212,210,165,183,179,190,205,162,190,191,193,160,141,196,178,180,205,170,188,249,159,225,236,281,283,216,281,77,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
TOTAL CAUSAS SISTEMA RESPIRATORIO,2030,88,79,59,60,90,75,93,105,85,116,201,172,85,77,41,36,29,23,37,24,32,24,28,11,26,32,15,10,22,21,13,30,18,27,25,32,27,17,39,6,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
IRA Alta (J00-J06),1687,75,71,57,58,86,62,81,86,76,105,173,154,68,69,33,34,21,16,24,20,22,21,20,10,19,25,9,7,14,17,10,24,13,18,17,20,16,14,16,6,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
Influenza (J09-J11),4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
Neumonía (J12-J18),9,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
Bronquitis/bronquiolitis aguda (J20-J21),114,10,6,2,1,4,4,7,7,2,6,8,10,4,3,1,0,1,3,2,2,2,1,0,0,5,3,3,1,4,1,2,2,0,1,1,1,3,1,0,0,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
Crisis obstructiva bronquial (J40-J46),53,0,0,0,0,0,0,1,4,0,0,0,0,0,0,4,0,0,0,1,0,1,0,2,0,1,4,3,1,4,3,1,3,3,3,3,6,2,0,3,0,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",163,3,2,0,1,0,9,2,8,7,5,17,8,13,4,3,2,7,4,10,2,7,2,6,1,1,0,0,1,0,0,0,1,0,4,4,5,2,2,20,0,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
COVID 19 Sospechoso (U072),481,-,-,-,-,-,0,0,0,0,0,0,1,1,2,5,9,6,3,2,7,7,17,40,22,10,30,24,24,25,9,15,27,16,38,24,34,36,23,20,4,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
COVID 19 Confirmado (U071),48,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,6,3,6,7,9,5,0,2,0,0,0,1,0,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
TOTAL CAUSAS SISTEMA CIRCULATORIO,98,2,0,0,0,0,1,0,1,2,0,2,0,4,2,6,3,3,8,2,1,2,2,3,0,3,1,2,6,2,3,3,3,8,4,2,4,4,2,5,2,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
Infarto agudo miocardio,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
Accidente vascular encefálico,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
Crisis hipertensiva,64,2,0,0,0,0,1,0,1,2,0,2,0,3,2,6,3,3,8,2,1,2,2,2,0,1,0,1,1,1,0,1,3,5,0,0,3,1,2,3,0,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
Arritmia grave,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
Otras causas circulatorias,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,2,0,3,3,2,1,3,0,2,1,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,349,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,14,15,15,13,18,25,18,14,17,23,26,19,30,25,22,7,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
Accidentes del tránsito,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,0,1,0,1,0,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
Otras causas externas,336,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,14,15,15,13,18,24,17,14,16,21,23,19,29,25,21,7,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
DIARREA AGUDA (A00-A09),481,60,18,14,14,18,42,32,10,13,22,46,16,6,5,10,9,1,9,1,2,8,1,3,4,8,19,11,10,10,2,8,27,3,0,3,1,0,5,4,6,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
TOTAL DEMÁS CAUSAS,6831,229,334,304,284,295,269,253,269,301,309,244,163,117,126,103,126,140,147,163,128,141,147,107,105,80,96,106,111,125,104,124,139,92,133,154,191,186,144,190,52,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
- SOSPECHA CORONAVIRUS (U072),0,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
- CORONAVIRUS (U071),0,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Julio Contardo Urzúa
