Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,5255,-,-,-,-,-,-,-,-,0,0,0,0,0,106,160,137,203,233,235,277,294,238,234,164,120,151,133,147,182,196,171,172,194,204,224,229,261,276,267,47,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,11350,579,554,510,518,470,480,415,458,456,505,705,391,169,183,148,133,201,216,226,259,276,226,220,152,118,148,130,140,178,193,168,162,190,203,219,227,248,269,261,46,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
TOTAL CAUSAS SISTEMA RESPIRATORIO,2157,135,123,82,97,71,94,76,86,97,132,242,200,57,41,31,34,30,43,30,32,56,35,25,21,18,15,11,17,9,23,10,14,22,28,14,23,25,23,27,8,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
IRA Alta (J00-J06),1836,118,109,71,87,58,82,67,75,89,114,225,183,53,38,24,29,21,35,25,25,46,30,20,18,17,13,8,13,4,16,5,11,14,23,9,15,16,16,11,3,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
Influenza (J09-J11),5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
Neumonía (J12-J18),35,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,1,2,4,3,2,2,3,0,0,0,1,1,2,2,1,0,0,1,0,1,2,0,0,0,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
Bronquitis/bronquiolitis aguda (J20-J21),141,12,8,7,5,7,6,7,8,5,10,15,9,1,1,2,0,3,5,0,3,5,2,0,1,1,1,0,1,1,2,0,0,2,0,1,2,2,3,3,0,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
Crisis obstructiva bronquial (J40-J46),78,3,5,2,3,4,3,2,3,1,4,2,2,3,2,4,4,1,0,0,1,3,0,2,1,0,1,0,0,2,2,2,2,4,2,2,1,1,1,2,1,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",62,1,1,2,1,0,0,0,0,2,4,0,6,0,0,1,0,0,1,1,0,0,1,0,1,0,0,2,2,0,1,2,1,2,2,2,4,4,3,11,4,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
COVID 19 Sospechoso (U072),739,-,-,-,-,0,0,0,0,0,0,0,2,1,0,1,0,3,20,65,90,118,89,47,31,21,27,18,7,19,12,13,6,8,11,22,26,32,21,27,2,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
COVID 19 Confirmado (U071),11,-,-,-,-,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
TOTAL CAUSAS SISTEMA CIRCULATORIO,318,15,15,15,14,10,12,20,13,5,9,11,6,4,2,6,8,10,7,4,9,2,6,6,4,0,2,2,9,7,5,12,10,6,9,9,11,7,6,6,4,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
Infarto agudo miocardio,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
Accidente vascular encefálico,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
Crisis hipertensiva,216,5,10,9,6,6,11,9,9,4,7,9,3,4,1,4,8,8,6,4,6,1,5,4,2,0,2,1,3,6,4,8,5,5,6,8,9,5,4,6,3,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
Arritmia grave,10,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
Otras causas circulatorias,82,9,4,6,8,4,1,9,3,1,1,2,2,0,1,2,0,1,1,0,1,1,0,2,0,0,0,0,5,1,1,4,3,1,2,1,1,2,1,0,1,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1327,55,119,105,50,58,68,64,51,44,54,69,17,16,14,23,15,23,16,9,16,17,9,18,19,15,27,17,14,29,22,16,23,24,27,31,27,33,38,32,3,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
Accidentes del tránsito,22,0,5,5,0,4,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
Otras causas externas,1305,55,114,100,50,54,67,64,50,44,52,68,17,16,14,23,15,23,16,9,16,17,9,18,19,15,25,17,14,29,22,16,23,24,27,31,26,33,38,32,3,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
DIARREA AGUDA (A00-A09),224,14,15,4,23,2,21,6,10,6,29,18,11,5,39,4,0,4,2,0,4,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
TOTAL DEMÁS CAUSAS,6577,360,282,304,334,329,285,249,298,304,281,365,157,87,87,82,76,131,128,115,107,80,86,122,77,63,76,82,92,113,130,117,109,130,128,143,140,150,181,168,29,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Norte,SAPU,SAPU-Valdivieso
