Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Metropolitano Oriente,SAPU,Centro de Salud Familiar La Reina
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,36716,689,673,583,674,585,563,603,562,581,592,722,821,805,813,795,709,769,790,727,852,844,802,774,816,771,707,778,779,724,678,697,726,762,769,787,772,738,676,714,705,798,694,539,566,589,589,620,643,698,707,660,686,2019,Metropolitano Oriente,SAPU,Centro de Salud Familiar La Reina
TOTAL CAUSAS SISTEMA RESPIRATORIO,10252,119,92,87,88,83,60,95,80,92,92,145,256,224,235,192,195,206,238,209,328,349,341,346,357,331,310,323,296,274,247,182,220,310,285,284,250,246,230,206,199,220,186,123,122,97,99,101,98,155,123,104,122,2019,Metropolitano Oriente,SAPU,Centro de Salud Familiar La Reina
IRA Alta (J00-J06),7699,93,66,68,55,54,44,68,57,65,65,110,203,179,170,147,154,158,178,153,251,261,251,276,282,241,219,235,214,192,172,130,152,243,219,221,206,189,171,154,135,167,145,89,82,77,77,83,79,128,90,88,93,2019,Metropolitano Oriente,SAPU,Centro de Salud Familiar La Reina
Influenza (J09-J11),222,0,0,0,0,0,0,1,1,1,0,1,0,3,4,1,3,2,7,11,6,13,16,13,22,21,19,16,11,6,6,3,10,5,4,3,3,0,1,0,4,2,2,1,0,0,0,0,0,0,0,0,0,2019,Metropolitano Oriente,SAPU,Centro de Salud Familiar La Reina
Neumonía (J12-J18),321,1,5,3,8,4,4,3,2,4,6,6,4,7,8,9,4,5,5,1,8,6,13,6,6,4,5,7,13,2,5,7,12,11,15,16,15,9,11,6,12,7,3,7,5,2,3,2,3,1,4,0,6,2019,Metropolitano Oriente,SAPU,Centro de Salud Familiar La Reina
Bronquitis/bronquiolitis aguda (J20-J21),1215,9,12,7,12,6,4,11,10,14,12,15,33,23,33,22,21,28,37,35,38,41,42,36,34,51,52,40,46,49,38,27,26,37,30,27,11,25,22,14,23,26,26,17,21,5,11,5,7,10,10,12,12,2019,Metropolitano Oriente,SAPU,Centro de Salud Familiar La Reina
Crisis obstructiva bronquial (J40-J46),491,10,6,6,6,13,3,11,9,6,5,11,8,11,13,5,8,5,8,6,9,14,14,12,10,6,12,17,9,15,18,6,12,9,11,12,4,17,11,21,12,11,7,6,12,6,4,4,6,12,13,3,6,2019,Metropolitano Oriente,SAPU,Centro de Salud Familiar La Reina
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",304,6,3,3,7,6,5,1,1,2,4,2,8,1,7,8,5,8,3,3,16,14,5,3,3,8,3,8,3,10,8,9,8,5,6,5,11,6,14,11,13,7,3,3,2,7,4,7,3,4,6,1,5,2019,Metropolitano Oriente,SAPU,Centro de Salud Familiar La Reina
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Metropolitano Oriente,SAPU,Centro de Salud Familiar La Reina
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Metropolitano Oriente,SAPU,Centro de Salud Familiar La Reina
TOTAL CAUSAS SISTEMA CIRCULATORIO,814,19,12,20,16,15,12,5,10,18,15,25,20,16,11,16,18,18,14,20,21,16,26,18,19,9,14,15,32,23,19,19,20,15,12,15,18,12,8,15,12,16,17,13,12,9,9,13,13,13,11,16,14,2019,Metropolitano Oriente,SAPU,Centro de Salud Familiar La Reina
Infarto agudo miocardio,18,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1,3,2019,Metropolitano Oriente,SAPU,Centro de Salud Familiar La Reina
Accidente vascular encefálico,36,3,0,2,0,1,1,0,1,0,1,4,0,0,0,2,0,1,2,2,0,0,0,0,1,0,0,0,0,0,1,1,3,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,2019,Metropolitano Oriente,SAPU,Centro de Salud Familiar La Reina
Crisis hipertensiva,426,6,4,6,8,6,5,2,4,11,9,9,11,8,8,6,9,10,11,12,15,6,15,14,13,5,12,10,22,13,7,13,8,6,6,9,8,7,3,4,10,13,8,4,7,2,3,6,8,6,3,9,6,2019,Metropolitano Oriente,SAPU,Centro de Salud Familiar La Reina
Arritmia grave,87,1,2,2,1,0,1,2,0,2,0,3,1,1,3,3,2,2,1,2,1,5,3,0,0,1,0,1,1,6,3,0,2,5,1,0,1,1,0,4,1,0,3,5,2,3,3,1,0,2,2,1,0,2019,Metropolitano Oriente,SAPU,Centro de Salud Familiar La Reina
Otras causas circulatorias,247,9,5,9,7,7,5,1,4,5,5,9,8,7,0,4,7,5,0,4,5,4,8,4,5,3,2,4,9,4,7,5,6,3,4,6,7,3,5,4,0,3,5,4,2,3,2,5,5,4,5,5,5,2019,Metropolitano Oriente,SAPU,Centro de Salud Familiar La Reina
