Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,13911,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,591,781,770,780,711,675,776,788,796,772,828,935,916,881,1054,867,990,0,2020,Metropolitano Suroriente,Hospital,Hospital Clínico Metropolitano La Florida Dra. Eloisa Diaz Insunza
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,44629,1766,1729,1563,1512,1641,1563,1661,1479,1386,1728,1706,1489,628,908,970,990,1131,1354,1366,782,824,655,578,659,592,628,729,852,903,867,971,1030,1031,1056,1012,1079,1251,1088,1171,301,2020,Metropolitano Suroriente,Hospital,Hospital Clínico Metropolitano La Florida Dra. Eloisa Diaz Insunza
TOTAL CAUSAS SISTEMA RESPIRATORIO,853,50,47,64,35,45,36,52,30,31,52,50,136,23,11,15,11,13,9,7,5,5,6,8,8,3,3,3,0,1,2,5,10,11,13,5,10,16,7,13,2,2020,Metropolitano Suroriente,Hospital,Hospital Clínico Metropolitano La Florida Dra. Eloisa Diaz Insunza
IRA Alta (J00-J06),609,29,34,40,24,34,30,27,25,25,36,43,124,18,10,9,6,11,8,6,2,4,3,3,3,0,2,0,0,0,1,3,5,7,12,2,4,5,4,8,2,2020,Metropolitano Suroriente,Hospital,Hospital Clínico Metropolitano La Florida Dra. Eloisa Diaz Insunza
Influenza (J09-J11),4,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Metropolitano Suroriente,Hospital,Hospital Clínico Metropolitano La Florida Dra. Eloisa Diaz Insunza
Neumonía (J12-J18),50,1,1,3,3,5,2,1,0,2,2,2,2,0,0,2,2,0,0,1,1,0,0,2,3,3,1,1,0,1,0,0,2,1,1,0,3,1,1,0,0,2020,Metropolitano Suroriente,Hospital,Hospital Clínico Metropolitano La Florida Dra. Eloisa Diaz Insunza
Bronquitis/bronquiolitis aguda (J20-J21),105,12,9,11,7,4,3,22,2,0,6,3,8,3,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,3,0,1,1,3,1,2,0,2020,Metropolitano Suroriente,Hospital,Hospital Clínico Metropolitano La Florida Dra. Eloisa Diaz Insunza
Crisis obstructiva bronquial (J40-J46),31,3,1,6,1,0,1,0,1,2,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,2,0,0,0,2020,Metropolitano Suroriente,Hospital,Hospital Clínico Metropolitano La Florida Dra. Eloisa Diaz Insunza
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",54,5,1,3,0,2,0,0,2,2,2,2,1,2,0,4,3,1,1,0,1,1,1,2,2,0,0,1,0,0,0,2,3,0,0,0,1,5,1,3,0,2020,Metropolitano Suroriente,Hospital,Hospital Clínico Metropolitano La Florida Dra. Eloisa Diaz Insunza
COVID 19 Sospechoso (U072),3642,-,-,-,-,-,0,0,0,0,1,15,69,115,152,156,174,196,299,333,197,220,157,32,77,23,111,112,117,147,91,75,74,100,90,83,74,93,42,76,141,2020,Metropolitano Suroriente,Hospital,Hospital Clínico Metropolitano La Florida Dra. Eloisa Diaz Insunza
