Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,73,73,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,1678,239,232,210,262,245,267,223,2022,Libertador B. O'Higgins,SUR,SUR Olivar
TOTAL CAUSAS SISTEMA RESPIRATORIO,93,16,12,14,14,8,23,6,2022,Libertador B. O'Higgins,SUR,SUR Olivar
IRA Alta (J00-J06),15,1,0,4,0,3,7,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
Neumonía (J12-J18),0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
Bronquitis/bronquiolitis aguda (J20-J21),11,3,3,2,0,2,1,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
Crisis obstructiva bronquial (J40-J46),2,0,1,1,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",65,12,8,7,14,3,15,6,2022,Libertador B. O'Higgins,SUR,SUR Olivar
COVID 19 Sospechoso (U072),617,41,45,69,123,132,110,97,2022,Libertador B. O'Higgins,SUR,SUR Olivar
COVID 19 Confirmado (U071),8,0,5,0,0,1,1,1,2022,Libertador B. O'Higgins,SUR,SUR Olivar
TOTAL CAUSAS SISTEMA CIRCULATORIO,17,2,3,3,5,1,2,1,2022,Libertador B. O'Higgins,SUR,SUR Olivar
Infarto agudo miocardio,1,0,0,0,0,0,0,1,2022,Libertador B. O'Higgins,SUR,SUR Olivar
Accidente vascular encefálico,1,1,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
Crisis hipertensiva,12,1,2,3,5,0,1,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
Arritmia grave,2,0,0,0,0,1,1,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
Otras causas circulatorias,1,0,1,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,301,67,40,53,43,23,34,41,2022,Libertador B. O'Higgins,SUR,SUR Olivar
Accidentes del tránsito,1,1,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
Lesiones autoinfligidas intencionalmente (X60-X84),1,0,0,0,1,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
Otras causas externas,299,66,40,53,42,23,34,41,2022,Libertador B. O'Higgins,SUR,SUR Olivar
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),1,0,0,0,0,0,1,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
Trastornos del Humor (Afectivos) (F30-F39),0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
Otros trastornos mentales no contenidos en las categorías anteriores,1,0,0,0,0,0,1,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
DIARREA AGUDA (A00-A09),11,2,4,0,0,0,2,3,2022,Libertador B. O'Higgins,SUR,SUR Olivar
TOTAL DEMÁS CAUSAS,630,111,123,71,77,80,94,74,2022,Libertador B. O'Higgins,SUR,SUR Olivar
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Libertador B. O'Higgins,SUR,SUR Olivar
