Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Sur,SAPU,SAPU-Cóndores de Chile
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,50255,990,942,902,901,928,788,800,828,959,863,990,998,974,1023,990,1123,955,1037,949,1053,1170,1077,1064,987,1068,1192,941,944,811,829,810,860,944,863,914,931,905,1052,861,926,1023,910,1062,1001,987,1031,1051,989,1030,970,976,1083,2017,Metropolitano Sur,SAPU,SAPU-Cóndores de Chile
TOTAL CAUSAS SISTEMA RESPIRATORIO,15380,187,149,192,155,174,143,146,137,149,162,296,305,279,347,309,360,297,311,324,429,574,550,587,531,494,545,373,417,292,274,286,285,365,329,347,304,317,324,235,207,295,242,259,208,234,280,276,182,188,231,206,292,2017,Metropolitano Sur,SAPU,SAPU-Cóndores de Chile
IRA Alta (J00-J06),12635,151,127,148,113,146,111,123,116,116,124,264,261,207,284,266,296,230,249,274,377,466,484,490,452,371,434,265,328,220,221,221,228,286,261,287,240,274,257,199,163,259,209,234,168,198,235,249,159,149,189,186,270,2017,Metropolitano Sur,SAPU,SAPU-Cóndores de Chile
Influenza (J09-J11),125,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,4,6,1,3,17,2,1,1,10,2,1,0,1,0,0,0,22,8,0,0,1,5,2,0,0,2,0,1,0,2,7,19,0,0,2017,Metropolitano Sur,SAPU,SAPU-Cóndores de Chile
Neumonía (J12-J18),288,2,3,5,2,6,2,3,2,2,2,3,2,3,6,3,9,7,8,4,6,9,10,7,8,19,23,15,14,12,10,5,5,9,7,5,8,2,3,2,7,5,1,1,1,2,2,2,0,2,2,1,9,2017,Metropolitano Sur,SAPU,SAPU-Cóndores de Chile
Bronquitis/bronquiolitis aguda (J20-J21),1327,20,10,19,8,12,8,7,15,10,13,8,34,29,33,18,34,38,31,28,29,72,42,53,46,78,59,39,56,36,34,20,35,38,42,19,30,25,33,10,18,10,10,13,19,14,15,9,13,14,7,7,7,2017,Metropolitano Sur,SAPU,SAPU-Cóndores de Chile
Crisis obstructiva bronquial (J40-J46),304,5,1,3,4,3,4,2,1,8,5,9,3,9,7,6,7,8,6,3,7,7,5,3,13,5,14,3,5,8,0,5,6,11,6,7,10,7,9,4,4,10,12,2,8,6,8,6,1,5,6,6,1,2017,Metropolitano Sur,SAPU,SAPU-Cóndores de Chile
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",701,9,8,17,27,7,17,11,3,13,18,11,5,30,16,16,13,14,16,11,4,19,6,17,10,20,14,41,12,15,9,34,11,21,13,7,8,9,22,19,10,9,10,9,10,14,19,10,7,11,8,6,5,2017,Metropolitano Sur,SAPU,SAPU-Cóndores de Chile
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2017,Metropolitano Sur,SAPU,SAPU-Cóndores de Chile
